;simu;n_obs;mutation_rate;c;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1;1;1;1;0.5;1;101;0.5598291;225;222.6337;1;0
2;1;1;1;0.5;2;101;0.4845815;227;224.9208;1;0
3;1;1;1;0.5;3;104;0.495614;236;224.3846;1;3
4;1;1;1;0.5;4;104;0.5121951;226;223.6058;1;3
5;1;1;1;0.5;5;101;0.5114155;228;223.5941;1;0
6;1;1;1;0.5;6;102;0.5478261;222;224.1961;1;1
7;1;1;1;0.5;7;101;0.5345622;216;224.604;1;0
8;1;1;1;0.5;8;102;0.4663462;208;223.3725;1;1
9;1;1;1;0.5;9;101;0.5147679;208;224.4752;1;0
10;1;1;1;0.5;10;104;0.493617;227;226.125;1;3
11;1;1;1;0.5;11;104;0.4675325;225;223.1442;1;3
12;1;1;1;0.5;12;102;0.5152838;213;224.3922;1;1
13;1;1;1;0.5;13;101;0.5173913;245;222.8911;1;0
14;1;1;1;0.5;14;102;0.4414414;203;224.7353;1;1
15;1;1;1;0.5;15;101;0.5107296;199;225.099;1;0
16;1;1;1;0.5;16;102;0.4711111;221;224.7647;1;1
17;1;1;1;0.5;17;102;0.5073171;229;224.4412;1;1
18;1;1;1;0.5;18;103;0.4827586;245;224.3981;1;2
19;1;1;1;0.5;19;101;0.5373832;214;223.6139;1;0
20;1;1;1;0.5;20;101;0.5327103;236;224.1089;1;0
21;1;1;1;0.5;21;101;0.5;227;223.0198;1;0
22;1;1;1;0.5;22;102;0.5483871;220;223.902;1;1
23;1;1;1;0.5;23;101;0.495098;227;220.5644;1;0
24;1;1;1;0.5;24;102;0.4896266;206;224.1961;1;1
25;1;1;1;0.5;25;101;0.4921875;201;223.8614;1;0
26;1;1;1;0.5;26;104;0.490991;216;224.4519;1;3
27;1;1;1;0.5;27;101;0.5502183;231;223.2277;1;0
28;1;1;1;0.5;28;101;0.4931507;218;223.7921;1;0
29;1;1;1;0.5;29;103;0.5833333;221;224.3786;1;2
30;1;1;1;0.5;30;111;0.4637097;200;222.3423;1;10
31;1;1;1;0.5;31;102;0.4663462;230;224.1765;1;1
32;1;1;1;0.5;32;101;0.4351852;226;223.7228;1;0
33;1;1;1;0.5;33;101;0.5536481;212;222.396;1;0
34;1;1;1;0.5;34;101;0.4955752;231;222.3762;1;0
35;1;1;1;0.5;35;101;0.5172414;245;223.1089;1;0
36;1;1;1;0.5;36;101;0.447619;223;223.4455;1;0
37;1;1;1;0.5;37;104;0.539823;215;225.4712;1;3
38;1;1;1;0.5;38;102;0.487395;227;223.8137;1;1
39;1;1;1;0.5;39;101;0.4778761;230;224.7228;1;0
40;1;1;1;0.5;40;101;0.5137615;231;223.8218;1;0
41;1;1;1;0.5;41;101;0.4223108;215;222.8911;1;0
42;1;1;1;0.5;42;101;0.5235849;248;221.7921;1;0
43;1;1;1;0.5;43;101;0.5416667;240;224.6535;1;0
44;1;1;1;0.5;44;103;0.5388128;243;225.4466;1;2
45;1;1;1;0.5;45;101;0.5046296;219;222.9109;1;0
46;1;1;1;0.5;46;103;0.4877049;219;224.1553;1;2
47;1;1;1;0.5;47;102;0.5;236;222.2647;1;1
48;1;1;1;0.5;48;102;0.463964;245;224.7745;1;1
49;1;1;1;0.5;49;101;0.4723618;219;225;1;0
50;1;1;1;0.5;50;102;0.4394619;219;223.7941;1;1
51;1;1;1;0.5;51;101;0.4794521;227;223.4257;1;0
52;1;1;1;0.5;52;101;0.5111111;209;224.3069;1;0
53;1;1;1;0.5;53;102;0.5108225;209;223.1667;1;1
54;1;1;1;0.5;54;105;0.4686192;206;224.4952;1;4
55;1;1;1;0.5;55;101;0.5277778;222;223.4653;1;0
56;1;1;1;0.5;56;104;0.5253456;232;221.7212;1;3
57;1;1;1;0.5;57;102;0.5046729;236;223.0098;1;1
58;1;1;1;0.5;58;101;0.5110132;234;221.9901;1;0
59;1;1;1;0.5;59;102;0.5378151;214;223.8431;1;1
60;1;1;1;0.5;60;101;0.5062241;222;223.0396;1;0
61;1;1;1;0.5;61;101;0.5305164;238;222.901;1;0
62;1;1;1;0.5;62;102;0.4741379;230;222.0588;1;1
63;1;1;1;0.5;63;101;0.5043103;197;225.6436;1;0
64;1;1;1;0.5;64;102;0.4937238;201;224.6275;1;1
65;1;1;1;0.5;65;103;0.4867257;237;223.2718;1;2
66;1;1;1;0.5;66;101;0.4813278;224;223.5842;1;0
67;1;1;1;0.5;67;101;0.5466667;216;224.5842;1;0
68;1;1;1;0.5;68;103;0.5352113;218;224.4757;1;2
69;1;1;1;0.5;69;103;0.5258621;218;224.7767;1;2
70;1;1;1;0.5;70;101;0.5021645;207;223.5347;1;0
71;1;1;1;0.5;71;101;0.4794521;244;224.9703;1;0
72;1;1;1;0.5;72;106;0.4937238;196;224.4245;1;5
73;1;1;1;0.5;73;101;0.5418502;228;222.3762;1;0
74;1;1;1;0.5;74;101;0.5616438;200;222.2079;1;0
75;1;1;1;0.5;75;101;0.5024876;243;223.703;1;0
76;1;1;1;0.5;76;101;0.4585366;236;225.5545;1;0
77;1;1;1;0.5;77;102;0.4863636;203;223.451;1;1
78;1;1;1;0.5;78;101;0.5330396;221;223.1386;1;0
79;1;1;1;0.5;79;101;0.4979253;197;225.5941;1;0
80;1;1;1;0.5;80;104;0.4818182;208;224.1731;1;3
81;1;1;1;0.5;81;103;0.5333333;214;222.5437;1;2
82;1;1;1;0.5;82;102;0.5348837;228;224.2549;1;1
83;1;1;1;0.5;83;102;0.5123153;223;223.6961;1;1
84;1;1;1;0.5;84;102;0.4859813;239;224.598;1;1
85;1;1;1;0.5;85;103;0.4854369;215;223.466;1;2
86;1;1;1;0.5;86;105;0.5106383;215;222.981;1;4
87;1;1;1;0.5;87;101;0.4558824;224;223.6436;1;0
88;1;1;1;0.5;88;101;0.4977578;221;224.3168;1;0
89;1;1;1;0.5;89;102;0.4636364;226;222.951;1;1
90;1;1;1;0.5;90;101;0.5311005;211;222.7723;1;0
91;1;1;1;0.5;91;102;0.4618834;240;223.3922;1;1
92;1;1;1;0.5;92;103;0.4084507;210;223.0097;1;2
93;1;1;1;0.5;93;102;0.5514019;234;226.598;1;1
94;1;1;1;0.5;94;104;0.4705882;224;223.125;1;3
95;1;1;1;0.5;95;102;0.4722222;213;222.4804;1;1
96;1;1;1;0.5;96;101;0.5;228;225.4752;1;0
97;1;1;1;0.5;97;101;0.5550239;214;223.2475;1;0
98;1;1;1;0.5;98;102;0.4377682;236;224.7353;1;1
99;1;1;1;0.5;99;102;0.4619048;230;220.9314;1;1
100;1;1;1;0.5;100;101;0.5045045;220;225.0297;1;0
101;2;3;1;0.5;1;102;0.5555556;224;225.1176;3;1
102;2;3;1;0.5;2;102;0.4621849;207;225.7843;3;1
103;2;3;1;0.5;3;102;0.4772727;240;223.2451;3;1
104;2;3;1;0.5;4;102;0.4759825;227;223.902;3;1
105;2;3;1;0.5;5;102;0.5131579;215;224.598;3;1
106;2;3;1;0.5;6;101;0.5401786;240;224.9901;3;0
107;2;3;1;0.5;7;101;0.5408163;249;222.7723;3;0
108;2;3;1;0.5;8;104;0.5;222;223.9615;3;3
109;2;3;1;0.5;9;103;0.4556962;239;224.7864;3;2
110;2;3;1;0.5;10;103;0.4935622;198;224.7767;3;2
111;2;3;1;0.5;11;101;0.5050505;226;223.0891;3;0
112;2;3;1;0.5;12;102;0.4716981;224;222.3725;3;1
113;2;3;1;0.5;13;102;0.5107296;227;223.5;3;1
114;2;3;1;0.5;14;102;0.5108225;215;223.2745;3;1
115;2;3;1;0.5;15;101;0.5067873;218;224.5248;3;0
116;2;3;1;0.5;16;103;0.5106383;238;223.4175;3;2
117;2;3;1;0.5;17;101;0.4786325;214;224.5644;3;0
118;2;3;1;0.5;18;105;0.4811321;217;224.0762;3;4
119;2;3;1;0.5;19;103;0.4958333;213;224.3981;3;2
120;2;3;1;0.5;20;101;0.4615385;215;223.6634;3;0
121;2;3;1;0.5;21;101;0.5288889;228;222.4257;3;0
122;2;3;1;0.5;22;101;0.5064378;214;221.9703;3;0
123;2;3;1;0.5;23;103;0.5454545;215;225.3786;3;2
124;2;3;1;0.5;24;101;0.5446429;214;223.1782;3;0
125;2;3;1;0.5;25;101;0.4766355;212;222.7624;3;0
126;2;3;1;0.5;26;101;0.5152838;206;221.6931;3;0
127;2;3;1;0.5;27;101;0.5247934;219;224.8911;3;0
128;2;3;1;0.5;28;101;0.4866071;213;223.5347;3;0
129;2;3;1;0.5;29;101;0.5042373;234;224.2277;3;0
130;2;3;1;0.5;30;102;0.5288889;218;224.6275;3;1
131;2;3;1;0.5;31;101;0.4746544;227;223.7426;3;0
132;2;3;1;0.5;32;104;0.5681818;218;225.2692;3;3
133;2;3;1;0.5;33;101;0.4470046;225;223.7822;3;0
134;2;3;1;0.5;34;104;0.5642202;214;223.2308;3;3
135;2;3;1;0.5;35;102;0.5062762;224;225.3922;3;1
136;2;3;1;0.5;36;101;0.4903846;237;223.1584;3;0
137;2;3;1;0.5;37;102;0.4955357;223;224.5;3;1
138;2;3;1;0.5;38;101;0.4713656;233;223.9406;3;0
139;2;3;1;0.5;39;101;0.4918033;231;222.7228;3;0
140;2;3;1;0.5;40;102;0.4857143;219;224.1765;3;1
141;2;3;1;0.5;41;103;0.5357143;214;222.8252;3;2
142;2;3;1;0.5;42;101;0.504717;216;224.6733;3;0
143;2;3;1;0.5;43;102;0.478673;229;225.3431;3;1
144;2;3;1;0.5;44;101;0.5424528;221;222.8911;3;0
145;2;3;1;0.5;45;102;0.5164319;254;224.5098;3;1
146;2;3;1;0.5;46;101;0.5630252;235;225.3168;3;0
147;2;3;1;0.5;47;101;0.4979424;199;223.4752;3;0
148;2;3;1;0.5;48;101;0.4622222;227;223.1188;3;0
149;2;3;1;0.5;49;101;0.4933333;220;221.7525;3;0
150;2;3;1;0.5;50;101;0.4805825;211;222.2178;3;0
151;2;3;1;0.5;51;101;0.4621849;229;223.1287;3;0
152;2;3;1;0.5;52;102;0.4357798;240;222.0588;3;1
153;2;3;1;0.5;53;103;0.4782609;215;224.6699;3;2
154;2;3;1;0.5;54;101;0.5707071;234;222.4158;3;0
155;2;3;1;0.5;55;101;0.5289256;220;222.9307;3;0
156;2;3;1;0.5;56;102;0.4675325;217;221.6863;3;1
157;2;3;1;0.5;57;108;0.546729;224;223.1667;3;7
158;2;3;1;0.5;58;103;0.4649123;213;223.9126;3;2
159;2;3;1;0.5;59;101;0.5281385;228;225.5545;3;0
160;2;3;1;0.5;60;101;0.4657534;239;223.9208;3;0
161;2;3;1;0.5;61;101;0.4334764;226;223.8713;3;0
162;2;3;1;0.5;62;102;0.5087719;221;223.7549;3;1
163;2;3;1;0.5;63;101;0.5242291;228;223.0792;3;0
164;2;3;1;0.5;64;101;0.5217391;226;224.7129;3;0
165;2;3;1;0.5;65;104;0.5288889;208;222.6346;3;3
166;2;3;1;0.5;66;102;0.504902;230;223.7745;3;1
167;2;3;1;0.5;67;102;0.5156951;214;223.3039;3;1
168;2;3;1;0.5;68;104;0.4732143;231;223.2981;3;3
169;2;3;1;0.5;69;107;0.549763;206;224.514;3;6
170;2;3;1;0.5;70;101;0.4590909;219;223.0693;3;0
171;2;3;1;0.5;71;103;0.4908257;204;222.0291;3;2
172;2;3;1;0.5;72;102;0.4808511;219;223.9902;3;1
173;2;3;1;0.5;73;103;0.4541485;208;223.6214;3;2
174;2;3;1;0.5;74;101;0.5162791;234;223.9208;3;0
175;2;3;1;0.5;75;102;0.4908257;215;223.2451;3;1
176;2;3;1;0.5;76;104;0.47343;237;222.1635;3;3
177;2;3;1;0.5;77;101;0.5069767;205;223.1683;3;0
178;2;3;1;0.5;78;101;0.529661;227;223.4851;3;0
179;2;3;1;0.5;79;107;0.4841629;230;224.271;3;6
180;2;3;1;0.5;80;102;0.5128205;222;222.7255;3;1
181;2;3;1;0.5;81;101;0.4672489;214;223.3465;3;0
182;2;3;1;0.5;82;101;0.4859813;231;222.5842;3;0
183;2;3;1;0.5;83;104;0.4859813;252;225.8269;3;3
184;2;3;1;0.5;84;102;0.5024631;230;223.4314;3;1
185;2;3;1;0.5;85;103;0.464455;227;223.3301;3;2
186;2;3;1;0.5;86;101;0.4705882;213;226.2574;3;0
187;2;3;1;0.5;87;102;0.5315315;231;224.9902;3;1
188;2;3;1;0.5;88;101;0.4722222;246;224.2277;3;0
189;2;3;1;0.5;89;101;0.5603448;209;223.7129;3;0
190;2;3;1;0.5;90;101;0.5746606;216;221.901;3;0
191;2;3;1;0.5;91;101;0.5;227;225.0297;3;0
192;2;3;1;0.5;92;102;0.4886878;226;224.4902;3;1
193;2;3;1;0.5;93;103;0.4827586;231;221.8835;3;2
194;2;3;1;0.5;94;101;0.4932735;239;224.4554;3;0
195;2;3;1;0.5;95;101;0.5041322;231;224.7228;3;0
196;2;3;1;0.5;96;106;0.5209302;236;223.7736;3;5
197;2;3;1;0.5;97;101;0.4663866;217;222.8515;3;0
198;2;3;1;0.5;98;101;0.4695652;217;222.5644;3;0
199;2;3;1;0.5;99;105;0.4847162;213;221.5524;3;4
200;2;3;1;0.5;100;103;0.6027397;235;221.835;3;2
201;3;5;1;0.5;1;102;0.4508197;212;223.7255;5;1
202;3;5;1;0.5;2;103;0.526749;206;225.0388;5;2
203;3;5;1;0.5;3;103;0.4508929;235;224.3301;5;2
204;3;5;1;0.5;4;102;0.5299539;238;221.8922;5;1
205;3;5;1;0.5;5;102;0.5378151;224;222.3922;5;1
206;3;5;1;0.5;6;102;0.4474886;209;223.2745;5;1
207;3;5;1;0.5;7;103;0.5183486;228;223.2913;5;2
208;3;5;1;0.5;8;102;0.5570776;225;224.0196;5;1
209;3;5;1;0.5;9;108;0.4454545;206;223.6296;5;7
210;3;5;1;0.5;10;101;0.4933333;231;223.396;5;0
211;3;5;1;0.5;11;101;0.5352113;231;221.8515;5;0
212;3;5;1;0.5;12;102;0.5412844;233;223.9706;5;1
213;3;5;1;0.5;13;102;0.4600939;208;224.7745;5;1
214;3;5;1;0.5;14;101;0.5047619;212;223.5347;5;0
215;3;5;1;0.5;15;103;0.526087;202;222.2621;5;2
216;3;5;1;0.5;16;103;0.4741784;221;224.9903;5;2
217;3;5;1;0.5;17;101;0.4888889;223;224.1287;5;0
218;3;5;1;0.5;18;102;0.4693878;238;223.4902;5;1
219;3;5;1;0.5;19;102;0.5045455;221;221.1471;5;1
220;3;5;1;0.5;20;101;0.5592417;213;222.6139;5;0
221;3;5;1;0.5;21;101;0.4863636;207;223.7921;5;0
222;3;5;1;0.5;22;101;0.529661;207;223.9307;5;0
223;3;5;1;0.5;23;102;0.4311111;216;222.2255;5;1
224;3;5;1;0.5;24;101;0.5045872;230;223.9604;5;0
225;3;5;1;0.5;25;102;0.4537037;207;222.7843;5;1
226;3;5;1;0.5;26;102;0.4727273;217;223.0196;5;1
227;3;5;1;0.5;27;101;0.4487179;212;225.2475;5;0
228;3;5;1;0.5;28;101;0.5802469;230;223.2178;5;0
229;3;5;1;0.5;29;104;0.5246637;222;226.4519;5;3
230;3;5;1;0.5;30;101;0.5084034;207;223.3861;5;0
231;3;5;1;0.5;31;102;0.4954955;228;223.9216;5;1
232;3;5;1;0.5;32;102;0.5206612;242;223.0196;5;1
233;3;5;1;0.5;33;102;0.4563492;231;221.8529;5;1
234;3;5;1;0.5;34;101;0.4932127;228;223.3663;5;0
235;3;5;1;0.5;35;103;0.4669604;219;225.3398;5;2
236;3;5;1;0.5;36;102;0.4915254;231;224.0294;5;1
237;3;5;1;0.5;37;102;0.4776786;200;223.0196;5;1
238;3;5;1;0.5;38;102;0.4453441;213;224.4706;5;1
239;3;5;1;0.5;39;101;0.5178571;228;225.4851;5;0
240;3;5;1;0.5;40;101;0.4585153;216;222.9505;5;0
241;3;5;1;0.5;41;101;0.5431034;222;223.0792;5;0
242;3;5;1;0.5;42;103;0.4722222;235;225.4369;5;2
243;3;5;1;0.5;43;102;0.4844444;205;224.8529;5;1
244;3;5;1;0.5;44;104;0.5022422;223;224.4519;5;3
245;3;5;1;0.5;45;101;0.5159817;216;221.4158;5;0
246;3;5;1;0.5;46;101;0.4840183;237;224.505;5;0
247;3;5;1;0.5;47;101;0.4686192;219;223.8614;5;0
248;3;5;1;0.5;48;101;0.5733945;233;221.5149;5;0
249;3;5;1;0.5;49;102;0.5133929;225;225.2451;5;1
250;3;5;1;0.5;50;103;0.4615385;237;225.5922;5;2
251;3;5;1;0.5;51;105;0.4663677;234;224.0381;5;4
252;3;5;1;0.5;52;101;0.4977169;206;223.1386;5;0
253;3;5;1;0.5;53;102;0.4814815;241;223.6078;5;1
254;3;5;1;0.5;54;101;0.5119617;238;222.0891;5;0
255;3;5;1;0.5;55;106;0.5361702;231;226.4906;5;5
256;3;5;1;0.5;56;102;0.4772727;219;222.5686;5;1
257;3;5;1;0.5;57;101;0.5213675;235;222.2178;5;0
258;3;5;1;0.5;58;102;0.5090909;231;222.4902;5;1
259;3;5;1;0.5;59;102;0.5026178;219;224.3333;5;1
260;3;5;1;0.5;60;101;0.5086957;236;224.6535;5;0
261;3;5;1;0.5;61;104;0.5265487;209;222.5962;5;3
262;3;5;1;0.5;62;103;0.5041667;226;223.699;5;2
263;3;5;1;0.5;63;101;0.473251;196;221.6337;5;0
264;3;5;1;0.5;64;102;0.4871795;205;225.1471;5;1
265;3;5;1;0.5;65;101;0.5242718;226;223.4752;5;0
266;3;5;1;0.5;66;102;0.4857143;225;223.0294;5;1
267;3;5;1;0.5;67;103;0.5280374;217;222.7379;5;2
268;3;5;1;0.5;68;102;0.546729;209;223.8529;5;1
269;3;5;1;0.5;69;101;0.5086957;198;223.7129;5;0
270;3;5;1;0.5;70;101;0.5;227;223.5347;5;0
271;3;5;1;0.5;71;102;0.5555556;225;223.4118;5;1
272;3;5;1;0.5;72;102;0.5022831;232;224.049;5;1
273;3;5;1;0.5;73;102;0.4672489;222;222.5588;5;1
274;3;5;1;0.5;74;101;0.4647887;225;222.9802;5;0
275;3;5;1;0.5;75;101;0.4879032;232;224.0792;5;0
276;3;5;1;0.5;76;102;0.4724771;217;223.8235;5;1
277;3;5;1;0.5;77;101;0.4569892;253;224.2178;5;0
278;3;5;1;0.5;78;101;0.4868421;237;225.6535;5;0
279;3;5;1;0.5;79;101;0.5622318;241;223.4752;5;0
280;3;5;1;0.5;80;101;0.4788732;229;225.0495;5;0
281;3;5;1;0.5;81;101;0.4925373;228;224.8614;5;0
282;3;5;1;0.5;82;102;0.4861111;234;223.6471;5;1
283;3;5;1;0.5;83;101;0.5515695;219;224.4752;5;0
284;3;5;1;0.5;84;103;0.5059761;231;224.2233;5;2
285;3;5;1;0.5;85;102;0.4166667;209;222.1667;5;1
286;3;5;1;0.5;86;101;0.4809524;236;225.8812;5;0
287;3;5;1;0.5;87;101;0.5181818;248;226.6139;5;0
288;3;5;1;0.5;88;102;0.4325581;241;221.8039;5;1
289;3;5;1;0.5;89;102;0.5;208;222.6667;5;1
290;3;5;1;0.5;90;101;0.4663462;224;222.1782;5;0
291;3;5;1;0.5;91;101;0.5367965;220;224.8713;5;0
292;3;5;1;0.5;92;101;0.4678899;213;223.9307;5;0
293;3;5;1;0.5;93;103;0.4910714;224;223.0485;5;2
294;3;5;1;0.5;94;106;0.4759825;201;221.9434;5;5
295;3;5;1;0.5;95;101;0.4529148;214;221.6634;5;0
296;3;5;1;0.5;96;102;0.5;243;223.7059;5;1
297;3;5;1;0.5;97;104;0.5520362;233;222.3365;5;3
298;3;5;1;0.5;98;102;0.4690265;243;224.7157;5;1
299;3;5;1;0.5;99;101;0.4748858;223;223.1683;5;0
300;3;5;1;0.5;100;101;0.4976959;221;223.5644;5;0
301;4;7;1;0.5;1;104;0.5042017;223;224.625;7;3
302;4;7;1;0.5;2;103;0.4956897;203;224.2427;7;2
303;4;7;1;0.5;3;101;0.4806867;225;225.495;7;0
304;4;7;1;0.5;4;105;0.4857143;231;223.0476;7;4
305;4;7;1;0.5;5;102;0.5302326;218;224.3824;7;1
306;4;7;1;0.5;6;101;0.5086957;218;224.4851;7;0
307;4;7;1;0.5;7;101;0.4768519;227;222.2376;7;0
308;4;7;1;0.5;8;101;0.4796748;205;224.505;7;0
309;4;7;1;0.5;9;102;0.5366972;207;223.3039;7;1
310;4;7;1;0.5;10;101;0.5336323;235;222.6535;7;0
311;4;7;1;0.5;11;101;0.5204082;243;224.5248;7;0
312;4;7;1;0.5;12;101;0.4778325;213;223.6733;7;0
313;4;7;1;0.5;13;102;0.5564516;194;221.3529;7;1
314;4;7;1;0.5;14;102;0.5490196;255;223.6373;7;1
315;4;7;1;0.5;15;101;0.4979079;210;221.8218;7;0
316;4;7;1;0.5;16;102;0.5294118;203;222.6275;7;1
317;4;7;1;0.5;17;101;0.5219298;228;224.5743;7;0
318;4;7;1;0.5;18;102;0.5166667;227;224.0392;7;1
319;4;7;1;0.5;19;101;0.5040984;216;221.802;7;0
320;4;7;1;0.5;20;101;0.4831933;225;223.8911;7;0
321;4;7;1;0.5;21;101;0.5283019;241;223.7822;7;0
322;4;7;1;0.5;22;104;0.4814815;235;223.9519;7;3
323;4;7;1;0.5;23;101;0.4977578;243;225.3861;7;0
324;4;7;1;0.5;24;104;0.5898618;215;223.2981;7;3
325;4;7;1;0.5;25;101;0.5540541;231;223.4257;7;0
326;4;7;1;0.5;26;102;0.54;235;221.4608;7;1
327;4;7;1;0.5;27;104;0.5138889;235;223.9038;7;3
328;4;7;1;0.5;28;103;0.5138889;227;222.9029;7;2
329;4;7;1;0.5;29;101;0.5165877;233;222.6139;7;0
330;4;7;1;0.5;30;101;0.5064378;222;224.2673;7;0
331;4;7;1;0.5;31;102;0.4979757;237;226.2157;7;1
332;4;7;1;0.5;32;101;0.4932735;235;224.7327;7;0
333;4;7;1;0.5;33;103;0.4780702;207;223.2816;7;2
334;4;7;1;0.5;34;103;0.4877049;243;224.0194;7;2
335;4;7;1;0.5;35;107;0.4808511;230;223.6262;7;6
336;4;7;1;0.5;36;102;0.4788136;231;225.0784;7;1
337;4;7;1;0.5;37;101;0.5154185;218;224.604;7;0
338;4;7;1;0.5;38;101;0.5025907;202;221.604;7;0
339;4;7;1;0.5;39;101;0.5283843;226;225.901;7;0
340;4;7;1;0.5;40;102;0.4621849;218;222.7255;7;1
341;4;7;1;0.5;41;101;0.5240385;205;221.495;7;0
342;4;7;1;0.5;42;103;0.5246637;235;223.6311;7;2
343;4;7;1;0.5;43;102;0.5504202;200;223.4216;7;1
344;4;7;1;0.5;44;102;0.4910714;205;221.2157;7;1
345;4;7;1;0.5;45;103;0.4939759;221;223.5825;7;2
346;4;7;1;0.5;46;102;0.5247934;233;225.0882;7;1
347;4;7;1;0.5;47;101;0.4895397;224;224.0594;7;0
348;4;7;1;0.5;48;101;0.5267857;232;224.1881;7;0
349;4;7;1;0.5;49;102;0.47;210;222.3529;7;1
350;4;7;1;0.5;50;101;0.5084034;226;224.5446;7;0
351;4;7;1;0.5;51;101;0.495614;222;222.9208;7;0
352;4;7;1;0.5;52;101;0.5570776;221;223.1584;7;0
353;4;7;1;0.5;53;101;0.573913;232;225.6634;7;0
354;4;7;1;0.5;54;101;0.4223301;239;222.8218;7;0
355;4;7;1;0.5;55;102;0.4661017;193;222.8627;7;1
356;4;7;1;0.5;56;102;0.5;220;224.5196;7;1
357;4;7;1;0.5;57;101;0.479638;241;223.3366;7;0
358;4;7;1;0.5;58;101;0.5608696;215;222.0891;7;0
359;4;7;1;0.5;59;102;0.5117371;224;221.9412;7;1
360;4;7;1;0.5;60;102;0.4652174;205;223.6373;7;1
361;4;7;1;0.5;61;102;0.4816327;205;224.6667;7;1
362;4;7;1;0.5;62;101;0.5130435;214;222.8515;7;0
363;4;7;1;0.5;63;102;0.5093458;228;221.1373;7;1
364;4;7;1;0.5;64;102;0.534188;231;222.8627;7;1
365;4;7;1;0.5;65;102;0.4980392;221;223.8431;7;1
366;4;7;1;0.5;66;101;0.4888889;230;223.3861;7;0
367;4;7;1;0.5;67;101;0.4568966;226;222.8317;7;0
368;4;7;1;0.5;68;101;0.4691358;217;224.0594;7;0
369;4;7;1;0.5;69;101;0.4868421;240;222.6139;7;0
370;4;7;1;0.5;70;101;0.4562212;230;224.0693;7;0
371;4;7;1;0.5;71;101;0.5374449;215;224.6436;7;0
372;4;7;1;0.5;72;101;0.5670996;236;223.1485;7;0
373;4;7;1;0.5;73;101;0.4688995;243;220.1584;7;0
374;4;7;1;0.5;74;101;0.5086207;236;225.8911;7;0
375;4;7;1;0.5;75;101;0.5534884;255;223.9901;7;0
376;4;7;1;0.5;76;101;0.5118483;200;221.4356;7;0
377;4;7;1;0.5;77;101;0.465812;228;222.8713;7;0
378;4;7;1;0.5;78;101;0.5;223;224.5347;7;0
379;4;7;1;0.5;79;102;0.5192308;241;223.3431;7;1
380;4;7;1;0.5;80;102;0.5409091;216;222.6078;7;1
381;4;7;1;0.5;81;101;0.5338983;223;225.2079;7;0
382;4;7;1;0.5;82;101;0.4751131;225;224.1386;7;0
383;4;7;1;0.5;83;101;0.4564315;223;224.604;7;0
384;4;7;1;0.5;84;104;0.4697674;241;223.2212;7;3
385;4;7;1;0.5;85;101;0.5466667;227;224.0891;7;0
386;4;7;1;0.5;86;101;0.5194805;219;226.5644;7;0
387;4;7;1;0.5;87;102;0.4753363;212;222.2549;7;1
388;4;7;1;0.5;88;105;0.4803922;217;223.619;7;4
389;4;7;1;0.5;89;101;0.5373832;217;222.7129;7;0
390;4;7;1;0.5;90;101;0.4821429;219;222.3366;7;0
391;4;7;1;0.5;91;104;0.4741379;198;223.2019;7;3
392;4;7;1;0.5;92;101;0.5414847;201;223.5545;7;0
393;4;7;1;0.5;93;102;0.5388128;221;222.9216;7;1
394;4;7;1;0.5;94;102;0.5088496;217;224.902;7;1
395;4;7;1;0.5;95;103;0.4622642;225;223.4951;7;2
396;4;7;1;0.5;96;101;0.5186916;222;223.1287;7;0
397;4;7;1;0.5;97;104;0.4578313;215;224.7308;7;3
398;4;7;1;0.5;98;101;0.4723404;223;223.2673;7;0
399;4;7;1;0.5;99;101;0.4173554;232;224.1089;7;0
400;4;7;1;0.5;100;101;0.4622642;240;224.6931;7;0
401;5;9;1;0.5;1;102;0.4896266;219;224.4706;9;1
402;5;9;1;0.5;2;101;0.5412844;224;221.2079;9;0
403;5;9;1;0.5;3;101;0.561086;223;225.0297;9;0
404;5;9;1;0.5;4;101;0.4776786;233;223.703;9;0
405;5;9;1;0.5;5;102;0.4915966;218;223.3431;9;1
406;5;9;1;0.5;6;107;0.4961538;230;225.1028;9;6
407;5;9;1;0.5;7;102;0.4910714;202;224.3529;9;1
408;5;9;1;0.5;8;101;0.5108225;224;222.495;9;0
409;5;9;1;0.5;9;101;0.4776786;237;222.6832;9;0
410;5;9;1;0.5;10;101;0.5163934;244;223.8614;9;0
411;5;9;1;0.5;11;101;0.5148515;207;223.4653;9;0
412;5;9;1;0.5;12;101;0.5407725;229;223.703;9;0
413;5;9;1;0.5;13;101;0.5081967;198;223.2376;9;0
414;5;9;1;0.5;14;101;0.470852;238;223.9109;9;0
415;5;9;1;0.5;15;101;0.4745098;230;223.7624;9;0
416;5;9;1;0.5;16;102;0.4821429;214;223.7353;9;1
417;5;9;1;0.5;17;101;0.481982;238;223.4554;9;0
418;5;9;1;0.5;18;106;0.5177665;223;222.6509;9;5
419;5;9;1;0.5;19;102;0.5253456;232;225.4608;9;1
420;5;9;1;0.5;20;102;0.5120773;261;224.5784;9;1
421;5;9;1;0.5;21;101;0.547619;229;221.5347;9;0
422;5;9;1;0.5;22;105;0.4653061;218;222.0762;9;4
423;5;9;1;0.5;23;102;0.5251142;243;224.1961;9;1
424;5;9;1;0.5;24;101;0.4605263;225;223.1782;9;0
425;5;9;1;0.5;25;103;0.4866071;234;225.7573;9;2
