;simu;n_obs;mutation_rate;c;K;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1354;14;27;0.1;0.5;250;54;107;0.6666667;67;55.72897;27;6
1355;14;27;0.1;0.5;250;55;101;0.4126984;59;57.0297;27;0
1356;14;27;0.1;0.5;250;56;102;0.4237288;64;55.13725;27;1
1357;14;27;0.1;0.5;250;57;110;0.3207547;59;55.60909;27;9
1358;14;27;0.1;0.5;250;58;104;0.48;52;56.01923;27;3
1359;14;27;0.1;0.5;250;59;115;0.3962264;49;56.29565;27;14
1360;14;27;0.1;0.5;250;60;103;0.6440678;44;54.76699;27;2
1361;14;27;0.1;0.5;250;61;103;0.4444444;60;55.40777;27;2
1362;14;27;0.1;0.5;250;62;101;0.5961538;66;55.36634;27;0
1363;14;27;0.1;0.5;250;63;104;0.6326531;59;56.07692;27;3
1364;14;27;0.1;0.5;250;64;103;0.8392857;52;55.65049;27;2
1365;14;27;0.1;0.5;250;65;110;0.48;64;55.65455;27;9
1366;14;27;0.1;0.5;250;66;101;0.6507937;45;56.50495;27;0
1367;14;27;0.1;0.5;250;67;101;0.5892857;65;56.62376;27;0
1368;14;27;0.1;0.5;250;68;101;0.4339623;57;54.75248;27;0
1369;14;27;0.1;0.5;250;69;101;0.5185185;68;56.38614;27;0
1370;14;27;0.1;0.5;250;70;101;0.6271186;52;56.21782;27;0
1371;14;27;0.1;0.5;250;71;101;0.7166667;56;55.92079;27;0
1372;14;27;0.1;0.5;250;72;101;0.5471698;52;56.31683;27;0
1373;14;27;0.1;0.5;250;73;106;0.4848485;58;55.80189;27;5
1374;14;27;0.1;0.5;250;74;101;0.6078431;60;55.34653;27;0
1375;14;27;0.1;0.5;250;75;103;0.1803279;56;54.84466;27;2
1376;14;27;0.1;0.5;250;76;106;0.7307692;59;55.36792;27;5
1377;14;27;0.1;0.5;250;77;103;0.3606557;48;56.25243;27;2
1378;14;27;0.1;0.5;250;78;112;0.6444444;58;56.29464;27;11
1379;14;27;0.1;0.5;250;79;104;0.516129;58;55.69231;27;3
1380;14;27;0.1;0.5;250;80;101;0.5961538;58;56.58416;27;0
1381;14;27;0.1;0.5;250;81;101;0.4;52;55.73267;27;0
1382;14;27;0.1;0.5;250;82;104;0.4262295;59;56.80769;27;3
1383;14;27;0.1;0.5;250;83;107;0.6842105;56;56.43925;27;6
1384;14;27;0.1;0.5;250;84;111;0.3157895;70;56.14414;27;10
1385;14;27;0.1;0.5;250;85;112;0.6896552;53;55.98214;27;11
1386;14;27;0.1;0.5;250;86;101;0.5806452;43;55.09901;27;0
1387;14;27;0.1;0.5;250;87;103;0.5172414;54;55.94175;27;2
1388;14;27;0.1;0.5;250;88;106;0.5344828;60;55.64151;27;5
1389;14;27;0.1;0.5;250;89;101;0.547619;48;55.83168;27;0
1390;14;27;0.1;0.5;250;90;101;0.7017544;58;55.11881;27;0
1391;14;27;0.1;0.5;250;91;101;0.5;52;55.75248;27;0
1392;14;27;0.1;0.5;250;92;115;0.4871795;65;56.8087;27;14
1393;14;27;0.1;0.5;250;93;102;0.5;51;55.60784;27;1
1394;14;27;0.1;0.5;250;94;101;0.557377;62;56.81188;27;0
1395;14;27;0.1;0.5;250;95;102;0.3214286;51;55.53922;27;1
1396;14;27;0.1;0.5;250;96;101;0.3214286;50;55.40594;27;0
1397;14;27;0.1;0.5;250;97;103;0.4705882;57;54.60194;27;2
1398;14;27;0.1;0.5;250;98;103;0.4897959;67;56.09709;27;2
1399;14;27;0.1;0.5;250;99;101;0.6304348;65;56.0396;27;0
1400;14;27;0.1;0.5;250;100;101;0.6730769;65;56.0099;27;0
1401;15;29;0.1;0.5;250;1;101;0.7301587;47;56.0495;29;0
1402;15;29;0.1;0.5;250;2;101;0.5762712;56;55.38614;29;0
1403;15;29;0.1;0.5;250;3;101;0.7090909;59;56.57426;29;0
1404;15;29;0.1;0.5;250;4;107;0.4098361;47;55.42056;29;6
1405;15;29;0.1;0.5;250;5;101;0.7413793;68;56.57426;29;0
1406;15;29;0.1;0.5;250;6;111;0.6393443;63;55.27928;29;10
1407;15;29;0.1;0.5;250;7;103;0.2807018;47;56.58252;29;2
1408;15;29;0.1;0.5;250;8;107;0.42;58;55.8785;29;6
1409;15;29;0.1;0.5;250;9;101;0.4807692;54;55.26733;29;0
1410;15;29;0.1;0.5;250;10;108;0.66;62;55.53704;29;7
1411;15;29;0.1;0.5;250;11;101;0.4769231;52;55.79208;29;0
1412;15;29;0.1;0.5;250;12;103;0.4576271;58;56.31068;29;2
1413;15;29;0.1;0.5;250;13;101;0.3137255;56;56.26733;29;0
1414;15;29;0.1;0.5;250;14;101;0.4561404;52;55.89109;29;0
1415;15;29;0.1;0.5;250;15;102;0.640625;46;54.78431;29;1
1416;15;29;0.1;0.5;250;16;101;0.6617647;57;56.23762;29;0
1417;15;29;0.1;0.5;250;17;107;0.6530612;55;55.85981;29;6
1418;15;29;0.1;0.5;250;18;102;0.4727273;50;56.51961;29;1
1419;15;29;0.1;0.5;250;19;102;0.625;56;55.91176;29;1
1420;15;29;0.1;0.5;250;20;101;0.3;50;55.57426;29;0
1421;15;29;0.1;0.5;250;21;107;0.2711864;41;56.18692;29;6
1422;15;29;0.1;0.5;250;22;102;0.6415094;56;55.83333;29;1
1423;15;29;0.1;0.5;250;23;102;0.5636364;64;56.4902;29;1
1424;15;29;0.1;0.5;250;24;102;0.5471698;52;56.53922;29;1
1425;15;29;0.1;0.5;250;25;101;0.5964912;49;55.63366;29;0
1426;15;29;0.1;0.5;250;26;101;0.7142857;53;55.87129;29;0
1427;15;29;0.1;0.5;250;27;109;0.3541667;71;56.14679;29;8
1428;15;29;0.1;0.5;250;28;110;0.3928571;59;55.66364;29;9
1429;15;29;0.1;0.5;250;29;106;0.5245902;51;55.28302;29;5
1430;15;29;0.1;0.5;250;30;101;0.5438596;51;55.55446;29;0
1431;15;29;0.1;0.5;250;31;101;0.442623;69;57.14851;29;0
1432;15;29;0.1;0.5;250;32;103;0.5952381;70;56.18447;29;2
1433;15;29;0.1;0.5;250;33;101;0.5230769;58;57.25743;29;0
1434;15;29;0.1;0.5;250;34;101;0.6410256;60;55.70297;29;0
1435;15;29;0.1;0.5;250;35;130;0.4137931;44;56.22308;29;29
1436;15;29;0.1;0.5;250;36;101;0.7307692;68;55.0198;29;0
1437;15;29;0.1;0.5;250;37;103;0.4259259;54;55.46602;29;2
1438;15;29;0.1;0.5;250;38;106;0.3220339;62;55.89623;29;5
1439;15;29;0.1;0.5;250;39;103;0.3555556;53;55.85437;29;2
1440;15;29;0.1;0.5;250;40;105;0.3692308;53;55.19048;29;4
1441;15;29;0.1;0.5;250;41;101;0.442623;51;55.13861;29;0
1442;15;29;0.1;0.5;250;42;101;0.6086957;64;56.49505;29;0
1443;15;29;0.1;0.5;250;43;101;0.5555556;50;55.93069;29;0
1444;15;29;0.1;0.5;250;44;102;0.2833333;51;55.46078;29;1
1445;15;29;0.1;0.5;250;45;113;0.5614035;49;56.16814;29;12
1446;15;29;0.1;0.5;250;46;102;0.4761905;53;56.88235;29;1
1447;15;29;0.1;0.5;250;47;102;0.6212121;54;55.38235;29;1
1448;15;29;0.1;0.5;250;48;101;0.3584906;61;56.22772;29;0
1449;15;29;0.1;0.5;250;49;103;0.7090909;55;55.92233;29;2
1450;15;29;0.1;0.5;250;50;103;0.5714286;51;56.30097;29;2
1451;15;29;0.1;0.5;250;51;112;0.3898305;54;55.84821;29;11
1452;15;29;0.1;0.5;250;52;101;0.4363636;53;55.12871;29;0
1453;15;29;0.1;0.5;250;53;101;0.4117647;67;57.12871;29;0
1454;15;29;0.1;0.5;250;54;101;0.6896552;60;55.87129;29;0
1455;15;29;0.1;0.5;250;55;101;0.4516129;60;56.50495;29;0
1456;15;29;0.1;0.5;250;56;102;0.5454545;50;55.86275;29;1
1457;15;29;0.1;0.5;250;57;103;0.4375;50;55.1068;29;2
1458;15;29;0.1;0.5;250;58;106;0.5322581;53;55.9434;29;5
1459;15;29;0.1;0.5;250;59;101;0.4339623;51;55.52475;29;0
1460;15;29;0.1;0.5;250;60;102;0.6315789;53;56.29412;29;1
1461;15;29;0.1;0.5;250;61;102;0.6363636;59;56.07843;29;1
1462;15;29;0.1;0.5;250;62;101;0.4509804;58;54.87129;29;0
1463;15;29;0.1;0.5;250;63;101;0.483871;64;55.84158;29;0
1464;15;29;0.1;0.5;250;64;101;0.4489796;58;56.48515;29;0
1465;15;29;0.1;0.5;250;65;102;0.5322581;63;56.45098;29;1
1466;15;29;0.1;0.5;250;66;101;0.4339623;60;55.54455;29;0
1467;15;29;0.1;0.5;250;67;103;0.2916667;53;56.21359;29;2
1468;15;29;0.1;0.5;250;68;101;0.6666667;54;55.27723;29;0
1469;15;29;0.1;0.5;250;69;101;0.6153846;55;56.60396;29;0
1470;15;29;0.1;0.5;250;70;101;0.6612903;49;55.86139;29;0
1471;15;29;0.1;0.5;250;71;103;0.3606557;53;55.40777;29;2
1472;15;29;0.1;0.5;250;72;101;0.3469388;52;55.88119;29;0
1473;15;29;0.1;0.5;250;73;101;0.5666667;52;54.9901;29;0
1474;15;29;0.1;0.5;250;74;105;0.5762712;65;56.38095;29;4
1475;15;29;0.1;0.5;250;75;104;0.6909091;55;55.94231;29;3
1476;15;29;0.1;0.5;250;76;101;0.4590164;44;55.9604;29;0
1477;15;29;0.1;0.5;250;77;104;0.4339623;56;56.71154;29;3
1478;15;29;0.1;0.5;250;78;101;0.3653846;46;55.27723;29;0
1479;15;29;0.1;0.5;250;79;102;0.2592593;54;56.66667;29;1
1480;15;29;0.1;0.5;250;80;104;0.4745763;56;56.26923;29;3
1481;15;29;0.1;0.5;250;81;105;0.5172414;52;55.90476;29;4
1482;15;29;0.1;0.5;250;82;102;0.5483871;54;55.71569;29;1
1483;15;29;0.1;0.5;250;83;102;0.5692308;52;55.5;29;1
1484;15;29;0.1;0.5;250;84;117;0.4893617;60;55.37607;29;16
1485;15;29;0.1;0.5;250;85;101;0.5555556;56;56.20792;29;0
1486;15;29;0.1;0.5;250;86;102;0.48;57;57.22549;29;1
1487;15;29;0.1;0.5;250;87;113;0.4561404;47;54.9292;29;12
1488;15;29;0.1;0.5;250;88;105;0.4150943;64;55.10476;29;4
1489;15;29;0.1;0.5;250;89;101;0.3571429;51;55.86139;29;0
1490;15;29;0.1;0.5;250;90;101;0.6557377;61;55.77228;29;0
1491;15;29;0.1;0.5;250;91;101;0.7313433;67;56.36634;29;0
1492;15;29;0.1;0.5;250;92;103;0.4754098;55;55.73786;29;2
1493;15;29;0.1;0.5;250;93;105;0.2461538;59;56.40952;29;4
1494;15;29;0.1;0.5;250;94;102;0.7164179;55;57.02941;29;1
1495;15;29;0.1;0.5;250;95;102;0.4137931;61;56.20588;29;1
1496;15;29;0.1;0.5;250;96;101;0.442623;41;55.54455;29;0
1497;15;29;0.1;0.5;250;97;102;0.2881356;49;55.56863;29;1
1498;15;29;0.1;0.5;250;98;104;0.375;46;55.5;29;3
1499;15;29;0.1;0.5;250;99;101;0.75;71;56.44554;29;0
1500;15;29;0.1;0.5;250;100;101;0.5151515;58;56.35644;29;0
1501;16;1;0.1;0.5;500;1;101;0.5346535;127;112.6436;1;0
1502;16;1;0.1;0.5;500;2;103;0.5436893;110;112.3592;1;2
1503;16;1;0.1;0.5;500;3;101;0.495935;107;112.2574;1;0
1504;16;1;0.1;0.5;500;4;104;0.4615385;103;111.5096;1;3
1505;16;1;0.1;0.5;500;5;105;0.4778761;124;112.1905;1;4
1506;16;1;0.1;0.5;500;6;107;0.4285714;124;112.486;1;6
1507;16;1;0.1;0.5;500;7;102;0.552381;100;113.2059;1;1
1508;16;1;0.1;0.5;500;8;101;0.4752475;119;111.8416;1;0
1509;16;1;0.1;0.5;500;9;101;0.5689655;109;111.4554;1;0
1510;16;1;0.1;0.5;500;10;109;0.625;134;111.5872;1;8
1511;16;1;0.1;0.5;500;11;104;0.3269231;113;111.6154;1;3
1512;16;1;0.1;0.5;500;12;101;0.4912281;117;111.8812;1;0
1513;16;1;0.1;0.5;500;13;101;0.4954955;114;111.8218;1;0
1514;16;1;0.1;0.5;500;14;111;0.3688525;113;111.0721;1;10
1515;16;1;0.1;0.5;500;15;103;0.6216216;133;111.068;1;2
1516;16;1;0.1;0.5;500;16;102;0.5454545;128;112.3137;1;1
1517;16;1;0.1;0.5;500;17;101;0.5338346;99;111.3168;1;0
1518;16;1;0.1;0.5;500;18;102;0.5480769;119;113.5882;1;1
1519;16;1;0.1;0.5;500;19;117;0.5754717;131;111.5726;1;16
1520;16;1;0.1;0.5;500;20;101;0.4722222;105;111.9802;1;0
1521;16;1;0.1;0.5;500;21;107;0.4634146;105;111.0187;1;6
1522;16;1;0.1;0.5;500;22;126;0.601626;109;112.3492;1;25
1523;16;1;0.1;0.5;500;23;101;0.34;108;111.5743;1;0
1524;16;1;0.1;0.5;500;24;102;0.4385965;111;112.0784;1;1
1525;16;1;0.1;0.5;500;25;126;0.5346535;97;112.7143;1;25
1526;16;1;0.1;0.5;500;26;102;0.4272727;104;111.3235;1;1
1527;16;1;0.1;0.5;500;27;101;0.3826087;106;112.4455;1;0
1528;16;1;0.1;0.5;500;28;101;0.3421053;122;111.5446;1;0
1529;16;1;0.1;0.5;500;29;108;0.4796748;119;111.3519;1;7
1530;16;1;0.1;0.5;500;30;101;0.5480769;117;113.703;1;0
1531;16;1;0.1;0.5;500;31;109;0.6132075;137;111.1376;1;8
1532;16;1;0.1;0.5;500;32;101;0.3709677;110;110.297;1;0
1533;16;1;0.1;0.5;500;33;109;0.4036697;109;111.2844;1;8
1534;16;1;0.1;0.5;500;34;118;0.4774775;93;113.9746;1;17
1535;16;1;0.1;0.5;500;35;102;0.616;98;113.2059;1;1
1536;16;1;0.1;0.5;500;36;101;0.5247525;132;112.0099;1;0
1537;16;1;0.1;0.5;500;37;101;0.5867769;101;112.6436;1;0
1538;16;1;0.1;0.5;500;38;101;0.6124031;118;111.6436;1;0
1539;16;1;0.1;0.5;500;39;101;0.4336283;114;111.6832;1;0
1540;16;1;0.1;0.5;500;40;102;0.6280992;103;112.9706;1;1
1541;16;1;0.1;0.5;500;41;109;0.5081967;105;111;1;8
1542;16;1;0.1;0.5;500;42;101;0.5145631;115;111.7921;1;0
1543;16;1;0.1;0.5;500;43;101;0.4594595;119;111.0495;1;0
1544;16;1;0.1;0.5;500;44;111;0.4173228;107;111.991;1;10
1545;16;1;0.1;0.5;500;45;101;0.5274725;116;112.3267;1;0
1546;16;1;0.1;0.5;500;46;101;0.3504274;109;111.6832;1;0
1547;16;1;0.1;0.5;500;47;102;0.3939394;112;111.6667;1;1
1548;16;1;0.1;0.5;500;48;101;0.5916667;110;111.9604;1;0
1549;16;1;0.1;0.5;500;49;101;0.3535354;121;113.1584;1;0
1550;16;1;0.1;0.5;500;50;101;0.426087;117;111.901;1;0
1551;16;1;0.1;0.5;500;51;115;0.5882353;114;111.4957;1;14
1552;16;1;0.1;0.5;500;52;102;0.5089286;113;111.2157;1;1
1553;16;1;0.1;0.5;500;53;102;0.5775862;116;112.6471;1;1
1554;16;1;0.1;0.5;500;54;101;0.5106383;138;111.1386;1;0
1555;16;1;0.1;0.5;500;55;103;0.4871795;113;112;1;2
1556;16;1;0.1;0.5;500;56;106;0.36;112;111.9151;1;5
1557;16;1;0.1;0.5;500;57;101;0.5625;106;110.9505;1;0
1558;16;1;0.1;0.5;500;58;105;0.4821429;105;112.0381;1;4
1559;16;1;0.1;0.5;500;59;110;0.4946237;103;112.3545;1;9
1560;16;1;0.1;0.5;500;60;102;0.556391;102;112.8039;1;1
1561;16;1;0.1;0.5;500;61;101;0.5858586;108;112.4752;1;0
1562;16;1;0.1;0.5;500;62;101;0.544;106;113.6436;1;0
1563;16;1;0.1;0.5;500;63;103;0.7586207;116;111.6408;1;2
1564;16;1;0.1;0.5;500;64;101;0.6666667;132;112.3762;1;0
1565;16;1;0.1;0.5;500;65;101;0.4427481;107;111.8812;1;0
1566;16;1;0.1;0.5;500;66;101;0.55;102;112.3069;1;0
1567;16;1;0.1;0.5;500;67;103;0.4083333;113;111.8252;1;2
1568;16;1;0.1;0.5;500;68;137;0.3703704;117;110.8248;1;36
1569;16;1;0.1;0.5;500;69;103;0.5862069;115;112.7961;1;2
1570;16;1;0.1;0.5;500;70;102;0.63;126;111.3431;1;1
1571;16;1;0.1;0.5;500;71;101;0.6095238;117;111.6436;1;0
1572;16;1;0.1;0.5;500;72;110;0.2931034;109;111.1545;1;9
1573;16;1;0.1;0.5;500;73;103;0.424;105;111.5534;1;2
1574;16;1;0.1;0.5;500;74;105;0.3267327;121;112.4;1;4
1575;16;1;0.1;0.5;500;75;115;0.7521368;102;111.8348;1;14
1576;16;1;0.1;0.5;500;76;101;0.5090909;124;112.099;1;0
1577;16;1;0.1;0.5;500;77;103;0.4766355;117;111.2039;1;2
1578;16;1;0.1;0.5;500;78;102;0.2410714;107;112.1176;1;1
1579;16;1;0.1;0.5;500;79;103;0.3839286;100;112.5146;1;2
1580;16;1;0.1;0.5;500;80;101;0.4098361;121;111.6436;1;0
1581;16;1;0.1;0.5;500;81;101;0.4814815;105;111.9505;1;0
1582;16;1;0.1;0.5;500;82;101;0.5;117;112.2277;1;0
1583;16;1;0.1;0.5;500;83;103;0.5576923;120;112.1068;1;2
1584;16;1;0.1;0.5;500;84;110;0.4851485;102;112.0182;1;9
1585;16;1;0.1;0.5;500;85;101;0.3813559;110;110.396;1;0
1586;16;1;0.1;0.5;500;86;101;0.6466165;118;111.8614;1;0
1587;16;1;0.1;0.5;500;87;109;0.6571429;108;111.1101;1;8
1588;16;1;0.1;0.5;500;88;102;0.553719;102;113.2549;1;1
1589;16;1;0.1;0.5;500;89;118;0.6440678;123;111.7627;1;17
1590;16;1;0.1;0.5;500;90;110;0.4833333;107;110.6909;1;9
1591;16;1;0.1;0.5;500;91;102;0.5087719;117;112.1569;1;1
1592;16;1;0.1;0.5;500;92;101;0.3508772;115;112.4554;1;0
1593;16;1;0.1;0.5;500;93;103;0.4234234;109;112.4951;1;2
1594;16;1;0.1;0.5;500;94;103;0.4537815;112;112.3981;1;2
1595;16;1;0.1;0.5;500;95;105;0.4040404;117;112.0952;1;4
1596;16;1;0.1;0.5;500;96;101;0.5;113;112.7327;1;0
1597;16;1;0.1;0.5;500;97;110;0.3629032;108;111.6909;1;9
1598;16;1;0.1;0.5;500;98;103;0.4166667;95;112.4951;1;2
1599;16;1;0.1;0.5;500;99;101;0.4583333;110;111.0594;1;0
1600;16;1;0.1;0.5;500;100;104;0.4234234;109;111.8942;1;3
1601;17;3;0.1;0.5;500;1;101;0.5762712;97;112.1188;3;0
1602;17;3;0.1;0.5;500;2;103;0.5242718;113;111.3107;3;2
1603;17;3;0.1;0.5;500;3;106;0.5714286;120;111.6226;3;5
1604;17;3;0.1;0.5;500;4;101;0.5392157;105;111.5248;3;0
1605;17;3;0.1;0.5;500;5;104;0.4666667;105;112.5577;3;3
1606;17;3;0.1;0.5;500;6;127;0.4166667;114;111.4016;3;26
1607;17;3;0.1;0.5;500;7;113;0.46875;125;111.0265;3;12
1608;17;3;0.1;0.5;500;8;101;0.3119266;121;112.1188;3;0
1609;17;3;0.1;0.5;500;9;101;0.4757282;103;111.0099;3;0
1610;17;3;0.1;0.5;500;10;102;0.5636364;115;111.6765;3;1
1611;17;3;0.1;0.5;500;11;101;0.4166667;122;112.7129;3;0
1612;17;3;0.1;0.5;500;12;101;0.55;114;113.1584;3;0
1613;17;3;0.1;0.5;500;13;102;0.7798165;94;110.9608;3;1
1614;17;3;0.1;0.5;500;14;101;0.4561404;118;111.1584;3;0
1615;17;3;0.1;0.5;500;15;103;0.4818182;97;111.6019;3;2
1616;17;3;0.1;0.5;500;16;101;0.5511811;103;112.703;3;0
1617;17;3;0.1;0.5;500;17;101;0.5106383;116;110.9703;3;0
1618;17;3;0.1;0.5;500;18;101;0.5045872;109;111.4257;3;0
1619;17;3;0.1;0.5;500;19;101;0.4537037;114;112.2178;3;0
1620;17;3;0.1;0.5;500;20;101;0.4945055;101;111.8911;3;0
1621;17;3;0.1;0.5;500;21;101;0.4090909;125;112.1287;3;0
1622;17;3;0.1;0.5;500;22;102;0.5428571;116;112.6078;3;1
1623;17;3;0.1;0.5;500;23;103;0.3714286;127;112.8252;3;2
1624;17;3;0.1;0.5;500;24;141;0.375;116;110.9362;3;40
1625;17;3;0.1;0.5;500;25;101;0.612069;105;112.7921;3;0
1626;17;3;0.1;0.5;500;26;102;0.5083333;98;112.0588;3;1
1627;17;3;0.1;0.5;500;27;105;0.5299145;105;112.6762;3;4
1628;17;3;0.1;0.5;500;28;103;0.4672897;107;112.5049;3;2
1629;17;3;0.1;0.5;500;29;101;0.5794393;111;111.0693;3;0
1630;17;3;0.1;0.5;500;30;101;0.6727273;118;112.703;3;0
1631;17;3;0.1;0.5;500;31;103;0.4351852;123;112.9903;3;2
1632;17;3;0.1;0.5;500;32;101;0.5304348;108;111.7921;3;0
1633;17;3;0.1;0.5;500;33;101;0.3333333;112;110.4356;3;0
1634;17;3;0.1;0.5;500;34;102;0.6880734;114;112.3235;3;1
1635;17;3;0.1;0.5;500;35;101;0.5619048;123;112.495;3;0
1636;17;3;0.1;0.5;500;36;101;0.3853211;112;110.099;3;0
1637;17;3;0.1;0.5;500;37;101;0.4878049;104;113.2574;3;0
1638;17;3;0.1;0.5;500;38;102;0.4423077;106;111.7549;3;1
1639;17;3;0.1;0.5;500;39;101;0.3636364;111;113.1485;3;0
1640;17;3;0.1;0.5;500;40;108;0.4454545;96;112.75;3;7
1641;17;3;0.1;0.5;500;41;101;0.5121951;123;111.0297;3;0
1642;17;3;0.1;0.5;500;42;101;0.4770642;104;111.9505;3;0
1643;17;3;0.1;0.5;500;43;102;0.5043478;115;112.451;3;1
1644;17;3;0.1;0.5;500;44;113;0.3009709;112;112.1593;3;12
1645;17;3;0.1;0.5;500;45;102;0.5607477;128;113.3333;3;1
1646;17;3;0.1;0.5;500;46;101;0.5043478;109;112.0495;3;0
1647;17;3;0.1;0.5;500;47;103;0.6548673;117;111.5146;3;2
1648;17;3;0.1;0.5;500;48;102;0.5984252;116;113;3;1
1649;17;3;0.1;0.5;500;49;109;0.3796296;124;112.2936;3;8
1650;17;3;0.1;0.5;500;50;105;0.7407407;101;112.7143;3;4
1651;17;3;0.1;0.5;500;51;101;0.3873874;113;112.0099;3;0
1652;17;3;0.1;0.5;500;52;103;0.4196429;130;110.9126;3;2
1653;17;3;0.1;0.5;500;53;123;0.4020619;121;111.748;3;22
1654;17;3;0.1;0.5;500;54;107;0.6724138;101;111.9346;3;6
1655;17;3;0.1;0.5;500;55;102;0.4205607;100;111.5882;3;1
1656;17;3;0.1;0.5;500;56;101;0.5643564;108;111.802;3;0
1657;17;3;0.1;0.5;500;57;102;0.4095238;108;110.4118;3;1
1658;17;3;0.1;0.5;500;58;102;0.5096154;106;112.4412;3;1
1659;17;3;0.1;0.5;500;59;105;0.4954128;119;110.9905;3;4
1660;17;3;0.1;0.5;500;60;102;0.6283186;99;111;3;1
1661;17;3;0.1;0.5;500;61;101;0.4065041;123;111.7921;3;0
1662;17;3;0.1;0.5;500;62;101;0.6140351;118;111.7228;3;0
1663;17;3;0.1;0.5;500;63;101;0.4339623;113;111.2772;3;0
1664;17;3;0.1;0.5;500;64;101;0.4871795;118;112.5941;3;0
1665;17;3;0.1;0.5;500;65;102;0.5636364;104;111.3137;3;1
1666;17;3;0.1;0.5;500;66;101;0.5339806;96;109.6634;3;0
1667;17;3;0.1;0.5;500;67;112;0.6637931;104;110.8929;3;11
1668;17;3;0.1;0.5;500;68;102;0.6;119;113.0686;3;1
1669;17;3;0.1;0.5;500;69;105;0.6341463;106;111.3333;3;4
1670;17;3;0.1;0.5;500;70;101;0.4712644;123;112.8713;3;0
1671;17;3;0.1;0.5;500;71;101;0.557377;114;112.4158;3;0
1672;17;3;0.1;0.5;500;72;103;0.5943396;109;111.9515;3;2
1673;17;3;0.1;0.5;500;73;101;0.5148515;95;111.4455;3;0
1674;17;3;0.1;0.5;500;74;101;0.2990654;112;111.7426;3;0
1675;17;3;0.1;0.5;500;75;101;0.3606557;98;112.1287;3;0
1676;17;3;0.1;0.5;500;76;151;0.4545455;91;111.4172;3;50
1677;17;3;0.1;0.5;500;77;101;0.5283019;99;111.9802;3;0
1678;17;3;0.1;0.5;500;78;109;0.5438596;103;111.4954;3;8
1679;17;3;0.1;0.5;500;79;102;0.4770642;101;114.0392;3;1
1680;17;3;0.1;0.5;500;80;104;0.6147541;109;111.4615;3;3
1681;17;3;0.1;0.5;500;81;102;0.5263158;120;111.3824;3;1
1682;17;3;0.1;0.5;500;82;101;0.4188034;120;112.2376;3;0
1683;17;3;0.1;0.5;500;83;102;0.4579439;103;112.3627;3;1
1684;17;3;0.1;0.5;500;84;101;0.4830508;109;111.8713;3;0
1685;17;3;0.1;0.5;500;85;101;0.4910714;119;113.4851;3;0
1686;17;3;0.1;0.5;500;86;104;0.5346535;109;110.6154;3;3
1687;17;3;0.1;0.5;500;87;101;0.5555556;116;111.1485;3;0
1688;17;3;0.1;0.5;500;88;109;0.443299;126;111.9817;3;8
1689;17;3;0.1;0.5;500;89;101;0.4444444;124;111.7822;3;0
1690;17;3;0.1;0.5;500;90;103;0.3978495;131;110.7864;3;2
1691;17;3;0.1;0.5;500;91;101;0.5;125;111.4455;3;0
1692;17;3;0.1;0.5;500;92;103;0.5247525;117;111.3301;3;2
1693;17;3;0.1;0.5;500;93;102;0.5686275;123;112.402;3;1
1694;17;3;0.1;0.5;500;94;101;0.5495495;104;111.9406;3;0
1695;17;3;0.1;0.5;500;95;112;0.3545455;110;110.6875;3;11
1696;17;3;0.1;0.5;500;96;102;0.4774775;100;112.402;3;1
1697;17;3;0.1;0.5;500;97;103;0.4949495;118;111.4563;3;2
1698;17;3;0.1;0.5;500;98;101;0.4824561;112;110.802;3;0
1699;17;3;0.1;0.5;500;99;102;0.34;121;111.8137;3;1
1700;17;3;0.1;0.5;500;100;102;0.537037;113;111.2451;3;1
1701;18;5;0.1;0.5;500;1;101;0.4396552;99;111.9505;5;0
1702;18;5;0.1;0.5;500;2;101;0.4434783;107;112.1089;5;0
1703;18;5;0.1;0.5;500;3;110;0.3693694;89;110.7364;5;9
1704;18;5;0.1;0.5;500;4;135;0.4615385;110;111.0074;5;34
1705;18;5;0.1;0.5;500;5;106;0.4622642;99;111.0094;5;5
1706;18;5;0.1;0.5;500;6;115;0.2916667;118;112.8783;5;14
1707;18;5;0.1;0.5;500;7;101;0.3596491;116;112.1188;5;0
1708;18;5;0.1;0.5;500;8;114;0.5892857;116;111.3596;5;13
1709;18;5;0.1;0.5;500;9;101;0.4315789;108;113.7525;5;0
1710;18;5;0.1;0.5;500;10;102;0.4957983;123;110.7745;5;1
1711;18;5;0.1;0.5;500;11;106;0.4854369;127;112.8868;5;5
1712;18;5;0.1;0.5;500;12;101;0.3644068;108;112.8515;5;0
1713;18;5;0.1;0.5;500;13;101;0.5869565;118;112.5545;5;0
1714;18;5;0.1;0.5;500;14;101;0.5892857;124;112.1782;5;0
1715;18;5;0.1;0.5;500;15;101;0.5428571;114;112.198;5;0
1716;18;5;0.1;0.5;500;16;107;0.6306306;119;111.8037;5;6
1717;18;5;0.1;0.5;500;17;102;0.43;121;110.8725;5;1
1718;18;5;0.1;0.5;500;18;101;0.4230769;102;111.8416;5;0
1719;18;5;0.1;0.5;500;19;101;0.4583333;117;112.3861;5;0
1720;18;5;0.1;0.5;500;20;101;0.5833333;110;112.4158;5;0
1721;18;5;0.1;0.5;500;21;106;0.5123967;107;112.1981;5;5
1722;18;5;0.1;0.5;500;22;126;0.6728972;97;110.4762;5;25
