;simu;n_obs;mutation_rate;c;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1;1;1;0;0.5;1;102;0.3849372;233;235.4706;1;1
2;1;1;0;0.5;2;122;0.3416667;231;236.541;1;21
3;1;1;0;0.5;3;1000;1;232;236.881;1;900
4;1;1;0;0.5;4;191;0.5681818;240;235.733;1;90
5;1;1;0;0.5;5;141;0.5887446;229;236.8511;1;40
6;1;1;0;0.5;6;101;0.4727273;226;234.8317;1;0
7;1;1;0;0.5;7;1000;0;239;236.806;1;900
8;1;1;0;0.5;8;897;0.3650794;228;236.7703;1;796
9;1;1;0;0.5;9;578;0.6320755;255;236.872;1;477
10;1;1;0;0.5;10;754;0.3938224;230;237.0902;1;653
11;1;1;0;0.5;11;101;0.5708155;231;236.2772;1;0
12;1;1;0;0.5;12;101;0.4219409;240;237.0099;1;0
13;1;1;0;0.5;13;105;0.4669421;227;238.0381;1;4
14;1;1;0;0.5;14;102;0.5848214;224;237.3333;1;1
15;1;1;0;0.5;15;117;0.6269841;243;237.6496;1;16
16;1;1;0;0.5;16;107;0.3166667;241;235.514;1;6
17;1;1;0;0.5;17;101;0.512605;242;236.1386;1;0
18;1;1;0;0.5;18;102;0.4893617;234;237.2745;1;1
19;1;1;0;0.5;19;1000;0.8869565;230;236.942;1;900
20;1;1;0;0.5;20;101;0.5210084;234;234.4356;1;0
21;1;1;0;0.5;21;1000;0.1478261;230;236.111;1;900
22;1;1;0;0.5;22;1000;0;229;236.82;1;900
23;1;1;0;0.5;23;167;0.4173228;221;235.2515;1;66
24;1;1;0;0.5;24;105;0.5957447;238;234.5714;1;4
25;1;1;0;0.5;25;686;0.5784753;224;236.8455;1;585
26;1;1;0;0.5;26;132;0.5679012;220;236.0076;1;31
27;1;1;0;0.5;27;398;0.6401674;211;236.0352;1;297
28;1;1;0;0.5;28;101;0.5381526;246;235.8218;1;0
29;1;1;0;0.5;29;1000;1;225;236.58;1;900
30;1;1;0;0.5;30;101;0.4252336;239;236.802;1;0
31;1;1;0;0.5;31;887;0.4224806;225;236.6708;1;786
32;1;1;0;0.5;32;101;0.605042;242;236.099;1;0
33;1;1;0;0.5;33;229;0.3648069;231;236.4148;1;128
34;1;1;0;0.5;34;1000;1;244;237.073;1;900
35;1;1;0;0.5;35;104;0.3966245;222;236.1827;1;3
36;1;1;0;0.5;36;101;0.462963;212;238.2277;1;0
37;1;1;0;0.5;37;101;0.6309013;231;236.9901;1;0
38;1;1;0;0.5;38;183;0.3716475;223;236.7814;1;82
39;1;1;0;0.5;39;121;0.3452915;222;236.2231;1;20
40;1;1;0;0.5;40;114;0.312;204;235.9825;1;13
41;1;1;0;0.5;41;234;0.4050633;216;237.2521;1;133
42;1;1;0;0.5;42;101;0.5890411;255;235.3564;1;0
43;1;1;0;0.5;43;128;0.5491803;240;235.5547;1;27
44;1;1;0;0.5;44;280;0.4420601;243;237.8071;1;179
45;1;1;0;0.5;45;1000;0.9800797;251;237.202;1;900
46;1;1;0;0.5;46;130;0.5780591;261;237.5154;1;29
47;1;1;0;0.5;47;101;0.558952;255;236.1683;1;0
48;1;1;0;0.5;48;150;0.4009009;237;236.8267;1;49
49;1;1;0;0.5;49;102;0.4605809;231;236.1667;1;1
50;1;1;0;0.5;50;127;0.580786;225;237.4724;1;26
51;1;1;0;0.5;51;845;0.4016064;227;237.0391;1;744
52;1;1;0;0.5;52;483;0.4274194;262;236.4762;1;382
53;1;1;0;0.5;53;103;0.5488372;228;237.4369;1;2
54;1;1;0;0.5;54;101;0.4744186;239;238.9109;1;0
55;1;1;0;0.5;55;195;0.3947368;257;236.6769;1;94
56;1;1;0;0.5;56;101;0.5375;244;235.7525;1;0
57;1;1;0;0.5;57;1000;0.9058296;223;237.189;1;900
58;1;1;0;0.5;58;1000;0;212;236.714;1;900
59;1;1;0;0.5;59;104;0.6157205;239;237.9519;1;3
60;1;1;0;0.5;60;102;0.5272727;239;237.8431;1;1
61;1;1;0;0.5;61;116;0.515748;243;237.5603;1;15
62;1;1;0;0.5;62;113;0.3839662;226;236.4602;1;12
63;1;1;0;0.5;63;104;0.4439024;257;236.5673;1;3
64;1;1;0;0.5;64;1000;0.6949153;236;236.953;1;900
65;1;1;0;0.5;65;101;0.6410256;234;235.9703;1;0
66;1;1;0;0.5;66;103;0.6062992;218;238.4757;1;2
67;1;1;0;0.5;67;365;0.3973214;240;236.1068;1;264
68;1;1;0;0.5;68;111;0.3119658;243;237.4054;1;10
69;1;1;0;0.5;69;101;0.5019455;216;236.9505;1;0
70;1;1;0;0.5;70;103;0.4693878;242;234.3301;1;2
71;1;1;0;0.5;71;101;0.5610687;224;238.3069;1;0
72;1;1;0;0.5;72;105;0.4841629;221;237.2286;1;4
73;1;1;0;0.5;73;102;0.527897;235;235.8333;1;1
74;1;1;0;0.5;74;121;0.3951613;245;234.6777;1;20
75;1;1;0;0.5;75;1000;0;213;237.208;1;900
76;1;1;0;0.5;76;1000;1;243;236.569;1;900
77;1;1;0;0.5;77;125;0.4196429;248;237.144;1;24
78;1;1;0;0.5;78;1000;0;226;236.854;1;900
79;1;1;0;0.5;79;131;0.4197531;257;236.6031;1;30
80;1;1;0;0.5;80;103;0.5042017;227;235.3592;1;2
81;1;1;0;0.5;81;101;0.361991;258;237.4059;1;0
82;1;1;0;0.5;82;1000;1;246;236.355;1;900
83;1;1;0;0.5;83;101;0.5390947;233;237.2673;1;0
84;1;1;0;0.5;84;223;0.3625498;240;236.6951;1;122
85;1;1;0;0.5;85;102;0.4678112;273;238.1176;1;1
86;1;1;0;0.5;86;101;0.5019763;230;238.0792;1;0
87;1;1;0;0.5;87;101;0.5596708;235;234.9109;1;0
88;1;1;0;0.5;88;217;0.561753;237;236.4977;1;116
89;1;1;0;0.5;89;686;0.3066038;212;236.6472;1;585
90;1;1;0;0.5;90;107;0.5280374;260;237.7103;1;6
91;1;1;0;0.5;91;369;0.5395349;235;237.0352;1;268
92;1;1;0;0.5;92;305;0.6065574;243;237.7639;1;204
93;1;1;0;0.5;93;101;0.5426357;241;237.7723;1;0
94;1;1;0;0.5;94;1000;1;243;236.456;1;900
95;1;1;0;0.5;95;118;0.3842593;244;235.6949;1;17
96;1;1;0;0.5;96;141;0.5930736;219;237.8582;1;40
97;1;1;0;0.5;97;558;0.4385246;249;237.4803;1;457
98;1;1;0;0.5;98;1000;0.2112069;232;236.804;1;900
99;1;1;0;0.5;99;101;0.4556962;218;236.9802;1;0
100;1;1;0;0.5;100;103;0.4439655;254;236.9806;1;2
101;2;3;0;0.5;1;101;0.5525114;243;237.6337;3;0
102;2;3;0;0.5;2;120;0.3493976;219;236.6083;3;19
103;2;3;0;0.5;3;103;0.5428571;237;235.6893;3;2
104;2;3;0;0.5;4;108;0.3972603;275;239.0926;3;7
105;2;3;0;0.5;5;1000;0.787234;235;236.595;3;900
106;2;3;0;0.5;6;140;0.3574661;246;236.8286;3;39
107;2;3;0;0.5;7;268;0.5982143;253;236.7761;3;167
108;2;3;0;0.5;8;106;0.6058091;238;238.3962;3;5
109;2;3;0;0.5;9;118;0.3538462;221;236.5339;3;17
110;2;3;0;0.5;10;103;0.4334764;247;235.9806;3;2
111;2;3;0;0.5;11;297;0.4363636;245;235.8283;3;196
112;2;3;0;0.5;12;356;0.6106557;235;237.6348;3;255
113;2;3;0;0.5;13;1000;1;253;236.197;3;900
114;2;3;0;0.5;14;1000;0;214;236.679;3;900
115;2;3;0;0.5;15;614;0.4093023;260;237.4267;3;513
116;2;3;0;0.5;16;137;0.4745763;252;236.5036;3;36
117;2;3;0;0.5;17;108;0.5930736;242;236.5185;3;7
118;2;3;0;0.5;18;110;0.6077586;248;238.2;3;9
119;2;3;0;0.5;19;118;0.5641026;228;235.5678;3;17
120;2;3;0;0.5;20;102;0.5186916;243;237.1176;3;1
121;2;3;0;0.5;21;105;0.593361;232;238.019;3;4
122;2;3;0;0.5;22;101;0.5330739;222;235.5248;3;0
123;2;3;0;0.5;23;116;0.6541667;251;236.6379;3;15
124;2;3;0;0.5;24;101;0.5837104;253;236.4851;3;0
125;2;3;0;0.5;25;215;0.5541126;250;237.3302;3;114
126;2;3;0;0.5;26;358;0.3304721;233;236.5475;3;257
127;2;3;0;0.5;27;130;0.3568465;228;235.8692;3;29
128;2;3;0;0.5;28;111;0.6538462;268;238.027;3;10
129;2;3;0;0.5;29;131;0.4434783;223;237.4962;3;30
130;2;3;0;0.5;30;139;0.6396761;242;235.7266;3;38
131;2;3;0;0.5;31;1000;0;235;236.303;3;900
132;2;3;0;0.5;32;106;0.561086;264;236.3585;3;5
133;2;3;0;0.5;33;106;0.5782609;213;234.7264;3;5
134;2;3;0;0.5;34;131;0.4173554;247;237.4198;3;30
135;2;3;0;0.5;35;101;0.4314516;229;237.9703;3;0
136;2;3;0;0.5;36;1000;0;249;236.474;3;900
137;2;3;0;0.5;37;246;0.3067729;230;236.6423;3;145
138;2;3;0;0.5;38;182;0.4258555;237;237.6209;3;81
139;2;3;0;0.5;39;101;0.4622642;239;236.4752;3;0
140;2;3;0;0.5;40;283;0.6384977;256;235.9647;3;182
141;2;3;0;0.5;41;102;0.5409836;246;237.2549;3;1
142;2;3;0;0.5;42;425;0.5465587;256;238.2988;3;324
143;2;3;0;0.5;43;101;0.4661017;235;236.4356;3;0
144;2;3;0;0.5;44;251;0.6309524;250;236.741;3;150
145;2;3;0;0.5;45;136;0.5953488;230;235.4191;3;35
146;2;3;0;0.5;46;101;0.2931034;266;237.1485;3;0
147;2;3;0;0.5;47;1000;1;223;236.895;3;900
148;2;3;0;0.5;48;302;0.6523605;235;236.0596;3;201
149;2;3;0;0.5;49;1000;0.01716738;233;237.009;3;900
150;2;3;0;0.5;50;138;0.6801802;231;236.8333;3;37
151;2;3;0;0.5;51;1000;0.9237288;236;236.64;3;900
152;2;3;0;0.5;52;103;0.4170213;219;237.4757;3;2
153;2;3;0;0.5;53;104;0.4297872;234;238.0288;3;3
154;2;3;0;0.5;54;1000;0.607438;242;236.357;3;900
155;2;3;0;0.5;55;101;0.4541667;231;235.8515;3;0
156;2;3;0;0.5;56;175;0.3852459;223;238.0057;3;74
157;2;3;0;0.5;57;103;0.4072398;223;237.835;3;2
158;2;3;0;0.5;58;1000;0;246;236.916;3;900
159;2;3;0;0.5;59;248;0.2983193;240;236.3871;3;147
160;2;3;0;0.5;60;101;0.6431535;246;237.2871;3;0
161;2;3;0;0.5;61;140;0.3583333;239;237.4857;3;39
162;2;3;0;0.5;62;106;0.4420601;214;235.4811;3;5
163;2;3;0;0.5;63;232;0.5740741;256;236.375;3;131
164;2;3;0;0.5;64;102;0.4125;237;236.9706;3;1
165;2;3;0;0.5;65;140;0.4268775;241;236.9786;3;39
166;2;3;0;0.5;66;117;0.5827068;246;236.9744;3;16
167;2;3;0;0.5;67;101;0.4906542;249;236.0495;3;0
168;2;3;0;0.5;68;102;0.3089431;202;234.1765;3;1
169;2;3;0;0.5;69;101;0.4612403;214;237.8218;3;0
170;2;3;0;0.5;70;881;0.4008097;238;236.0692;3;780
171;2;3;0;0.5;71;108;0.4563492;241;238.787;3;7
172;2;3;0;0.5;72;101;0.6063348;255;238.8317;3;0
173;2;3;0;0.5;73;101;0.5570175;253;236.7921;3;0
174;2;3;0;0.5;74;445;0.5390947;219;236.6697;3;344
175;2;3;0;0.5;75;106;0.4864865;234;235.6226;3;5
176;2;3;0;0.5;76;1000;0;244;236.592;3;900
177;2;3;0;0.5;77;653;0.3783784;219;236.026;3;552
178;2;3;0;0.5;78;106;0.5514403;230;237.5;3;5
179;2;3;0;0.5;79;128;0.6842105;235;237.4297;3;27
180;2;3;0;0.5;80;104;0.4354839;245;235.7308;3;3
181;2;3;0;0.5;81;1000;0.8099174;242;236.329;3;900
182;2;3;0;0.5;82;104;0.4304933;242;237.625;3;3
183;2;3;0;0.5;83;1000;0.2731092;238;237.043;3;900
184;2;3;0;0.5;84;101;0.4872881;235;236.6238;3;0
185;2;3;0;0.5;85;142;0.3652968;248;237.9577;3;41
186;2;3;0;0.5;86;106;0.6167401;233;236.9906;3;5
187;2;3;0;0.5;87;793;0.4488889;233;236.8008;3;692
188;2;3;0;0.5;88;112;0.3536585;224;237.4554;3;11
189;2;3;0;0.5;89;1000;0.3035714;224;236.669;3;900
190;2;3;0;0.5;90;111;0.7544643;236;236.3604;3;10
191;2;3;0;0.5;91;102;0.5086957;213;235.7745;3;1
192;2;3;0;0.5;92;105;0.4471545;233;237.2857;3;4
193;2;3;0;0.5;93;101;0.5;225;236.5842;3;0
194;2;3;0;0.5;94;132;0.5582329;230;238.2652;3;31
195;2;3;0;0.5;95;102;0.5720165;228;237.6275;3;1
196;2;3;0;0.5;96;1000;0.302521;238;236.463;3;900
197;2;3;0;0.5;97;116;0.6064815;242;235.1466;3;15
198;2;3;0;0.5;98;103;0.4855769;269;235.3592;3;2
199;2;3;0;0.5;99;901;0.3317536;246;236.737;3;800
200;2;3;0;0.5;100;101;0.5269231;237;237.3861;3;0
201;3;5;0;0.5;1;1000;1;219;236.375;5;900
202;3;5;0;0.5;2;114;0.4474708;240;237.1579;5;13
203;3;5;0;0.5;3;110;0.6778243;231;234.8455;5;9
204;3;5;0;0.5;4;101;0.4944238;213;236.0099;5;0
205;3;5;0;0.5;5;135;0.7142857;238;236.8222;5;34
206;3;5;0;0.5;6;113;0.6291667;232;236.1593;5;12
207;3;5;0;0.5;7;116;0.6311111;234;236.2759;5;15
208;3;5;0;0.5;8;101;0.5766129;239;237.901;5;0
209;3;5;0;0.5;9;135;0.5992218;242;236.6815;5;34
210;3;5;0;0.5;10;106;0.5870445;234;233.9906;5;5
211;3;5;0;0.5;11;103;0.580786;234;238.068;5;2
212;3;5;0;0.5;12;1000;0.8427948;229;236.902;5;900
213;3;5;0;0.5;13;1000;1;245;236.429;5;900
214;3;5;0;0.5;14;1000;1;229;237.218;5;900
215;3;5;0;0.5;15;105;0.5782609;234;236.8667;5;4
216;3;5;0;0.5;16;110;0.5390947;219;236.3;5;9
217;3;5;0;0.5;17;119;0.464;227;237.2101;5;18
218;3;5;0;0.5;18;1000;0.9311741;247;237.503;5;900
219;3;5;0;0.5;19;154;0.6238532;224;235.9286;5;53
220;3;5;0;0.5;20;109;0.6026201;228;236.0275;5;8
221;3;5;0;0.5;21;101;0.5855856;246;235.9307;5;0
222;3;5;0;0.5;22;103;0.4377682;257;236.2816;5;2
223;3;5;0;0.5;23;101;0.476378;238;234.901;5;0
224;3;5;0;0.5;24;216;0.3906977;257;237.3889;5;115
225;3;5;0;0.5;25;1000;1;246;236.878;5;900
226;3;5;0;0.5;26;101;0.5276596;254;237.5842;5;0
227;3;5;0;0.5;27;141;0.372807;258;237.6738;5;40
228;3;5;0;0.5;28;101;0.4646018;253;237.0693;5;0
229;3;5;0;0.5;29;106;0.4734694;254;237.6321;5;5
230;3;5;0;0.5;30;102;0.4487179;241;236.6863;5;1
231;3;5;0;0.5;31;107;0.6075949;234;236.0187;5;6
232;3;5;0;0.5;32;102;0.6113537;235;239.7451;5;1
233;3;5;0;0.5;33;552;0.6594828;233;235.8895;5;451
234;3;5;0;0.5;34;237;0.4767932;248;237.7384;5;136
235;3;5;0;0.5;35;1000;0;241;236.655;5;900
236;3;5;0;0.5;36;110;0.5275229;223;237.3;5;9
237;3;5;0;0.5;37;101;0.4189189;259;237.3267;5;0
238;3;5;0;0.5;38;1000;1;256;236.958;5;900
239;3;5;0;0.5;39;109;0.6260163;245;236.8073;5;8
240;3;5;0;0.5;40;105;0.3416667;212;235.0762;5;4
241;3;5;0;0.5;41;1000;1;239;236.413;5;900
242;3;5;0;0.5;42;566;0.2757202;229;236.5636;5;465
243;3;5;0;0.5;43;101;0.5300752;233;238.495;5;0
244;3;5;0;0.5;44;103;0.5910931;238;236.4369;5;2
245;3;5;0;0.5;45;101;0.6434109;212;235.9901;5;0
246;3;5;0;0.5;46;157;0.4852321;236;236.9108;5;56
247;3;5;0;0.5;47;288;0.3789954;244;236.9861;5;187
248;3;5;0;0.5;48;113;0.582996;230;235.9735;5;12
249;3;5;0;0.5;49;254;0.3738739;258;237.622;5;153
250;3;5;0;0.5;50;101;0.4849785;240;236.604;5;0
251;3;5;0;0.5;51;198;0.3383459;246;236.8182;5;97
252;3;5;0;0.5;52;127;0.7028986;227;238.7638;5;26
253;3;5;0;0.5;53;101;0.4849785;233;235.505;5;0
254;3;5;0;0.5;54;101;0.4345794;242;235.3663;5;0
255;3;5;0;0.5;55;103;0.4771784;236;234.3786;5;2
256;3;5;0;0.5;56;816;0.6345382;241;237.2819;5;715
257;3;5;0;0.5;57;102;0.4577778;236;235.598;5;1
258;3;5;0;0.5;58;192;0.6754717;236;237.1979;5;91
259;3;5;0;0.5;59;101;0.5985663;211;234.6337;5;0
260;3;5;0;0.5;60;1000;0;246;236.428;5;900
261;3;5;0;0.5;61;105;0.5347826;237;237.6857;5;4
262;3;5;0;0.5;62;103;0.6832579;224;237.7767;5;2
263;3;5;0;0.5;63;320;0.3875;257;237.9656;5;219
264;3;5;0;0.5;64;101;0.544186;234;236.7228;5;0
265;3;5;0;0.5;65;175;0.4016736;236;237.04;5;74
266;3;5;0;0.5;66;111;0.5108225;216;234.009;5;10
267;3;5;0;0.5;67;101;0.4190871;241;236.8515;5;0
268;3;5;0;0.5;68;110;0.3531915;247;234.6273;5;9
269;3;5;0;0.5;69;103;0.5357143;239;234.7087;5;2
270;3;5;0;0.5;70;101;0.4369748;235;235.9109;5;0
271;3;5;0;0.5;71;110;0.3175355;238;236.2818;5;9
272;3;5;0;0.5;72;103;0.359447;268;238;5;2
273;3;5;0;0.5;73;1000;1;240;236.74;5;900
274;3;5;0;0.5;74;101;0.4712644;229;236.9802;5;0
275;3;5;0;0.5;75;101;0.5725806;215;235.901;5;0
276;3;5;0;0.5;76;102;0.5742188;245;238.1569;5;1
277;3;5;0;0.5;77;226;0.3360656;213;237.4425;5;125
278;3;5;0;0.5;78;1000;0.9955556;225;237.027;5;900
279;3;5;0;0.5;79;112;0.5390947;248;236.875;5;11
280;3;5;0;0.5;80;150;0.625;224;236.3267;5;49
281;3;5;0;0.5;81;202;0.5098039;237;236.4109;5;101
282;3;5;0;0.5;82;102;0.4088889;239;236.5098;5;1
283;3;5;0;0.5;83;207;0.3739837;264;237.599;5;106
284;3;5;0;0.5;84;107;0.6079295;255;237.5981;5;6
285;3;5;0;0.5;85;168;0.4625;223;236.6071;5;67
286;3;5;0;0.5;86;101;0.5090909;259;236.1584;5;0
287;3;5;0;0.5;87;101;0.6398305;232;235.703;5;0
288;3;5;0;0.5;88;101;0.4261603;244;236.0198;5;0
289;3;5;0;0.5;89;272;0.7088608;236;236.6434;5;171
290;3;5;0;0.5;90;1000;0;240;236.62;5;900
291;3;5;0;0.5;91;101;0.5265306;232;236.1584;5;0
292;3;5;0;0.5;92;478;0.5;232;237.2301;5;377
293;3;5;0;0.5;93;101;0.6210046;237;237.2178;5;0
294;3;5;0;0.5;94;103;0.5680934;237;237.5243;5;2
295;3;5;0;0.5;95;103;0.4666667;218;236.3107;5;2
296;3;5;0;0.5;96;123;0.6051502;222;237.2683;5;22
297;3;5;0;0.5;97;112;0.5863454;234;237.2768;5;11
298;3;5;0;0.5;98;1000;1;236;236.558;5;900
299;3;5;0;0.5;99;102;0.4;245;236.098;5;1
300;3;5;0;0.5;100;1000;1;241;236.794;5;900
301;4;7;0;0.5;1;1000;0.7522936;218;236.62;7;900
302;4;7;0;0.5;2;292;0.4311927;228;235.4589;7;191
303;4;7;0;0.5;3;105;0.4710744;244;236.0381;7;4
304;4;7;0;0.5;4;101;0.5169492;235;236.3663;7;0
305;4;7;0;0.5;5;261;0.4422311;228;235.6973;7;160
306;4;7;0;0.5;6;106;0.3415638;233;236.066;7;5
307;4;7;0;0.5;7;1000;0.7792208;231;237.052;7;900
308;4;7;0;0.5;8;101;0.4520548;248;236.8713;7;0
309;4;7;0;0.5;9;101;0.4880952;233;236.9703;7;0
310;4;7;0;0.5;10;101;0.4912281;228;236.5446;7;0
311;4;7;0;0.5;11;104;0.48;237;236.9904;7;3
312;4;7;0;0.5;12;102;0.6527778;251;236.549;7;1
313;4;7;0;0.5;13;101;0.5104603;253;237.6337;7;0
314;4;7;0;0.5;14;110;0.4429825;234;237.3455;7;9
315;4;7;0;0.5;15;101;0.6036036;259;237.6931;7;0
316;4;7;0;0.5;16;1000;0;236;236.747;7;900
317;4;7;0;0.5;17;107;0.4204082;230;235.9346;7;6
318;4;7;0;0.5;18;1000;0.8681818;220;236.445;7;900
319;4;7;0;0.5;19;101;0.468254;229;236.9802;7;0
320;4;7;0;0.5;20;124;0.6259843;204;234.9597;7;23
321;4;7;0;0.5;21;109;0.5907173;240;235.5046;7;8
322;4;7;0;0.5;22;103;0.5428571;229;235.8932;7;2
323;4;7;0;0.5;23;184;0.6367713;266;237.1413;7;83
324;4;7;0;0.5;24;105;0.4830918;250;237.1238;7;4
325;4;7;0;0.5;25;199;0.3404255;229;236.7638;7;98
326;4;7;0;0.5;26;102;0.4533898;244;235.2451;7;1
327;4;7;0;0.5;27;112;0.5535714;221;236.3482;7;11
328;4;7;0;0.5;28;157;0.4009009;252;236.0892;7;56
329;4;7;0;0.5;29;101;0.5188285;258;237.0495;7;0
330;4;7;0;0.5;30;103;0.5223214;245;236.5728;7;2
331;4;7;0;0.5;31;211;0.5843621;240;235.3839;7;110
332;4;7;0;0.5;32;110;0.5502183;252;236.1818;7;9
333;4;7;0;0.5;33;128;0.4115226;226;237.4375;7;27
334;4;7;0;0.5;34;1000;0.9959839;249;236.072;7;900
335;4;7;0;0.5;35;689;0.2941176;236;236.0813;7;588
336;4;7;0;0.5;36;106;0.4556962;243;236.5377;7;5
337;4;7;0;0.5;37;115;0.4878049;242;233.8;7;14
338;4;7;0;0.5;38;101;0.5225564;230;237.2673;7;0
339;4;7;0;0.5;39;101;0.4926829;235;238.0396;7;0
340;4;7;0;0.5;40;141;0.7031963;259;237.0993;7;40
341;4;7;0;0.5;41;346;0.3254717;253;236.6561;7;245
342;4;7;0;0.5;42;103;0.4609053;221;235.3689;7;2
343;4;7;0;0.5;43;1000;0.787234;235;236.841;7;900
344;4;7;0;0.5;44;1000;0;248;236.212;7;900
345;4;7;0;0.5;45;101;0.5214008;210;236.9703;7;0
346;4;7;0;0.5;46;1000;0.7676349;241;236.709;7;900
347;4;7;0;0.5;47;110;0.4612245;255;237.9091;7;9
348;4;7;0;0.5;48;111;0.3935185;242;236.5135;7;10
349;4;7;0;0.5;49;111;0.4592275;232;236.1982;7;10
350;4;7;0;0.5;50;1000;0.8826291;213;236.705;7;900
351;4;7;0;0.5;51;124;0.51417;210;236.4677;7;23
352;4;7;0;0.5;52;1000;0;238;236.637;7;900
353;4;7;0;0.5;53;114;0.3849206;261;238.2193;7;13
354;4;7;0;0.5;54;151;0.3793103;228;236.2715;7;50
355;4;7;0;0.5;55;101;0.4612403;220;238.703;7;0
356;4;7;0;0.5;56;1000;0.1752988;251;236.394;7;900
357;4;7;0;0.5;57;102;0.4786325;229;234.3922;7;1
358;4;7;0;0.5;58;187;0.3755459;248;235.8182;7;86
359;4;7;0;0.5;59;118;0.5254237;237;236.2373;7;17
360;4;7;0;0.5;60;158;0.583691;233;235.8797;7;57
361;4;7;0;0.5;61;1000;0.8777293;229;237.108;7;900
362;4;7;0;0.5;62;109;0.5248869;216;236.9541;7;8
363;4;7;0;0.5;63;198;0.4453441;232;235.4444;7;97
364;4;7;0;0.5;64;1000;0;240;236.776;7;900
365;4;7;0;0.5;65;101;0.4356846;240;236.8614;7;0
366;4;7;0;0.5;66;1000;1;250;236.591;7;900
367;4;7;0;0.5;67;112;0.4322344;235;236.5804;7;11
368;4;7;0;0.5;68;111;0.3881857;248;237.1441;7;10
369;4;7;0;0.5;69;179;0.4122449;266;236.486;7;78
370;4;7;0;0.5;70;101;0.4176245;229;237.7822;7;0
371;4;7;0;0.5;71;1000;0.07207207;222;236.736;7;900
372;4;7;0;0.5;72;130;0.3882353;237;236.4462;7;29
373;4;7;0;0.5;73;233;0.6696035;235;237.2575;7;132
374;4;7;0;0.5;74;113;0.3671875;242;238.8053;7;12
375;4;7;0;0.5;75;171;0.3776824;230;237.7368;7;70
376;4;7;0;0.5;76;178;0.6419214;232;238.6461;7;77
377;4;7;0;0.5;77;511;0.5635593;228;236.6477;7;410
378;4;7;0;0.5;78;267;0.4453782;235;237.0037;7;166
379;4;7;0;0.5;79;191;0.4369748;215;236.8377;7;90
380;4;7;0;0.5;80;225;0.6276151;221;236.6489;7;124
381;4;7;0;0.5;81;178;0.4738956;245;238.5449;7;77
382;4;7;0;0.5;82;131;0.6578947;228;236.229;7;30
383;4;7;0;0.5;83;124;0.6760563;230;236.4839;7;23
384;4;7;0;0.5;84;188;0.3900415;221;237.7287;7;87
385;4;7;0;0.5;85;101;0.4666667;241;236.5248;7;0
386;4;7;0;0.5;86;153;0.6491935;238;235.4575;7;52
387;4;7;0;0.5;87;171;0.5518868;238;236.5614;7;70
388;4;7;0;0.5;88;176;0.5210084;229;236.2102;7;75
389;4;7;0;0.5;89;1000;0.05508475;236;236.447;7;900
390;4;7;0;0.5;90;107;0.4834711;235;237.3084;7;6
391;4;7;0;0.5;91;102;0.5042017;247;236.049;7;1
392;4;7;0;0.5;92;102;0.4793388;224;237.402;7;1
393;4;7;0;0.5;93;1000;0.7268908;238;236.223;7;900
394;4;7;0;0.5;94;177;0.2995951;233;235.9322;7;76
395;4;7;0;0.5;95;109;0.4137931;238;236.422;7;8
396;4;7;0;0.5;96;132;0.259434;238;237.053;7;31
397;4;7;0;0.5;97;1000;1;237;236.719;7;900
398;4;7;0;0.5;98;129;0.3755459;237;237.062;7;28
399;4;7;0;0.5;99;113;0.3809524;217;235.9558;7;12
400;4;7;0;0.5;100;210;0.5753968;233;236.5;7;109
401;5;9;0;0.5;1;101;0.4370079;240;237.297;9;0
402;5;9;0;0.5;2;108;0.5163934;229;237.537;9;7
403;5;9;0;0.5;3;101;0.4152542;236;237.5149;9;0
404;5;9;0;0.5;4;265;0.536965;219;238.7358;9;164
405;5;9;0;0.5;5;101;0.3886463;241;235.6238;9;0
406;5;9;0;0.5;6;186;0.5485232;246;237.4086;9;85
407;5;9;0;0.5;7;238;0.3474576;235;236.4286;9;137
408;5;9;0;0.5;8;101;0.5388128;245;235.7327;9;0
409;5;9;0;0.5;9;231;0.524;240;236.9307;9;130
410;5;9;0;0.5;10;111;0.3674419;232;236.8468;9;10
411;5;9;0;0.5;11;102;0.4805195;223;235.8725;9;1
412;5;9;0;0.5;12;101;0.4379845;253;236.9307;9;0
413;5;9;0;0.5;13;121;0.688;241;235.3719;9;20
414;5;9;0;0.5;14;225;0.5836735;222;236.6089;9;124
415;5;9;0;0.5;15;101;0.5833333;232;235.8911;9;0
416;5;9;0;0.5;16;1000;1;238;237.001;9;900
417;5;9;0;0.5;17;205;0.5208333;206;235.3073;9;104
418;5;9;0;0.5;18;376;0.37751;196;236.5984;9;275
419;5;9;0;0.5;19;142;0.5907173;236;238.1338;9;41
420;5;9;0;0.5;20;104;0.6138211;231;237.6154;9;3
421;5;9;0;0.5;21;101;0.4691358;227;238.4653;9;0
422;5;9;0;0.5;22;108;0.5892116;226;234.4259;9;7
423;5;9;0;0.5;23;101;0.424;264;237.0495;9;0
424;5;9;0;0.5;24;101;0.4875;241;237.8515;9;0
425;5;9;0;0.5;25;1000;0;256;236.684;9;900
426;5;9;0;0.5;26;101;0.4212963;240;235.3267;9;0
427;5;9;0;0.5;27;1000;0;231;236.536;9;900
428;5;9;0;0.5;28;101;0.5063291;228;237.9604;9;0
429;5;9;0;0.5;29;101;0.5148936;260;237.4851;9;0
430;5;9;0;0.5;30;115;0.7542373;239;234.9826;9;14
