;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
97;1;7;1;0.5;0.1;0.1;97;3;0.5458333;226;226.6667;7;1;1
98;1;7;1;0.5;0.1;0.1;98;4;0.4516129;222;223.5;7;2;0
99;1;7;1;0.5;0.1;0.1;99;3;0.518797;208;222;7;1;1
100;1;7;1;0.5;0.1;0.1;100;5;0.5210728;222;232.2;7;3;1
101;2;7;0.2;0.5;0.1;0.1;1;3;0.5347826;206;215.3333;7;1;1
102;2;7;0.2;0.5;0.1;0.1;2;3;0.4766355;227;227.6667;7;1;0
103;2;7;0.2;0.5;0.1;0.1;3;3;0.5179283;206;223.6667;7;1;1
104;2;7;0.2;0.5;0.1;0.1;4;2;0.5102041;228;212;7;0;1
105;2;7;0.2;0.5;0.1;0.1;5;2;0.5;216;214;7;0;0
106;2;7;0.2;0.5;0.1;0.1;6;5;0.5132743;259;226.4;7;3;1
107;2;7;0.2;0.5;0.1;0.1;7;2;0.5219512;229;217;7;0;1
108;2;7;0.2;0.5;0.1;0.1;8;3;0.5276753;209;228;7;1;1
109;2;7;0.2;0.5;0.1;0.1;9;3;0.4913043;215;221;7;1;0
110;2;7;0.2;0.5;0.1;0.1;10;2;0.5520362;242;231.5;7;0;1
111;2;7;0.2;0.5;0.1;0.1;11;3;0.5288462;227;212.3333;7;1;1
112;2;7;0.2;0.5;0.1;0.1;12;2;0.525;233;216.5;7;0;1
113;2;7;0.2;0.5;0.1;0.1;13;3;0.506383;213;218;7;1;1
114;2;7;0.2;0.5;0.1;0.1;14;3;0.5064378;220;219;7;1;1
115;2;7;0.2;0.5;0.1;0.1;15;3;0.5021645;223;230;7;1;1
116;2;7;0.2;0.5;0.1;0.1;16;3;0.5321888;226;227;7;1;1
117;2;7;0.2;0.5;0.1;0.1;17;2;0.5450237;218;214.5;7;0;1
118;2;7;0.2;0.5;0.1;0.1;18;5;0.4541284;209;219.2;7;3;0
119;2;7;0.2;0.5;0.1;0.1;19;3;0.5102041;234;218.6667;7;1;1
120;2;7;0.2;0.5;0.1;0.1;20;2;0.4977169;229;224;7;0;0
121;2;7;0.2;0.5;0.1;0.1;21;3;0.5473251;234;227.6667;7;1;1
122;2;7;0.2;0.5;0.1;0.1;22;2;0.4894515;217;227;7;0;0
123;2;7;0.2;0.5;0.1;0.1;23;3;0.4837209;228;220;7;1;0
124;2;7;0.2;0.5;0.1;0.1;24;6;0.5;238;225.5;7;4;0
125;2;7;0.2;0.5;0.1;0.1;25;5;0.4386792;228;219.4;7;3;0
126;2;7;0.2;0.5;0.1;0.1;26;2;0.507177;245;227;7;0;1
127;2;7;0.2;0.5;0.1;0.1;27;2;0.5242718;233;219.5;7;0;1
128;2;7;0.2;0.5;0.1;0.1;28;3;0.4863636;226;215.3333;7;1;0
129;2;7;0.2;0.5;0.1;0.1;29;2;0.5251142;217;218;7;0;1
130;2;7;0.2;0.5;0.1;0.1;30;9;0.492126;217;225.2222;7;7;0
131;2;7;0.2;0.5;0.1;0.1;31;2;0.4652406;253;220;7;0;0
132;2;7;0.2;0.5;0.1;0.1;32;3;0.4513274;206;218.6667;7;1;0
133;2;7;0.2;0.5;0.1;0.1;33;2;0.5324074;227;221.5;7;0;1
134;2;7;0.2;0.5;0.1;0.1;34;2;0.504717;249;230.5;7;0;1
135;2;7;0.2;0.5;0.1;0.1;35;3;0.4954128;236;221;7;1;0
136;2;7;0.2;0.5;0.1;0.1;36;6;0.4562212;203;216.5;7;4;0
137;2;7;0.2;0.5;0.1;0.1;37;2;0.5321101;222;220;7;0;1
138;2;7;0.2;0.5;0.1;0.1;38;7;0.4363636;219;219.2857;7;5;0
139;2;7;0.2;0.5;0.1;0.1;39;5;0.4481328;220;222.8;7;3;0
140;2;7;0.2;0.5;0.1;0.1;40;2;0.5064935;203;217;7;0;1
141;2;7;0.2;0.5;0.1;0.1;41;3;0.5022422;212;211.3333;7;1;1
142;2;7;0.2;0.5;0.1;0.1;42;2;0.492228;235;214;7;0;0
143;2;7;0.2;0.5;0.1;0.1;43;2;0.436019;240;225.5;7;0;0
