;simu;n_obs;mutation_rate;c;n_steps_removed;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
910;10;19;0.1;0.5;25;10;26;0.5045455;226;224.3077;19;0
911;10;19;0.1;0.5;25;11;26;0.4185022;232;223;19;0
912;10;19;0.1;0.5;25;12;27;0.4786325;194;222.8889;19;1
913;10;19;0.1;0.5;25;13;27;0.501992;229;221.7778;19;1
914;10;19;0.1;0.5;25;14;28;0.5019763;207;224.4643;19;2
915;10;19;0.1;0.5;25;15;26;0.5244444;229;221;19;0
916;10;19;0.1;0.5;25;16;28;0.5311005;235;223.2143;19;2
917;10;19;0.1;0.5;25;17;30;0.52657;229;220.1667;19;4
918;10;19;0.1;0.5;25;18;28;0.5565217;221;223.4643;19;2
919;10;19;0.1;0.5;25;19;26;0.5384615;239;222.5385;19;0
920;10;19;0.1;0.5;25;20;27;0.4978541;221;224.2593;19;1
921;10;19;0.1;0.5;25;21;26;0.5170732;243;223.6923;19;0
922;10;19;0.1;0.5;25;22;26;0.5130435;237;223.6154;19;0
923;10;19;0.1;0.5;25;23;26;0.4977578;234;222.2692;19;0
924;10;19;0.1;0.5;25;24;28;0.4882812;211;227;19;2
925;10;19;0.1;0.5;25;25;28;0.4748858;234;223.75;19;2
926;10;19;0.1;0.5;25;26;27;0.5121951;204;220.5926;19;1
927;10;19;0.1;0.5;25;27;26;0.4739336;226;221.4615;19;0
928;10;19;0.1;0.5;25;28;27;0.4939271;197;225.0741;19;1
929;10;19;0.1;0.5;25;29;29;0.5024155;235;223.5172;19;3
930;10;19;0.1;0.5;25;30;26;0.5148936;213;220.5769;19;0
931;10;19;0.1;0.5;25;31;27;0.4786325;207;224.7037;19;1
932;10;19;0.1;0.5;25;32;29;0.4894515;207;225.3793;19;3
933;10;19;0.1;0.5;25;33;26;0.5794393;203;224.3846;19;0
934;10;19;0.1;0.5;25;34;28;0.4913043;247;226;19;2
935;10;19;0.1;0.5;25;35;27;0.4669421;218;222.3333;19;1
936;10;19;0.1;0.5;25;36;28;0.5454545;216;222.9643;19;2
937;10;19;0.1;0.5;25;37;26;0.5401786;236;227.1154;19;0
938;10;19;0.1;0.5;25;38;26;0.4932127;223;227.1923;19;0
939;10;19;0.1;0.5;25;39;28;0.5481172;226;222.2857;19;2
940;10;19;0.1;0.5;25;40;26;0.4933333;212;222.7692;19;0
941;10;19;0.1;0.5;25;41;26;0.5659574;207;224.3077;19;0
942;10;19;0.1;0.5;25;42;26;0.5357143;216;223.6923;19;0
943;10;19;0.1;0.5;25;43;26;0.5526316;233;224.9615;19;0
944;10;19;0.1;0.5;25;44;26;0.3981481;226;223.3077;19;0
945;10;19;0.1;0.5;25;45;26;0.5263158;233;223.4615;19;0
946;10;19;0.1;0.5;25;46;26;0.4830918;235;226.4615;19;0
947;10;19;0.1;0.5;25;47;26;0.5023474;251;227.5769;19;0
948;10;19;0.1;0.5;25;48;27;0.5574468;222;224.5926;19;1
949;10;19;0.1;0.5;25;49;28;0.4955357;241;221.2143;19;2
950;10;19;0.1;0.5;25;50;26;0.5198238;223;225.3846;19;0
951;10;19;0.1;0.5;25;51;26;0.5201794;238;224.2308;19;0
952;10;19;0.1;0.5;25;52;27;0.5277778;224;225.037;19;1
953;10;19;0.1;0.5;25;53;26;0.4913043;224;224.7308;19;0
954;10;19;0.1;0.5;25;54;26;0.508547;211;220.7308;19;0
955;10;19;0.1;0.5;25;55;26;0.4688995;240;226.4615;19;0
956;10;19;0.1;0.5;25;56;30;0.492;208;225.3333;19;4
957;10;19;0.1;0.5;25;57;27;0.5330396;225;223.2222;19;1
958;10;19;0.1;0.5;25;58;26;0.5022624;233;221.3077;19;0
959;10;19;0.1;0.5;25;59;27;0.4724771;229;226.3333;19;1
960;10;19;0.1;0.5;25;60;26;0.5;201;221.6923;19;0
961;10;19;0.1;0.5;25;61;33;0.4736842;234;226.3636;19;7
962;10;19;0.1;0.5;25;62;26;0.4669604;243;223.0385;19;0
963;10;19;0.1;0.5;25;63;29;0.512931;242;221.4828;19;3
964;10;19;0.1;0.5;25;64;28;0.4449761;231;221.5357;19;2
965;10;19;0.1;0.5;25;65;26;0.4684685;209;222.7308;19;0
966;10;19;0.1;0.5;25;66;30;0.4646018;230;225.6667;19;4
967;10;19;0.1;0.5;25;67;27;0.5144033;223;222.5185;19;1
968;10;19;0.1;0.5;25;68;28;0.4644351;222;221.9643;19;2
969;10;19;0.1;0.5;25;69;26;0.46875;225;227.5385;19;0
970;10;19;0.1;0.5;25;70;28;0.4954545;238;222.9643;19;2
971;10;19;0.1;0.5;25;71;26;0.5084746;211;227.5769;19;0
972;10;19;0.1;0.5;25;72;26;0.5234043;212;224.5;19;0
973;10;19;0.1;0.5;25;73;28;0.5502392;222;222.2857;19;2
974;10;19;0.1;0.5;25;74;26;0.4937759;243;226.1538;19;0
975;10;19;0.1;0.5;25;75;26;0.4588745;215;226.3846;19;0
976;10;19;0.1;0.5;25;76;26;0.4880383;238;222.3077;19;0
977;10;19;0.1;0.5;25;77;26;0.4851064;223;222.9615;19;0
978;10;19;0.1;0.5;25;78;28;0.4711111;229;219.5714;19;2
979;10;19;0.1;0.5;25;79;27;0.5025907;223;223.7778;19;1
980;10;19;0.1;0.5;25;80;28;0.4896266;220;224.1071;19;2
981;10;19;0.1;0.5;25;81;26;0.5506608;213;224;19;0
982;10;19;0.1;0.5;25;82;26;0.5;233;223.8462;19;0
983;10;19;0.1;0.5;25;83;26;0.4826087;223;225.1923;19;0
984;10;19;0.1;0.5;25;84;27;0.4464286;221;220.4444;19;1
985;10;19;0.1;0.5;25;85;26;0.4319249;214;220.6154;19;0
986;10;19;0.1;0.5;25;86;26;0.5319149;225;220.2692;19;0
987;10;19;0.1;0.5;25;87;26;0.5043103;205;221.6538;19;0
988;10;19;0.1;0.5;25;88;26;0.5701754;234;224.1538;19;0
989;10;19;0.1;0.5;25;89;28;0.5091743;211;222.9286;19;2
990;10;19;0.1;0.5;25;90;26;0.4814815;243;221.1154;19;0
991;10;19;0.1;0.5;25;91;29;0.4433498;231;222.5172;19;3
992;10;19;0.1;0.5;25;92;26;0.5196507;232;221.5;19;0
993;10;19;0.1;0.5;25;93;26;0.5309735;227;224.5385;19;0
994;10;19;0.1;0.5;25;94;27;0.4729064;223;222.7778;19;1
995;10;19;0.1;0.5;25;95;27;0.52;238;225.5185;19;1
996;10;19;0.1;0.5;25;96;26;0.5072464;227;219.3462;19;0
997;10;19;0.1;0.5;25;97;27;0.4884793;228;227.1111;19;1
998;10;19;0.1;0.5;25;98;28;0.4976077;230;224.1786;19;2
999;10;19;0.1;0.5;25;99;28;0.4506438;225;224.5;19;2
1000;10;19;0.1;0.5;25;100;26;0.518018;210;221.8077;19;0
1001;11;21;0.1;0.5;25;1;29;0.4561404;222;223.4483;21;3
1002;11;21;0.1;0.5;25;2;29;0.4571429;225;223.3103;21;3
1003;11;21;0.1;0.5;25;3;26;0.5185185;207;221.9231;21;0
1004;11;21;0.1;0.5;25;4;26;0.5307692;192;223;21;0
1005;11;21;0.1;0.5;25;5;26;0.4951456;244;221.1538;21;0
1006;11;21;0.1;0.5;25;6;27;0.4475806;221;224.7778;21;1
1007;11;21;0.1;0.5;25;7;27;0.4955752;222;225.4444;21;1
1008;11;21;0.1;0.5;25;8;26;0.5416667;214;221.4615;21;0
1009;11;21;0.1;0.5;25;9;27;0.507177;232;225.5926;21;1
1010;11;21;0.1;0.5;25;10;26;0.5211864;225;221.5769;21;0
1011;11;21;0.1;0.5;25;11;27;0.4608696;260;227.4444;21;1
1012;11;21;0.1;0.5;25;12;32;0.4884793;247;226.9375;21;6
1013;11;21;0.1;0.5;25;13;26;0.54;256;226.6154;21;0
1014;11;21;0.1;0.5;25;14;27;0.4811715;219;225.0741;21;1
1015;11;21;0.1;0.5;25;15;26;0.559633;226;218.7692;21;0
1016;11;21;0.1;0.5;25;16;27;0.4934498;237;226.5926;21;1
1017;11;21;0.1;0.5;25;17;27;0.4484305;250;224.5926;21;1
1018;11;21;0.1;0.5;25;18;26;0.5070423;233;222.2308;21;0
1019;11;21;0.1;0.5;25;19;29;0.4931507;209;224.5517;21;3
1020;11;21;0.1;0.5;25;20;28;0.5165289;202;221.5;21;2
1021;11;21;0.1;0.5;25;21;28;0.4877049;219;222.3214;21;2
1022;11;21;0.1;0.5;25;22;26;0.4977578;249;226.0769;21;0
1023;11;21;0.1;0.5;25;23;26;0.4784483;218;223.5385;21;0
1024;11;21;0.1;0.5;25;24;27;0.5;211;224.7778;21;1
1025;11;21;0.1;0.5;25;25;29;0.5619469;199;223.4483;21;3
1026;11;21;0.1;0.5;25;26;26;0.4292237;212;223.8846;21;0
1027;11;21;0.1;0.5;25;27;26;0.4978355;213;220.6923;21;0
1028;11;21;0.1;0.5;25;28;26;0.4814815;214;222.3846;21;0
1029;11;21;0.1;0.5;25;29;28;0.5454545;238;225.2857;21;2
1030;11;21;0.1;0.5;25;30;28;0.4638298;219;223.25;21;2
1031;11;21;0.1;0.5;25;31;26;0.5070423;210;223.6538;21;0
1032;11;21;0.1;0.5;25;32;26;0.5093458;207;222.1923;21;0
1033;11;21;0.1;0.5;25;33;26;0.4976744;220;224.3846;21;0
1034;11;21;0.1;0.5;25;34;26;0.4843049;241;222.2692;21;0
1035;11;21;0.1;0.5;25;35;26;0.4680851;226;224.5385;21;0
1036;11;21;0.1;0.5;25;36;27;0.4600939;240;228.4444;21;1
1037;11;21;0.1;0.5;25;37;26;0.4780702;217;224.6154;21;0
1038;11;21;0.1;0.5;25;38;26;0.5046296;236;227.1923;21;0
1039;11;21;0.1;0.5;25;39;29;0.5021834;221;224.3103;21;3
1040;11;21;0.1;0.5;25;40;26;0.4805195;223;223.1923;21;0
1041;11;21;0.1;0.5;25;41;28;0.5;213;226.7857;21;2
1042;11;21;0.1;0.5;25;42;26;0.5778689;213;225.5769;21;0
1043;11;21;0.1;0.5;25;43;26;0.4681818;215;220.7308;21;0
1044;11;21;0.1;0.5;25;44;27;0.5130435;240;229.0741;21;1
1045;11;21;0.1;0.5;25;45;28;0.4605263;216;225.25;21;2
1046;11;21;0.1;0.5;25;46;26;0.5158371;226;222;21;0
1047;11;21;0.1;0.5;25;47;26;0.4585366;229;219.6923;21;0
1048;11;21;0.1;0.5;25;48;28;0.4697674;233;225.7143;21;2
1049;11;21;0.1;0.5;25;49;30;0.5324675;225;222.5667;21;4
1050;11;21;0.1;0.5;25;50;27;0.4751131;235;224.5926;21;1
1051;11;21;0.1;0.5;25;51;26;0.536036;241;224.6923;21;0
1052;11;21;0.1;0.5;25;52;28;0.5175439;228;224.5714;21;2
1053;11;21;0.1;0.5;25;53;26;0.4882629;237;220.8077;21;0
1054;11;21;0.1;0.5;25;54;26;0.4375;233;227.5;21;0
1055;11;21;0.1;0.5;25;55;26;0.5092593;230;223.6538;21;0
1056;11;21;0.1;0.5;25;56;26;0.4915254;212;224.2692;21;0
1057;11;21;0.1;0.5;25;57;26;0.4625551;232;224.3462;21;0
1058;11;21;0.1;0.5;25;58;29;0.5066667;214;221.4138;21;3
1059;11;21;0.1;0.5;25;59;27;0.5152838;198;218.7037;21;1
1060;11;21;0.1;0.5;25;60;26;0.4892704;212;218.5;21;0
1061;11;21;0.1;0.5;25;61;26;0.4427861;216;222.9615;21;0
1062;11;21;0.1;0.5;25;62;26;0.510917;214;220.0385;21;0
1063;11;21;0.1;0.5;25;63;27;0.5023256;219;222.8889;21;1
1064;11;21;0.1;0.5;25;64;31;0.5;225;223.0323;21;5
1065;11;21;0.1;0.5;25;65;26;0.4691943;250;224.1154;21;0
1066;11;21;0.1;0.5;25;66;28;0.4680851;244;220.5;21;2
1067;11;21;0.1;0.5;25;67;27;0.4541063;216;221.3704;21;1
1068;11;21;0.1;0.5;25;68;26;0.4632035;228;221.6538;21;0
1069;11;21;0.1;0.5;25;69;27;0.4786325;209;223.4444;21;1
1070;11;21;0.1;0.5;25;70;26;0.4778761;210;226.3077;21;0
1071;11;21;0.1;0.5;25;71;32;0.4930233;192;225.4375;21;6
1072;11;21;0.1;0.5;25;72;30;0.5136364;222;225.1;21;4
1073;11;21;0.1;0.5;25;73;26;0.5244444;235;225.8462;21;0
1074;11;21;0.1;0.5;25;74;26;0.4765957;213;222.6538;21;0
1075;11;21;0.1;0.5;25;75;26;0.4726368;227;225.1154;21;0
1076;11;21;0.1;0.5;25;76;29;0.4977578;217;224.1724;21;3
1077;11;21;0.1;0.5;25;77;27;0.4808511;212;225.5556;21;1
1078;11;21;0.1;0.5;25;78;29;0.4439024;228;222.9655;21;3
1079;11;21;0.1;0.5;25;79;26;0.4891775;219;222.1154;21;0
1080;11;21;0.1;0.5;25;80;29;0.512931;230;226.931;21;3
1081;11;21;0.1;0.5;25;81;26;0.5118483;225;222.1154;21;0
1082;11;21;0.1;0.5;25;82;30;0.5283843;235;221.7667;21;4
1083;11;21;0.1;0.5;25;83;26;0.5021645;242;223.5;21;0
1084;11;21;0.1;0.5;25;84;26;0.5355649;226;226.3462;21;0
1085;11;21;0.1;0.5;25;85;26;0.4722222;223;226.3462;21;0
1086;11;21;0.1;0.5;25;86;27;0.4930233;227;225.037;21;1
1087;11;21;0.1;0.5;25;87;27;0.48;214;222.3333;21;1
1088;11;21;0.1;0.5;25;88;27;0.5022026;215;221.2222;21;1
1089;11;21;0.1;0.5;25;89;26;0.5305164;231;226.5769;21;0
1090;11;21;0.1;0.5;25;90;26;0.4729064;217;223.7692;21;0
1091;11;21;0.1;0.5;25;91;30;0.4736842;251;225.5333;21;4
1092;11;21;0.1;0.5;25;92;27;0.4934498;225;224.5926;21;1
1093;11;21;0.1;0.5;25;93;26;0.5227273;226;224.5385;21;0
1094;11;21;0.1;0.5;25;94;28;0.4691943;225;221.8929;21;2
1095;11;21;0.1;0.5;25;95;28;0.4723404;212;222.5714;21;2
1096;11;21;0.1;0.5;25;96;28;0.4827586;228;222.25;21;2
1097;11;21;0.1;0.5;25;97;27;0.4893617;186;224.7407;21;1
1098;11;21;0.1;0.5;25;98;26;0.4790698;222;223.2692;21;0
1099;11;21;0.1;0.5;25;99;27;0.5240175;229;219.6667;21;1
1100;11;21;0.1;0.5;25;100;26;0.5023256;212;222.5769;21;0
1101;12;23;0.1;0.5;25;1;29;0.502439;255;223.2414;23;3
1102;12;23;0.1;0.5;25;2;26;0.5376884;235;223.4615;23;0
1103;12;23;0.1;0.5;25;3;27;0.5186916;221;220.963;23;1
1104;12;23;0.1;0.5;25;4;28;0.5021834;228;225.0357;23;2
1105;12;23;0.1;0.5;25;5;28;0.5141509;254;222.8571;23;2
1106;12;23;0.1;0.5;25;6;26;0.46;208;221.9231;23;0
1107;12;23;0.1;0.5;25;7;26;0.5652174;228;224.6538;23;0
1108;12;23;0.1;0.5;25;8;30;0.5321888;257;223.5667;23;4
1109;12;23;0.1;0.5;25;9;26;0.504065;211;219.6154;23;0
1110;12;23;0.1;0.5;25;10;27;0.4770642;238;222.6667;23;1
1111;12;23;0.1;0.5;25;11;26;0.4866071;226;222.8077;23;0
1112;12;23;0.1;0.5;25;12;26;0.5178571;236;221.3462;23;0
1113;12;23;0.1;0.5;25;13;26;0.5194805;235;222.7692;23;0
1114;12;23;0.1;0.5;25;14;26;0.4821429;222;221.7692;23;0
1115;12;23;0.1;0.5;25;15;26;0.5240385;216;221.3077;23;0
1116;12;23;0.1;0.5;25;16;26;0.4657534;240;226.8846;23;0
1117;12;23;0.1;0.5;25;17;28;0.440678;198;219.5714;23;2
1118;12;23;0.1;0.5;25;18;27;0.5044248;224;229.6296;23;1
1119;12;23;0.1;0.5;25;19;26;0.5252101;206;223.5;23;0
1120;12;23;0.1;0.5;25;20;27;0.5159817;226;220.6667;23;1
1121;12;23;0.1;0.5;25;21;26;0.4318182;245;223.5769;23;0
1122;12;23;0.1;0.5;25;22;27;0.5064378;218;223.6296;23;1
1123;12;23;0.1;0.5;25;23;26;0.4930233;224;224;23;0
1124;12;23;0.1;0.5;25;24;26;0.4767932;227;222.2692;23;0
1125;12;23;0.1;0.5;25;25;32;0.5020921;217;225.375;23;6
1126;12;23;0.1;0.5;25;26;26;0.48583;227;227.5385;23;0
1127;12;23;0.1;0.5;25;27;26;0.5159817;217;221.4615;23;0
1128;12;23;0.1;0.5;25;28;26;0.494898;245;225.4231;23;0
1129;12;23;0.1;0.5;25;29;27;0.4824561;214;221.9259;23;1
1130;12;23;0.1;0.5;25;30;27;0.4912281;225;227.5185;23;1
1131;12;23;0.1;0.5;25;31;26;0.4592275;178;221.6538;23;0
1132;12;23;0.1;0.5;25;32;26;0.5981735;218;221.2308;23;0
1133;12;23;0.1;0.5;25;33;26;0.5226131;232;224;23;0
1134;12;23;0.1;0.5;25;34;28;0.5308057;210;221.0357;23;2
1135;12;23;0.1;0.5;25;35;29;0.5063291;223;221.7931;23;3
1136;12;23;0.1;0.5;25;36;27;0.5144231;252;225.0741;23;1
1137;12;23;0.1;0.5;25;37;29;0.4848485;244;222.3793;23;3
1138;12;23;0.1;0.5;25;38;26;0.4734513;191;221.5;23;0
1139;12;23;0.1;0.5;25;39;28;0.4864865;231;223.25;23;2
1140;12;23;0.1;0.5;25;40;26;0.5;221;219.3077;23;0
1141;12;23;0.1;0.5;25;41;27;0.4977974;206;220.6667;23;1
1142;12;23;0.1;0.5;25;42;31;0.4622222;216;223.3871;23;5
1143;12;23;0.1;0.5;25;43;26;0.4594595;224;226.3077;23;0
1144;12;23;0.1;0.5;25;44;28;0.5336538;214;223.25;23;2
1145;12;23;0.1;0.5;25;45;26;0.5271967;235;226.5;23;0
1146;12;23;0.1;0.5;25;46;27;0.4678899;218;222.8519;23;1
1147;12;23;0.1;0.5;25;47;29;0.5656109;195;222.2759;23;3
1148;12;23;0.1;0.5;25;48;26;0.51417;230;224.6154;23;0
1149;12;23;0.1;0.5;25;49;27;0.4977578;212;224.5926;23;1
1150;12;23;0.1;0.5;25;50;26;0.5080645;204;225.5;23;0
1151;12;23;0.1;0.5;25;51;27;0.4826087;229;222.6667;23;1
1152;12;23;0.1;0.5;25;52;27;0.5;220;223.5185;23;1
1153;12;23;0.1;0.5;25;53;26;0.5395349;239;224.2308;23;0
1154;12;23;0.1;0.5;25;54;27;0.4439252;231;226.1852;23;1
1155;12;23;0.1;0.5;25;55;26;0.5352697;239;224.6923;23;0
1156;12;23;0.1;0.5;25;56;27;0.5072464;221;223.7778;23;1
1157;12;23;0.1;0.5;25;57;27;0.5660377;244;223.1111;23;1
1158;12;23;0.1;0.5;25;58;27;0.4953271;229;220.9259;23;1
1159;12;23;0.1;0.5;25;59;26;0.48;202;225.6538;23;0
1160;12;23;0.1;0.5;25;60;26;0.5254237;223;221.9615;23;0
1161;12;23;0.1;0.5;25;61;26;0.5173913;214;225.3846;23;0
1162;12;23;0.1;0.5;25;62;30;0.5404255;215;223.3;23;4
1163;12;23;0.1;0.5;25;63;27;0.4497817;219;224.4074;23;1
1164;12;23;0.1;0.5;25;64;26;0.4875;233;221.2308;23;0
1165;12;23;0.1;0.5;25;65;26;0.4193548;225;225.5769;23;0
1166;12;23;0.1;0.5;25;66;27;0.4897119;203;224.9259;23;1
1167;12;23;0.1;0.5;25;67;27;0.4893617;207;223.4815;23;1
1168;12;23;0.1;0.5;25;68;28;0.4681818;213;224.1786;23;2
1169;12;23;0.1;0.5;25;69;26;0.5438596;227;224.6154;23;0
1170;12;23;0.1;0.5;25;70;26;0.4285714;232;225.7692;23;0
1171;12;23;0.1;0.5;25;71;28;0.5309735;204;221.0357;23;2
1172;12;23;0.1;0.5;25;72;28;0.5437788;206;221.2857;23;2
1173;12;23;0.1;0.5;25;73;29;0.470852;236;225.6552;23;3
1174;12;23;0.1;0.5;25;74;27;0.5380952;249;225.4815;23;1
1175;12;23;0.1;0.5;25;75;27;0.4770642;249;224.8889;23;1
1176;12;23;0.1;0.5;25;76;26;0.52;222;222.5385;23;0
1177;12;23;0.1;0.5;25;77;26;0.4468085;221;223.1923;23;0
1178;12;23;0.1;0.5;25;78;27;0.4652174;250;229.2222;23;1
1179;12;23;0.1;0.5;25;79;28;0.47343;237;223.0357;23;2
1180;12;23;0.1;0.5;25;80;26;0.5236052;196;224.1923;23;0
1181;12;23;0.1;0.5;25;81;27;0.5483871;210;219.5185;23;1
1182;12;23;0.1;0.5;25;82;26;0.5400844;236;222.1538;23;0
1183;12;23;0.1;0.5;25;83;30;0.5119617;239;222.7333;23;4
1184;12;23;0.1;0.5;25;84;27;0.4527559;239;223.7037;23;1
1185;12;23;0.1;0.5;25;85;27;0.529148;219;224.8519;23;1
1186;12;23;0.1;0.5;25;86;27;0.5336538;239;225.2222;23;1
1187;12;23;0.1;0.5;25;87;29;0.5254237;220;221.8276;23;3
1188;12;23;0.1;0.5;25;88;26;0.5125628;214;220.2308;23;0
1189;12;23;0.1;0.5;25;89;29;0.4549356;242;226.2414;23;3
1190;12;23;0.1;0.5;25;90;27;0.5084746;221;222.0741;23;1
1191;12;23;0.1;0.5;25;91;29;0.5155556;225;227.2759;23;3
1192;12;23;0.1;0.5;25;92;27;0.6059113;235;221.5185;23;1
1193;12;23;0.1;0.5;25;93;26;0.5148936;236;225.5385;23;0
1194;12;23;0.1;0.5;25;94;27;0.5265487;240;223.8889;23;1
1195;12;23;0.1;0.5;25;95;30;0.4755556;240;224.9667;23;4
1196;12;23;0.1;0.5;25;96;26;0.504717;227;224.1154;23;0
1197;12;23;0.1;0.5;25;97;27;0.4683544;229;220.6667;23;1
1198;12;23;0.1;0.5;25;98;27;0.4722222;219;225.2963;23;1
1199;12;23;0.1;0.5;25;99;26;0.5650224;216;221.3846;23;0
1200;12;23;0.1;0.5;25;100;26;0.5140187;242;222.5385;23;0
1201;13;25;0.1;0.5;25;1;26;0.5281385;221;223.9231;25;0
1202;13;25;0.1;0.5;25;2;26;0.470852;226;223.5385;25;0
1203;13;25;0.1;0.5;25;3;27;0.5067873;221;224.4074;25;1
1204;13;25;0.1;0.5;25;4;26;0.5311203;221;225.1538;25;0
1205;13;25;0.1;0.5;25;5;26;0.5418719;225;224.6923;25;0
1206;13;25;0.1;0.5;25;6;26;0.5144231;219;223.0385;25;0
1207;13;25;0.1;0.5;25;7;27;0.5146444;214;221.9259;25;1
1208;13;25;0.1;0.5;25;8;26;0.5392157;236;223.3462;25;0
1209;13;25;0.1;0.5;25;9;26;0.5107296;210;224.7692;25;0
1210;13;25;0.1;0.5;25;10;26;0.4478261;222;222.5385;25;0
1211;13;25;0.1;0.5;25;11;32;0.5226337;226;224.9375;25;6
1212;13;25;0.1;0.5;25;12;26;0.5244444;236;222.5;25;0
1213;13;25;0.1;0.5;25;13;26;0.5183486;221;223.2692;25;0
1214;13;25;0.1;0.5;25;14;27;0.4245283;227;222.8148;25;1
1215;13;25;0.1;0.5;25;15;26;0.4782609;233;225.3846;25;0
1216;13;25;0.1;0.5;25;16;29;0.492891;223;222.2414;25;3
1217;13;25;0.1;0.5;25;17;26;0.4719626;233;223.2692;25;0
1218;13;25;0.1;0.5;25;18;28;0.5023923;240;219.5;25;2
1219;13;25;0.1;0.5;25;19;26;0.4956897;226;221.1923;25;0
1220;13;25;0.1;0.5;25;20;29;0.4782609;212;221.2069;25;3
1221;13;25;0.1;0.5;25;21;26;0.4396552;230;224.1923;25;0
1222;13;25;0.1;0.5;25;22;28;0.4391304;226;226.0714;25;2
1223;13;25;0.1;0.5;25;23;26;0.4355556;227;221.3846;25;0
1224;13;25;0.1;0.5;25;24;26;0.5095238;216;223.5769;25;0
1225;13;25;0.1;0.5;25;25;26;0.5248869;221;225.5;25;0
1226;13;25;0.1;0.5;25;26;30;0.4757282;252;221.1667;25;4
1227;13;25;0.1;0.5;25;27;29;0.4581498;205;220;25;3
1228;13;25;0.1;0.5;25;28;26;0.4866071;250;226.3077;25;0
1229;13;25;0.1;0.5;25;29;26;0.4553571;241;222.6923;25;0
1230;13;25;0.1;0.5;25;30;28;0.4954955;208;227.4643;25;2
1231;13;25;0.1;0.5;25;31;28;0.5799087;231;222.4643;25;2
1232;13;25;0.1;0.5;25;32;26;0.5344828;218;225;25;0
1233;13;25;0.1;0.5;25;33;27;0.5022026;221;222.5556;25;1
1234;13;25;0.1;0.5;25;34;28;0.5021277;234;225.4643;25;2
1235;13;25;0.1;0.5;25;35;27;0.4977578;224;223.7778;25;1
1236;13;25;0.1;0.5;25;36;27;0.5183486;226;225.2222;25;1
1237;13;25;0.1;0.5;25;37;26;0.5;202;222.6538;25;0
1238;13;25;0.1;0.5;25;38;26;0.4692982;240;225.5769;25;0
1239;13;25;0.1;0.5;25;39;28;0.4663866;226;223.0714;25;2
1240;13;25;0.1;0.5;25;40;26;0.4888889;217;222.4615;25;0
1241;13;25;0.1;0.5;25;41;26;0.4935065;226;226.6154;25;0
1242;13;25;0.1;0.5;25;42;26;0.4977778;240;222.3846;25;0
1243;13;25;0.1;0.5;25;43;26;0.4934498;215;224.1154;25;0
1244;13;25;0.1;0.5;25;44;26;0.5194175;209;224.6538;25;0
1245;13;25;0.1;0.5;25;45;28;0.5606061;219;228.8214;25;2
1246;13;25;0.1;0.5;25;46;26;0.579646;219;222.4231;25;0
1247;13;25;0.1;0.5;25;47;26;0.4827586;217;226.6154;25;0
1248;13;25;0.1;0.5;25;48;27;0.4813084;243;226.7407;25;1
1249;13;25;0.1;0.5;25;49;27;0.493617;233;227.6296;25;1
1250;13;25;0.1;0.5;25;50;26;0.4888889;219;224.8077;25;0
1251;13;25;0.1;0.5;25;51;27;0.4497817;222;219.963;25;1
1252;13;25;0.1;0.5;25;52;26;0.4772727;208;224.2692;25;0
1253;13;25;0.1;0.5;25;53;26;0.5656109;204;218.8077;25;0
1254;13;25;0.1;0.5;25;54;26;0.4798206;232;221.0385;25;0
1255;13;25;0.1;0.5;25;55;26;0.515;224;221.4231;25;0
1256;13;25;0.1;0.5;25;56;28;0.5454545;219;223.3571;25;2
1257;13;25;0.1;0.5;25;57;26;0.5059761;233;223.9231;25;0
1258;13;25;0.1;0.5;25;58;27;0.4355556;215;226.3704;25;1
1259;13;25;0.1;0.5;25;59;28;0.4934498;215;224.3214;25;2
1260;13;25;0.1;0.5;25;60;26;0.5045045;228;224.6154;25;0
1261;13;25;0.1;0.5;25;61;26;0.5110132;225;221.9615;25;0
1262;13;25;0.1;0.5;25;62;26;0.5377358;247;223.1154;25;0
1263;13;25;0.1;0.5;25;63;27;0.5;241;227.8148;25;1
1264;13;25;0.1;0.5;25;64;26;0.5185185;239;222.3462;25;0
1265;13;25;0.1;0.5;25;65;27;0.5045455;239;218.963;25;1
1266;13;25;0.1;0.5;25;66;27;0.5238095;242;223.5556;25;1
1267;13;25;0.1;0.5;25;67;26;0.5414847;224;229.6923;25;0
1268;13;25;0.1;0.5;25;68;28;0.5;235;219.0357;25;2
1269;13;25;0.1;0.5;25;69;27;0.5022222;210;218.4444;25;1
1270;13;25;0.1;0.5;25;70;31;0.4857143;217;221.6129;25;5
1271;13;25;0.1;0.5;25;71;28;0.5627706;190;221.3571;25;2
1272;13;25;0.1;0.5;25;72;26;0.5;222;224.3846;25;0
1273;13;25;0.1;0.5;25;73;27;0.4884793;230;222.4815;25;1
1274;13;25;0.1;0.5;25;74;27;0.4816514;240;224.8148;25;1
1275;13;25;0.1;0.5;25;75;27;0.4977376;218;219.6296;25;1
1276;13;25;0.1;0.5;25;76;26;0.4533898;222;222.8846;25;0
1277;13;25;0.1;0.5;25;77;27;0.5100402;198;222.6296;25;1
1278;13;25;0.1;0.5;25;78;28;0.5338983;212;223.5714;25;2
1279;13;25;0.1;0.5;25;79;27;0.5041667;210;227.4444;25;1
1280;13;25;0.1;0.5;25;80;27;0.4769874;241;225.6667;25;1
1281;13;25;0.1;0.5;25;81;26;0.5336323;243;227.5;25;0
