;simu;n_obs;mutation_rate;c;n_steps_removed;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1;1;1;0.1;0.5;25;1;26;0.5514019;222;224.3846;1;0
2;1;1;0.1;0.5;25;2;41;0.4621514;201;222.2683;1;15
3;1;1;0.1;0.5;25;3;26;0.4146341;230;222.6923;1;0
4;1;1;0.1;0.5;25;4;27;0.6143498;220;223.4074;1;1
5;1;1;0.1;0.5;25;5;26;0.4411765;211;223.9231;1;0
6;1;1;0.1;0.5;25;6;26;0.5133929;215;222.6154;1;0
7;1;1;0.1;0.5;25;7;26;0.4902913;225;224.1154;1;0
8;1;1;0.1;0.5;25;8;26;0.5205479;220;219.1923;1;0
9;1;1;0.1;0.5;25;9;29;0.4333333;228;226.8621;1;3
10;1;1;0.1;0.5;25;10;33;0.4345992;236;224.4242;1;7
11;1;1;0.1;0.5;25;11;34;0.652381;218;222.5;1;8
12;1;1;0.1;0.5;25;12;40;0.448;204;222.8;1;14
13;1;1;0.1;0.5;25;13;27;0.5857143;241;222.6296;1;1
14;1;1;0.1;0.5;25;14;28;0.5067873;233;224.9643;1;2
15;1;1;0.1;0.5;25;15;28;0.445;259;221.8214;1;2
16;1;1;0.1;0.5;25;16;31;0.5159817;208;222.129;1;5
17;1;1;0.1;0.5;25;17;64;0.4600939;213;222.7344;1;38
18;1;1;0.1;0.5;25;18;29;0.4232558;245;226.1379;1;3
19;1;1;0.1;0.5;25;19;34;0.6133333;222;225.1471;1;8
20;1;1;0.1;0.5;25;20;27;0.534413;228;225.2963;1;1
21;1;1;0.1;0.5;25;21;28;0.5680751;225;220.7143;1;2
22;1;1;0.1;0.5;25;22;26;0.4768519;228;222.9231;1;0
23;1;1;0.1;0.5;25;23;26;0.5378151;226;223.5;1;0
24;1;1;0.1;0.5;25;24;26;0.5407725;220;220.2308;1;0
25;1;1;0.1;0.5;25;25;32;0.4926829;218;223.7812;1;6
26;1;1;0.1;0.5;25;26;36;0.3333333;240;221.6111;1;10
27;1;1;0.1;0.5;25;27;26;0.5489362;218;223.8462;1;0
28;1;1;0.1;0.5;25;28;27;0.4726368;222;222.4815;1;1
29;1;1;0.1;0.5;25;29;27;0.375;215;222.8148;1;1
30;1;1;0.1;0.5;25;30;38;0.5774059;225;225.3421;1;12
31;1;1;0.1;0.5;25;31;27;0.5321888;230;224.8889;1;1
32;1;1;0.1;0.5;25;32;26;0.4803922;231;220.9615;1;0
33;1;1;0.1;0.5;25;33;27;0.468599;223;224.7037;1;1
34;1;1;0.1;0.5;25;34;33;0.6132075;242;225.0909;1;7
35;1;1;0.1;0.5;25;35;39;0.5514019;234;223.6923;1;13
36;1;1;0.1;0.5;25;36;26;0.4444444;234;227.5;1;0
37;1;1;0.1;0.5;25;37;29;0.5302326;233;223.5172;1;3
38;1;1;0.1;0.5;25;38;28;0.4329004;213;228.6429;1;2
39;1;1;0.1;0.5;25;39;26;0.3761468;229;222.4615;1;0
40;1;1;0.1;0.5;25;40;26;0.5022831;226;224.9615;1;0
41;1;1;0.1;0.5;25;41;27;0.5091743;226;225.7407;1;1
42;1;1;0.1;0.5;25;42;26;0.526971;226;226;1;0
43;1;1;0.1;0.5;25;43;26;0.5131579;219;224.4615;1;0
44;1;1;0.1;0.5;25;44;26;0.4508929;242;225.4231;1;0
45;1;1;0.1;0.5;25;45;46;0.5318182;227;223.5;1;20
46;1;1;0.1;0.5;25;46;27;0.4388186;218;225.5556;1;1
47;1;1;0.1;0.5;25;47;27;0.4977169;229;222.3704;1;1
48;1;1;0.1;0.5;25;48;37;0.6598361;236;223.1892;1;11
49;1;1;0.1;0.5;25;49;26;0.4896907;229;220.5385;1;0
50;1;1;0.1;0.5;25;50;28;0.6327434;200;222.9286;1;2
51;1;1;0.1;0.5;25;51;27;0.5820896;243;223.7778;1;1
52;1;1;0.1;0.5;25;52;29;0.5627706;204;223.4828;1;3
53;1;1;0.1;0.5;25;53;36;0.426009;212;222.9722;1;10
54;1;1;0.1;0.5;25;54;26;0.3584906;216;226.0385;1;0
55;1;1;0.1;0.5;25;55;27;0.5805085;211;220.8519;1;1
56;1;1;0.1;0.5;25;56;28;0.473913;215;223.1429;1;2
57;1;1;0.1;0.5;25;57;26;0.5938865;224;224;1;0
58;1;1;0.1;0.5;25;58;26;0.5019763;216;223.0769;1;0
59;1;1;0.1;0.5;25;59;33;0.5509259;214;219.7879;1;7
60;1;1;0.1;0.5;25;60;27;0.4239631;215;224.2593;1;1
61;1;1;0.1;0.5;25;61;35;0.3826087;212;222.5143;1;9
62;1;1;0.1;0.5;25;62;26;0.481982;229;226;1;0
63;1;1;0.1;0.5;25;63;35;0.5418719;202;222.5429;1;9
64;1;1;0.1;0.5;25;64;26;0.5233645;226;222.4231;1;0
65;1;1;0.1;0.5;25;65;26;0.5154185;220;220.5;1;0
66;1;1;0.1;0.5;25;66;35;0.438914;246;220.8286;1;9
67;1;1;0.1;0.5;25;67;44;0.4628821;218;223.4773;1;18
68;1;1;0.1;0.5;25;68;32;0.5731707;218;224.7188;1;6
69;1;1;0.1;0.5;25;69;39;0.3782609;224;223.5641;1;13
70;1;1;0.1;0.5;25;70;28;0.4953704;228;219.6786;1;2
71;1;1;0.1;0.5;25;71;28;0.5663717;199;222.2143;1;2
72;1;1;0.1;0.5;25;72;33;0.4458874;231;225.0909;1;7
73;1;1;0.1;0.5;25;73;28;0.5429864;218;223;1;2
74;1;1;0.1;0.5;25;74;26;0.4932127;234;226.5;1;0
75;1;1;0.1;0.5;25;75;26;0.5044248;213;222.6923;1;0
76;1;1;0.1;0.5;25;76;26;0.5402844;230;221.5;1;0
77;1;1;0.1;0.5;25;77;26;0.5044643;227;223.9231;1;0
78;1;1;0.1;0.5;25;78;28;0.5294118;251;228.6786;1;2
79;1;1;0.1;0.5;25;79;26;0.5223214;217;223.0385;1;0
80;1;1;0.1;0.5;25;80;31;0.5193133;235;223.7742;1;5
81;1;1;0.1;0.5;25;81;28;0.454918;213;222.2143;1;2
82;1;1;0.1;0.5;25;82;28;0.65;216;224.8214;1;2
83;1;1;0.1;0.5;25;83;27;0.5207373;217;220.5556;1;1
84;1;1;0.1;0.5;25;84;42;0.5528846;217;223.8333;1;16
85;1;1;0.1;0.5;25;85;28;0.5070423;226;224.4643;1;2
86;1;1;0.1;0.5;25;86;31;0.4042553;233;223.5484;1;5
87;1;1;0.1;0.5;25;87;28;0.4159664;210;224.0714;1;2
88;1;1;0.1;0.5;25;88;36;0.5844156;234;225.9167;1;10
89;1;1;0.1;0.5;25;89;28;0.4782609;229;223.1786;1;2
90;1;1;0.1;0.5;25;90;29;0.4364407;244;222.0345;1;3
91;1;1;0.1;0.5;25;91;26;0.4843049;234;223.5;1;0
92;1;1;0.1;0.5;25;92;40;0.4847162;237;225.5;1;14
93;1;1;0.1;0.5;25;93;26;0.5687204;235;223.5385;1;0
94;1;1;0.1;0.5;25;94;29;0.4678112;217;222.8276;1;3
95;1;1;0.1;0.5;25;95;26;0.4934498;200;224.2692;1;0
96;1;1;0.1;0.5;25;96;26;0.4736842;217;226;1;0
97;1;1;0.1;0.5;25;97;27;0.5301724;225;222.4815;1;1
98;1;1;0.1;0.5;25;98;28;0.558952;238;223.1429;1;2
99;1;1;0.1;0.5;25;99;26;0.5277778;236;222.1923;1;0
100;1;1;0.1;0.5;25;100;27;0.5919283;240;227;1;1
101;2;3;0.1;0.5;25;1;28;0.4401709;234;225.3214;3;2
102;2;3;0.1;0.5;25;2;26;0.5401786;248;224.5;3;0
103;2;3;0.1;0.5;25;3;30;0.4181034;213;224.2667;3;4
104;2;3;0.1;0.5;25;4;33;0.5714286;212;225.9394;3;7
105;2;3;0.1;0.5;25;5;26;0.4357798;245;221.1538;3;0
106;2;3;0.1;0.5;25;6;26;0.4465116;241;224.0385;3;0
107;2;3;0.1;0.5;25;7;26;0.5286344;224;224;3;0
108;2;3;0.1;0.5;25;8;28;0.5242291;223;223.3214;3;2
109;2;3;0.1;0.5;25;9;28;0.5272727;206;224.8929;3;2
110;2;3;0.1;0.5;25;10;27;0.527897;228;225.963;3;1
111;2;3;0.1;0.5;25;11;39;0.4626168;241;224.9231;3;13
112;2;3;0.1;0.5;25;12;33;0.5470852;238;222.5455;3;7
113;2;3;0.1;0.5;25;13;26;0.5327869;221;221.3077;3;0
114;2;3;0.1;0.5;25;14;26;0.5243902;201;220.1154;3;0
115;2;3;0.1;0.5;25;15;47;0.4264706;215;223.4255;3;21
116;2;3;0.1;0.5;25;16;26;0.5082645;215;222.4231;3;0
117;2;3;0.1;0.5;25;17;29;0.4415584;233;223.7931;3;3
118;2;3;0.1;0.5;25;18;26;0.555102;233;225.5385;3;0
119;2;3;0.1;0.5;25;19;27;0.5629921;215;227.5556;3;1
120;2;3;0.1;0.5;25;20;37;0.4688797;240;222.9459;3;11
121;2;3;0.1;0.5;25;21;26;0.4822335;238;221;3;0
122;2;3;0.1;0.5;25;22;32;0.4954128;215;222.0938;3;6
123;2;3;0.1;0.5;25;23;45;0.4590909;241;222.9556;3;19
124;2;3;0.1;0.5;25;24;26;0.4938272;216;226.1154;3;0
125;2;3;0.1;0.5;25;25;26;0.5579399;198;221.7692;3;0
126;2;3;0.1;0.5;25;26;37;0.5407725;221;222.3243;3;11
127;2;3;0.1;0.5;25;27;26;0.4312796;229;224.5385;3;0
128;2;3;0.1;0.5;25;28;26;0.4957627;224;223.1923;3;0
129;2;3;0.1;0.5;25;29;38;0.369863;246;225.2895;3;12
130;2;3;0.1;0.5;25;30;32;0.4299065;213;222.1562;3;6
131;2;3;0.1;0.5;25;31;45;0.59447;230;224.2889;3;19
132;2;3;0.1;0.5;25;32;26;0.55;218;226.5;3;0
133;2;3;0.1;0.5;25;33;26;0.5229358;243;225.8846;3;0
134;2;3;0.1;0.5;25;34;31;0.5111111;245;225.2903;3;5
135;2;3;0.1;0.5;25;35;27;0.5046296;237;228.8148;3;1
136;2;3;0.1;0.5;25;36;26;0.5152838;204;220.8462;3;0
137;2;3;0.1;0.5;25;37;33;0.4272727;220;220.5455;3;7
138;2;3;0.1;0.5;25;38;26;0.4188482;249;221.1154;3;0
139;2;3;0.1;0.5;25;39;31;0.6425339;233;222.9032;3;5
140;2;3;0.1;0.5;25;40;26;0.4608295;214;222.7692;3;0
141;2;3;0.1;0.5;25;41;26;0.4861111;230;224.1923;3;0
142;2;3;0.1;0.5;25;42;27;0.435;235;225.037;3;1
143;2;3;0.1;0.5;25;43;37;0.4424779;211;224.2162;3;11
144;2;3;0.1;0.5;25;44;33;0.3888889;246;220.8182;3;7
145;2;3;0.1;0.5;25;45;40;0.4390244;235;224.275;3;14
146;2;3;0.1;0.5;25;46;30;0.5194805;226;220.1333;3;4
147;2;3;0.1;0.5;25;47;26;0.4520548;199;221.4231;3;0
148;2;3;0.1;0.5;25;48;26;0.4863636;241;226.7692;3;0
149;2;3;0.1;0.5;25;49;26;0.5046296;234;226.3462;3;0
150;2;3;0.1;0.5;25;50;28;0.4672131;226;221.1071;3;2
151;2;3;0.1;0.5;25;51;30;0.4469027;225;226.9;3;4
152;2;3;0.1;0.5;25;52;27;0.4660194;217;219.5926;3;1
153;2;3;0.1;0.5;25;53;39;0.5755102;233;222.5128;3;13
154;2;3;0.1;0.5;25;54;26;0.5305164;191;219.4231;3;0
155;2;3;0.1;0.5;25;55;26;0.5213675;219;221.6538;3;0
156;2;3;0.1;0.5;25;56;27;0.5203252;222;226.8519;3;1
157;2;3;0.1;0.5;25;57;28;0.4813278;242;224.4643;3;2
158;2;3;0.1;0.5;25;58;27;0.5066667;224;223.0741;3;1
159;2;3;0.1;0.5;25;59;26;0.5779817;229;224.8846;3;0
160;2;3;0.1;0.5;25;60;26;0.5044643;238;225.6538;3;0
161;2;3;0.1;0.5;25;61;43;0.6182573;198;223.6047;3;17
162;2;3;0.1;0.5;25;62;26;0.52;242;225.3462;3;0
163;2;3;0.1;0.5;25;63;26;0.5023041;198;224.9615;3;0
164;2;3;0.1;0.5;25;64;26;0.5076336;222;223.8462;3;0
165;2;3;0.1;0.5;25;65;26;0.5;210;224.2692;3;0
166;2;3;0.1;0.5;25;66;30;0.3319838;211;223.0333;3;4
167;2;3;0.1;0.5;25;67;29;0.4126984;197;225.6207;3;3
168;2;3;0.1;0.5;25;68;28;0.5151515;222;226.9643;3;2
169;2;3;0.1;0.5;25;69;26;0.4484305;233;226.5385;3;0
170;2;3;0.1;0.5;25;70;27;0.482906;214;221.9259;3;1
171;2;3;0.1;0.5;25;71;36;0.5539216;221;227.0833;3;10
172;2;3;0.1;0.5;25;72;40;0.5416667;227;225.8;3;14
173;2;3;0.1;0.5;25;73;26;0.4561404;232;222.6154;3;0
174;2;3;0.1;0.5;25;74;35;0.5440415;224;222.8;3;9
175;2;3;0.1;0.5;25;75;26;0.5079365;217;224.5385;3;0
176;2;3;0.1;0.5;25;76;26;0.4820513;228;225.3846;3;0
177;2;3;0.1;0.5;25;77;36;0.450495;236;223.1944;3;10
178;2;3;0.1;0.5;25;78;36;0.5632653;195;223.5833;3;10
179;2;3;0.1;0.5;25;79;26;0.4976303;221;222.5769;3;0
180;2;3;0.1;0.5;25;80;32;0.4485981;225;224.4062;3;6
181;2;3;0.1;0.5;25;81;26;0.4478261;214;226.2692;3;0
182;2;3;0.1;0.5;25;82;26;0.4273128;239;225.2692;3;0
183;2;3;0.1;0.5;25;83;27;0.5582524;264;224.1111;3;1
184;2;3;0.1;0.5;25;84;32;0.6261261;225;221.3125;3;6
185;2;3;0.1;0.5;25;85;44;0.6504854;216;225.6136;3;18
186;2;3;0.1;0.5;25;86;28;0.4598214;222;227.6429;3;2
187;2;3;0.1;0.5;25;87;29;0.5272727;238;222.9655;3;3
188;2;3;0.1;0.5;25;88;50;0.4439024;226;222.2;3;24
189;2;3;0.1;0.5;25;89;26;0.5064378;238;222.0385;3;0
190;2;3;0.1;0.5;25;90;28;0.5277778;232;223.9286;3;2
191;2;3;0.1;0.5;25;91;26;0.5545455;251;222.2692;3;0
192;2;3;0.1;0.5;25;92;29;0.4906542;216;224.5172;3;3
193;2;3;0.1;0.5;25;93;32;0.5255814;226;223.5938;3;6
194;2;3;0.1;0.5;25;94;27;0.6026786;226;223.9259;3;1
195;2;3;0.1;0.5;25;95;27;0.5333333;245;224.037;3;1
196;2;3;0.1;0.5;25;96;39;0.3761905;218;224.0513;3;13
197;2;3;0.1;0.5;25;97;26;0.5454545;213;223.8462;3;0
198;2;3;0.1;0.5;25;98;26;0.4309623;206;221;3;0
199;2;3;0.1;0.5;25;99;26;0.5217391;226;227;3;0
200;2;3;0.1;0.5;25;100;41;0.5808081;227;222.2683;3;15
201;3;5;0.1;0.5;25;1;26;0.5526316;230;224.7308;5;0
202;3;5;0.1;0.5;25;2;26;0.509901;234;221.8846;5;0
203;3;5;0.1;0.5;25;3;26;0.5;206;224.3077;5;0
204;3;5;0.1;0.5;25;4;27;0.5420561;216;223.4444;5;1
205;3;5;0.1;0.5;25;5;27;0.45;220;220.3333;5;1
206;3;5;0.1;0.5;25;6;27;0.6142857;218;223.2222;5;1
207;3;5;0.1;0.5;25;7;36;0.5371179;245;222.3056;5;10
208;3;5;0.1;0.5;25;8;26;0.4698276;201;222.0769;5;0
209;3;5;0.1;0.5;25;9;27;0.5088496;219;225.1111;5;1
210;3;5;0.1;0.5;25;10;29;0.5251142;213;223.3793;5;3
211;3;5;0.1;0.5;25;11;26;0.4347826;228;224.5385;5;0
212;3;5;0.1;0.5;25;12;29;0.5311005;238;223.2759;5;3
213;3;5;0.1;0.5;25;13;26;0.4814815;243;224.4615;5;0
214;3;5;0.1;0.5;25;14;27;0.5392157;250;222.037;5;1
215;3;5;0.1;0.5;25;15;27;0.3974359;213;222.9259;5;1
216;3;5;0.1;0.5;25;16;26;0.5213675;214;223.8077;5;0
217;3;5;0.1;0.5;25;17;29;0.4593301;214;223.4828;5;3
218;3;5;0.1;0.5;25;18;27;0.5298805;221;225.2963;5;1
219;3;5;0.1;0.5;25;19;26;0.5254237;216;224.6538;5;0
220;3;5;0.1;0.5;25;20;30;0.43379;209;220.5667;5;4
221;3;5;0.1;0.5;25;21;26;0.4869565;249;224.2308;5;0
222;3;5;0.1;0.5;25;22;26;0.5915493;211;219.6923;5;0
223;3;5;0.1;0.5;25;23;32;0.3768116;239;221.5;5;6
224;3;5;0.1;0.5;25;24;28;0.5140187;216;223.9286;5;2
225;3;5;0.1;0.5;25;25;26;0.4018265;232;222.5385;5;0
226;3;5;0.1;0.5;25;26;26;0.4818182;219;222.5385;5;0
227;3;5;0.1;0.5;25;27;43;0.4188034;228;224.7442;5;17
228;3;5;0.1;0.5;25;28;26;0.4626866;236;221.1923;5;0
229;3;5;0.1;0.5;25;29;26;0.5209302;208;223.9615;5;0
230;3;5;0.1;0.5;25;30;28;0.5532995;227;220.1071;5;2
231;3;5;0.1;0.5;25;31;29;0.5352113;239;222.8276;5;3
232;3;5;0.1;0.5;25;32;26;0.4959677;228;226.8846;5;0
233;3;5;0.1;0.5;25;33;31;0.5432099;225;221.1935;5;5
234;3;5;0.1;0.5;25;34;26;0.52;242;226.3846;5;0
235;3;5;0.1;0.5;25;35;26;0.5836735;206;228.3846;5;0
236;3;5;0.1;0.5;25;36;26;0.4529915;226;224.3462;5;0
237;3;5;0.1;0.5;25;37;35;0.5294118;237;225.9429;5;9
238;3;5;0.1;0.5;25;38;27;0.4065421;197;223.4074;5;1
239;3;5;0.1;0.5;25;39;40;0.5302326;223;222.725;5;14
240;3;5;0.1;0.5;25;40;26;0.5;219;220.8462;5;0
241;3;5;0.1;0.5;25;41;33;0.4429825;250;224.4848;5;7
242;3;5;0.1;0.5;25;42;31;0.5735294;236;220.9677;5;5
243;3;5;0.1;0.5;25;43;27;0.492891;207;223.6667;5;1
244;3;5;0.1;0.5;25;44;47;0.4243697;203;223.9787;5;21
245;3;5;0.1;0.5;25;45;26;0.4509804;199;224.5769;5;0
246;3;5;0.1;0.5;25;46;32;0.6488889;227;222.0312;5;6
247;3;5;0.1;0.5;25;47;26;0.4663866;208;220.9615;5;0
248;3;5;0.1;0.5;25;48;26;0.5194805;204;224.4615;5;0
249;3;5;0.1;0.5;25;49;26;0.4916667;196;222.9615;5;0
250;3;5;0.1;0.5;25;50;27;0.504717;231;222.6296;5;1
251;3;5;0.1;0.5;25;51;28;0.4809524;238;225.0714;5;2
252;3;5;0.1;0.5;25;52;27;0.6182573;211;221.2963;5;1
253;3;5;0.1;0.5;25;53;30;0.4279279;211;222.4;5;4
254;3;5;0.1;0.5;25;54;32;0.4017857;227;224.4375;5;6
255;3;5;0.1;0.5;25;55;27;0.58159;213;218.1852;5;1
256;3;5;0.1;0.5;25;56;26;0.4952381;198;220.7692;5;0
257;3;5;0.1;0.5;25;57;26;0.453271;217;224.8846;5;0
258;3;5;0.1;0.5;25;58;27;0.4908257;243;224.9259;5;1
259;3;5;0.1;0.5;25;59;27;0.4660194;234;223.5556;5;1
260;3;5;0.1;0.5;25;60;26;0.4537815;221;222.9231;5;0
261;3;5;0.1;0.5;25;61;29;0.4823009;232;222.3103;5;3
262;3;5;0.1;0.5;25;62;26;0.4722222;259;222.6538;5;0
263;3;5;0.1;0.5;25;63;29;0.5229358;235;224.7241;5;3
264;3;5;0.1;0.5;25;64;26;0.5913462;217;221.1154;5;0
265;3;5;0.1;0.5;25;65;28;0.3405172;206;220.5357;5;2
266;3;5;0.1;0.5;25;66;44;0.5190476;243;222.3864;5;18
267;3;5;0.1;0.5;25;67;29;0.4925373;207;224.931;5;3
268;3;5;0.1;0.5;25;68;35;0.5733945;238;222.4571;5;9
269;3;5;0.1;0.5;25;69;26;0.4383562;235;225.3077;5;0
270;3;5;0.1;0.5;25;70;26;0.419214;237;224.8846;5;0
271;3;5;0.1;0.5;25;71;26;0.3991031;206;222.0385;5;0
272;3;5;0.1;0.5;25;72;26;0.4841629;228;222.8077;5;0
273;3;5;0.1;0.5;25;73;43;0.495283;216;223;5;17
274;3;5;0.1;0.5;25;74;32;0.6419214;242;225.9375;5;6
275;3;5;0.1;0.5;25;75;27;0.5399061;234;220.8889;5;1
276;3;5;0.1;0.5;25;76;26;0.5825243;238;226.6923;5;0
277;3;5;0.1;0.5;25;77;27;0.525641;220;220.4444;5;1
278;3;5;0.1;0.5;25;78;31;0.5380952;233;220.3548;5;5
279;3;5;0.1;0.5;25;79;32;0.5922747;215;225.4688;5;6
280;3;5;0.1;0.5;25;80;27;0.5840708;241;220.3704;5;1
281;3;5;0.1;0.5;25;81;26;0.4887892;228;224.9231;5;0
282;3;5;0.1;0.5;25;82;26;0.5263158;222;224.5385;5;0
283;3;5;0.1;0.5;25;83;27;0.4832536;210;219.7037;5;1
284;3;5;0.1;0.5;25;84;26;0.6203704;215;222.5;5;0
285;3;5;0.1;0.5;25;85;29;0.4490741;228;226.2414;5;3
286;3;5;0.1;0.5;25;86;26;0.3920705;230;224;5;0
287;3;5;0.1;0.5;25;87;30;0.3717949;216;222.9667;5;4
288;3;5;0.1;0.5;25;88;27;0.6103896;227;224.3704;5;1
289;3;5;0.1;0.5;25;89;26;0.4545455;236;221.6538;5;0
290;3;5;0.1;0.5;25;90;28;0.5774059;228;226.0714;5;2
291;3;5;0.1;0.5;25;91;29;0.4888889;218;224.3793;5;3
292;3;5;0.1;0.5;25;92;31;0.5217391;247;223.8065;5;5
293;3;5;0.1;0.5;25;93;26;0.5186916;206;222.6538;5;0
294;3;5;0.1;0.5;25;94;31;0.3793103;200;222.4194;5;5
295;3;5;0.1;0.5;25;95;29;0.632287;234;223.5862;5;3
296;3;5;0.1;0.5;25;96;26;0.4495413;229;224.2308;5;0
297;3;5;0.1;0.5;25;97;31;0.4570136;221;222.3871;5;5
298;3;5;0.1;0.5;25;98;27;0.5254237;223;227.8519;5;1
299;3;5;0.1;0.5;25;99;53;0.4347826;211;225.7547;5;27
300;3;5;0.1;0.5;25;100;34;0.407563;209;222.9706;5;8
301;4;7;0.1;0.5;25;1;27;0.5102041;219;224.8519;7;1
302;4;7;0.1;0.5;25;2;26;0.5855856;220;221.9615;7;0
303;4;7;0.1;0.5;25;3;26;0.4938776;213;223.1538;7;0
304;4;7;0.1;0.5;25;4;26;0.4878049;236;226.6923;7;0
305;4;7;0.1;0.5;25;5;34;0.4181818;234;225.3824;7;8
306;4;7;0.1;0.5;25;6;26;0.4835681;243;220.8462;7;0
307;4;7;0.1;0.5;25;7;26;0.531401;227;224.2692;7;0
308;4;7;0.1;0.5;25;8;26;0.4934498;203;226.4615;7;0
309;4;7;0.1;0.5;25;9;26;0.4635193;205;226.3462;7;0
310;4;7;0.1;0.5;25;10;26;0.5038462;214;224.2692;7;0
311;4;7;0.1;0.5;25;11;26;0.4698795;198;223.5;7;0
312;4;7;0.1;0.5;25;12;29;0.5619048;240;225.6897;7;3
313;4;7;0.1;0.5;25;13;32;0.4177215;243;222.6562;7;6
314;4;7;0.1;0.5;25;14;33;0.525641;226;224.8788;7;7
315;4;7;0.1;0.5;25;15;32;0.4976526;225;222.9375;7;6
316;4;7;0.1;0.5;25;16;31;0.4444444;206;225.1935;7;5
317;4;7;0.1;0.5;25;17;26;0.5201794;216;223.8846;7;0
318;4;7;0.1;0.5;25;18;29;0.4487805;221;225.9655;7;3
319;4;7;0.1;0.5;25;19;36;0.6224066;219;221.8056;7;10
320;4;7;0.1;0.5;25;20;27;0.5752212;227;220.963;7;1
321;4;7;0.1;0.5;25;21;27;0.4793814;246;222.2593;7;1
322;4;7;0.1;0.5;25;22;26;0.5123153;231;222.4615;7;0
323;4;7;0.1;0.5;25;23;27;0.4847162;228;226;7;1
324;4;7;0.1;0.5;25;24;27;0.4886878;227;224.1852;7;1
325;4;7;0.1;0.5;25;25;26;0.3910891;235;222.8462;7;0
326;4;7;0.1;0.5;25;26;57;0.5485232;223;223.8947;7;31
327;4;7;0.1;0.5;25;27;27;0.4424779;208;225.7778;7;1
328;4;7;0.1;0.5;25;28;26;0.3906977;218;223.3846;7;0
329;4;7;0.1;0.5;25;29;26;0.6272727;209;220.1923;7;0
330;4;7;0.1;0.5;25;30;36;0.546729;237;226.8333;7;10
331;4;7;0.1;0.5;25;31;26;0.4097561;232;221.6154;7;0
332;4;7;0.1;0.5;25;32;43;0.5659574;219;224.7209;7;17
333;4;7;0.1;0.5;25;33;26;0.5442478;212;222.5385;7;0
334;4;7;0.1;0.5;25;34;27;0.5304348;203;221.8889;7;1
335;4;7;0.1;0.5;25;35;26;0.5023474;226;223.8077;7;0
336;4;7;0.1;0.5;25;36;27;0.5207373;226;225.4074;7;1
337;4;7;0.1;0.5;25;37;30;0.4371859;216;224.1;7;4
338;4;7;0.1;0.5;25;38;26;0.5471698;250;226.5769;7;0
339;4;7;0.1;0.5;25;39;35;0.3544304;229;224.2571;7;9
340;4;7;0.1;0.5;25;40;26;0.4560669;184;223;7;0
341;4;7;0.1;0.5;25;41;32;0.4082569;240;223.25;7;6
342;4;7;0.1;0.5;25;42;29;0.5560538;199;223.2759;7;3
343;4;7;0.1;0.5;25;43;26;0.5760369;231;222.0385;7;0
344;4;7;0.1;0.5;25;44;26;0.5621891;240;220.4615;7;0
345;4;7;0.1;0.5;25;45;36;0.231441;237;226;7;10
346;4;7;0.1;0.5;25;46;26;0.5792079;224;223.0385;7;0
347;4;7;0.1;0.5;25;47;26;0.5458716;213;220.1154;7;0
348;4;7;0.1;0.5;25;48;30;0.4369748;217;222.4667;7;4
349;4;7;0.1;0.5;25;49;35;0.5361702;219;225.4286;7;9
350;4;7;0.1;0.5;25;50;26;0.5753425;217;223.4615;7;0
351;4;7;0.1;0.5;25;51;26;0.6105769;206;223.2308;7;0
352;4;7;0.1;0.5;25;52;30;0.5204918;210;224.1667;7;4
353;4;7;0.1;0.5;25;53;49;0.6017316;223;221.7551;7;23
354;4;7;0.1;0.5;25;54;27;0.5450237;222;225.3704;7;1
355;4;7;0.1;0.5;25;55;27;0.5570776;211;224;7;1
356;4;7;0.1;0.5;25;56;27;0.58159;222;223.7407;7;1
357;4;7;0.1;0.5;25;57;37;0.5405405;236;226.4054;7;11
358;4;7;0.1;0.5;25;58;26;0.5192308;212;221.4615;7;0
359;4;7;0.1;0.5;25;59;28;0.4790698;242;220.1786;7;2
360;4;7;0.1;0.5;25;60;29;0.4978541;223;218.1034;7;3
361;4;7;0.1;0.5;25;61;26;0.6666667;231;221.1923;7;0
362;4;7;0.1;0.5;25;62;29;0.5446429;252;224.7931;7;3
363;4;7;0.1;0.5;25;63;27;0.5825688;215;222.6667;7;1
364;4;7;0.1;0.5;25;64;26;0.4122807;249;223.2692;7;0
365;4;7;0.1;0.5;25;65;34;0.5800866;223;223;7;8
366;4;7;0.1;0.5;25;66;32;0.4235808;226;224.125;7;6
367;4;7;0.1;0.5;25;67;33;0.5281385;213;222.3636;7;7
368;4;7;0.1;0.5;25;68;26;0.5466667;201;222.7308;7;0
369;4;7;0.1;0.5;25;69;26;0.4723404;225;222.5;7;0
370;4;7;0.1;0.5;25;70;27;0.545045;230;222.6667;7;1
371;4;7;0.1;0.5;25;71;29;0.6032389;233;223.2759;7;3
372;4;7;0.1;0.5;25;72;26;0.6047619;228;220.5385;7;0
373;4;7;0.1;0.5;25;73;26;0.4741784;229;223;7;0
374;4;7;0.1;0.5;25;74;26;0.5654206;212;220.1538;7;0
375;4;7;0.1;0.5;25;75;37;0.5772727;212;218.9459;7;11
376;4;7;0.1;0.5;25;76;27;0.545045;225;221.4815;7;1
377;4;7;0.1;0.5;25;77;26;0.4181034;204;223.3462;7;0
378;4;7;0.1;0.5;25;78;32;0.6285714;218;227;7;6
379;4;7;0.1;0.5;25;79;27;0.5276596;191;219.4074;7;1
380;4;7;0.1;0.5;25;80;29;0.5465116;217;223.1379;7;3
