;simu;n_obs;mutation_rate;c;ageing;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1;1;1;0.1;0.5;0.1;1;104;0.5;216;224.7404;1;3
2;1;1;0.1;0.5;0.1;2;103;0.520362;227;223.7476;1;2
3;1;1;0.1;0.5;0.1;3;101;0.4690265;237;223.099;1;0
4;1;1;0.1;0.5;0.1;4;101;0.540404;244;223.7228;1;0
5;1;1;0.1;0.5;0.1;5;101;0.53125;232;223.3861;1;0
6;1;1;0.1;0.5;0.1;6;103;0.4471154;229;223.932;1;2
7;1;1;0.1;0.5;0.1;7;101;0.5066079;230;223.0594;1;0
8;1;1;0.1;0.5;0.1;8;102;0.5233645;237;223.049;1;1
9;1;1;0.1;0.5;0.1;9;101;0.5140187;214;222.7327;1;0
10;1;1;0.1;0.5;0.1;10;103;0.5;242;223.2136;1;2
11;1;1;0.1;0.5;0.1;11;102;0.4814815;212;225.5882;1;1
12;1;1;0.1;0.5;0.1;12;102;0.4471154;226;222.1078;1;1
13;1;1;0.1;0.5;0.1;13;109;0.4501992;219;224.4954;1;8
14;1;1;0.1;0.5;0.1;14;102;0.4524887;221;223.4804;1;1
15;1;1;0.1;0.5;0.1;15;102;0.4511628;221;222.4412;1;1
16;1;1;0.1;0.5;0.1;16;103;0.470852;224;222.7476;1;2
17;1;1;0.1;0.5;0.1;17;102;0.5042017;221;222.9706;1;1
18;1;1;0.1;0.5;0.1;18;104;0.4976744;233;225.3942;1;3
19;1;1;0.1;0.5;0.1;19;101;0.5023041;222;222.6238;1;0
20;1;1;0.1;0.5;0.1;20;101;0.5069767;238;221.5644;1;0
21;1;1;0.1;0.5;0.1;21;101;0.5273438;208;223.396;1;0
22;1;1;0.1;0.5;0.1;22;101;0.4821429;223;222.901;1;0
23;1;1;0.1;0.5;0.1;23;102;0.5252101;224;222.0686;1;1
24;1;1;0.1;0.5;0.1;24;104;0.5042735;222;223.2981;1;3
25;1;1;0.1;0.5;0.1;25;101;0.5019455;228;225.3366;1;0
26;1;1;0.1;0.5;0.1;26;102;0.5133929;203;222.9902;1;1
27;1;1;0.1;0.5;0.1;27;102;0.4700461;227;225.9314;1;1
28;1;1;0.1;0.5;0.1;28;101;0.489083;214;222.4356;1;0
29;1;1;0.1;0.5;0.1;29;103;0.4688995;227;224.3689;1;2
30;1;1;0.1;0.5;0.1;30;102;0.4882629;230;225;1;1
31;1;1;0.1;0.5;0.1;31;101;0.5;215;223.2772;1;0
32;1;1;0.1;0.5;0.1;32;102;0.5;212;222.7745;1;1
33;1;1;0.1;0.5;0.1;33;101;0.4660194;229;224.1683;1;0
34;1;1;0.1;0.5;0.1;34;102;0.4588745;207;223.2353;1;1
35;1;1;0.1;0.5;0.1;35;105;0.4803493;212;222.2571;1;4
36;1;1;0.1;0.5;0.1;36;101;0.5406699;219;223.5545;1;0
37;1;1;0.1;0.5;0.1;37;102;0.5633188;210;224.7255;1;1
38;1;1;0.1;0.5;0.1;38;101;0.4732143;214;223.7327;1;0
39;1;1;0.1;0.5;0.1;39;102;0.4843049;244;222.4216;1;1
40;1;1;0.1;0.5;0.1;40;104;0.4485597;235;224.8654;1;3
41;1;1;0.1;0.5;0.1;41;113;0.4363636;228;225.0177;1;12
42;1;1;0.1;0.5;0.1;42;105;0.5147679;205;224.781;1;4
43;1;1;0.1;0.5;0.1;43;102;0.5215517;222;223.0392;1;1
44;1;1;0.1;0.5;0.1;44;104;0.4789916;218;222.9808;1;3
45;1;1;0.1;0.5;0.1;45;102;0.472973;235;223.7549;1;1
46;1;1;0.1;0.5;0.1;46;101;0.5225225;208;223.1782;1;0
47;1;1;0.1;0.5;0.1;47;102;0.4978166;224;224.1373;1;1
48;1;1;0.1;0.5;0.1;48;102;0.4848485;210;221;1;1
49;1;1;0.1;0.5;0.1;49;103;0.4497817;233;222.6602;1;2
50;1;1;0.1;0.5;0.1;50;101;0.5070423;216;223.5347;1;0
51;1;1;0.1;0.5;0.1;51;101;0.4484305;214;224.604;1;0
52;1;1;0.1;0.5;0.1;52;102;0.5073171;241;224.8137;1;1
53;1;1;0.1;0.5;0.1;53;102;0.4585366;214;223.8627;1;1
54;1;1;0.1;0.5;0.1;54;104;0.4386792;219;222.3077;1;3
55;1;1;0.1;0.5;0.1;55;102;0.5061728;227;223.8824;1;1
56;1;1;0.1;0.5;0.1;56;101;0.4657534;208;223.0198;1;0
57;1;1;0.1;0.5;0.1;57;101;0.4933333;226;223.3168;1;0
58;1;1;0.1;0.5;0.1;58;103;0.4841629;202;224.3495;1;2
59;1;1;0.1;0.5;0.1;59;101;0.4622222;204;222.9703;1;0
60;1;1;0.1;0.5;0.1;60;101;0.4618644;233;223.0099;1;0
61;1;1;0.1;0.5;0.1;61;103;0.5531915;212;221.835;1;2
62;1;1;0.1;0.5;0.1;62;102;0.5454545;231;225.5686;1;1
63;1;1;0.1;0.5;0.1;63;101;0.5;214;224.7228;1;0
64;1;1;0.1;0.5;0.1;64;103;0.5067873;212;224.5728;1;2
65;1;1;0.1;0.5;0.1;65;101;0.4423963;219;222.6931;1;0
66;1;1;0.1;0.5;0.1;66;106;0.5260417;249;222.6132;1;5
67;1;1;0.1;0.5;0.1;67;104;0.5154185;231;222.4038;1;3
68;1;1;0.1;0.5;0.1;68;101;0.5137255;208;223.4752;1;0
69;1;1;0.1;0.5;0.1;69;101;0.4975845;222;223.5842;1;0
70;1;1;0.1;0.5;0.1;70;104;0.5084746;257;223.4712;1;3
71;1;1;0.1;0.5;0.1;71;101;0.5164319;221;222.396;1;0
72;1;1;0.1;0.5;0.1;72;101;0.5064935;213;222.297;1;0
73;1;1;0.1;0.5;0.1;73;102;0.5350877;213;224.451;1;1
74;1;1;0.1;0.5;0.1;74;101;0.5223214;232;225.0693;1;0
75;1;1;0.1;0.5;0.1;75;111;0.5458515;221;224.5586;1;10
76;1;1;0.1;0.5;0.1;76;102;0.5235849;215;223.2941;1;1
77;1;1;0.1;0.5;0.1;77;102;0.5132743;225;225.3725;1;1
78;1;1;0.1;0.5;0.1;78;101;0.5173913;214;223.703;1;0
79;1;1;0.1;0.5;0.1;79;101;0.5;218;224.4653;1;0
80;1;1;0.1;0.5;0.1;80;102;0.5409091;210;224.6373;1;1
81;1;1;0.1;0.5;0.1;81;103;0.5734597;236;223.2233;1;2
82;1;1;0.1;0.5;0.1;82;101;0.518018;223;225.099;1;0
83;1;1;0.1;0.5;0.1;83;101;0.5324074;225;223.7228;1;0
84;1;1;0.1;0.5;0.1;84;101;0.53;247;222.901;1;0
85;1;1;0.1;0.5;0.1;85;103;0.4541667;213;225;1;2
86;1;1;0.1;0.5;0.1;86;101;0.5204918;229;224.7723;1;0
87;1;1;0.1;0.5;0.1;87;102;0.4837209;221;224.3824;1;1
88;1;1;0.1;0.5;0.1;88;102;0.4751131;232;222.6765;1;1
89;1;1;0.1;0.5;0.1;89;101;0.5113122;226;222.8812;1;0
90;1;1;0.1;0.5;0.1;90;105;0.5123153;237;224.2286;1;4
91;1;1;0.1;0.5;0.1;91;101;0.450237;228;224.5149;1;0
92;1;1;0.1;0.5;0.1;92;102;0.5;226;224.7059;1;1
93;1;1;0.1;0.5;0.1;93;101;0.4913793;201;223.2574;1;0
94;1;1;0.1;0.5;0.1;94;102;0.4724771;238;224.3627;1;1
95;1;1;0.1;0.5;0.1;95;102;0.4872881;229;225.6863;1;1
96;1;1;0.1;0.5;0.1;96;101;0.5130435;222;223.5941;1;0
97;1;1;0.1;0.5;0.1;97;101;0.4594595;237;223.7426;1;0
98;1;1;0.1;0.5;0.1;98;101;0.5347826;213;224.6337;1;0
99;1;1;0.1;0.5;0.1;99;101;0.4655172;232;222.8317;1;0
100;1;1;0.1;0.5;0.1;100;101;0.5229358;232;224.9307;1;0
101;2;3;0.1;0.5;0.1;1;102;0.4626866;253;226.598;3;1
102;2;3;0.1;0.5;0.1;2;103;0.5;210;224.301;3;2
103;2;3;0.1;0.5;0.1;3;101;0.4927536;245;222.0594;3;0
104;2;3;0.1;0.5;0.1;4;102;0.4978166;241;223.5098;3;1
105;2;3;0.1;0.5;0.1;5;101;0.4723404;235;223.4059;3;0
106;2;3;0.1;0.5;0.1;6;101;0.5437788;226;223.4257;3;0
107;2;3;0.1;0.5;0.1;7;101;0.507109;229;224.4059;3;0
108;2;3;0.1;0.5;0.1;8;101;0.4773869;231;223.8416;3;0
109;2;3;0.1;0.5;0.1;9;103;0.4915966;234;222.7476;3;2
110;2;3;0.1;0.5;0.1;10;102;0.4851064;231;223.1765;3;1
111;2;3;0.1;0.5;0.1;11;101;0.5140562;212;222.6733;3;0
112;2;3;0.1;0.5;0.1;12;105;0.5048077;219;224.0476;3;4
113;2;3;0.1;0.5;0.1;13;104;0.4757709;208;224.3942;3;3
114;2;3;0.1;0.5;0.1;14;101;0.5070423;220;224.4059;3;0
115;2;3;0.1;0.5;0.1;15;102;0.4553571;231;224.1569;3;1
116;2;3;0.1;0.5;0.1;16;102;0.4641148;223;224.7647;3;1
117;2;3;0.1;0.5;0.1;17;103;0.4622222;201;223.7282;3;2
118;2;3;0.1;0.5;0.1;18;105;0.4858491;223;222.0667;3;4
119;2;3;0.1;0.5;0.1;19;101;0.4578313;226;223.3861;3;0
120;2;3;0.1;0.5;0.1;20;104;0.5;204;221.375;3;3
121;2;3;0.1;0.5;0.1;21;101;0.4886878;227;223.8317;3;0
122;2;3;0.1;0.5;0.1;22;102;0.5215311;200;223.8039;3;1
123;2;3;0.1;0.5;0.1;23;103;0.5148936;218;222.1359;3;2
124;2;3;0.1;0.5;0.1;24;101;0.539823;188;222.0198;3;0
125;2;3;0.1;0.5;0.1;25;101;0.4752475;226;224.0891;3;0
126;2;3;0.1;0.5;0.1;26;101;0.5135135;229;223.5347;3;0
127;2;3;0.1;0.5;0.1;27;101;0.5591837;242;225.3663;3;0
128;2;3;0.1;0.5;0.1;28;102;0.4841629;214;222.7647;3;1
129;2;3;0.1;0.5;0.1;29;101;0.5087719;207;223.8812;3;0
130;2;3;0.1;0.5;0.1;30;105;0.508547;228;224.6286;3;4
131;2;3;0.1;0.5;0.1;31;101;0.5069124;245;221.8218;3;0
132;2;3;0.1;0.5;0.1;32;101;0.5242718;233;224.6931;3;0
133;2;3;0.1;0.5;0.1;33;101;0.5235849;217;220.703;3;0
134;2;3;0.1;0.5;0.1;34;101;0.4612069;233;225.6634;3;0
135;2;3;0.1;0.5;0.1;35;101;0.5391304;209;223.0594;3;0
136;2;3;0.1;0.5;0.1;36;103;0.4672897;213;224.5049;3;2
137;2;3;0.1;0.5;0.1;37;104;0.5221239;208;224.6731;3;3
138;2;3;0.1;0.5;0.1;38;102;0.5333333;238;222.9314;3;1
139;2;3;0.1;0.5;0.1;39;104;0.4761905;220;222.7115;3;3
140;2;3;0.1;0.5;0.1;40;101;0.4867257;237;224.8317;3;0
141;2;3;0.1;0.5;0.1;41;104;0.5714286;210;223.75;3;3
142;2;3;0.1;0.5;0.1;42;102;0.5081967;240;222.9216;3;1
143;2;3;0.1;0.5;0.1;43;103;0.4911504;235;225.2816;3;2
144;2;3;0.1;0.5;0.1;44;101;0.5089286;225;222.0198;3;0
145;2;3;0.1;0.5;0.1;45;101;0.5043103;224;222.3861;3;0
146;2;3;0.1;0.5;0.1;46;101;0.5069767;228;220.802;3;0
147;2;3;0.1;0.5;0.1;47;102;0.552381;210;224.5;3;1
148;2;3;0.1;0.5;0.1;48;101;0.5164319;233;222.3861;3;0
149;2;3;0.1;0.5;0.1;49;102;0.5288889;218;223.7745;3;1
150;2;3;0.1;0.5;0.1;50;101;0.4878049;226;223.7525;3;0
151;2;3;0.1;0.5;0.1;51;104;0.5046296;245;223.7115;3;3
152;2;3;0.1;0.5;0.1;52;102;0.4844444;228;223.3922;3;1
153;2;3;0.1;0.5;0.1;53;105;0.4356436;212;223.5619;3;4
154;2;3;0.1;0.5;0.1;54;101;0.5483871;212;223.1485;3;0
155;2;3;0.1;0.5;0.1;55;101;0.4748858;223;224.9505;3;0
156;2;3;0.1;0.5;0.1;56;103;0.5178571;240;222.3301;3;2
157;2;3;0.1;0.5;0.1;57;101;0.4930233;220;222.1782;3;0
158;2;3;0.1;0.5;0.1;58;102;0.4468085;216;225.5294;3;1
159;2;3;0.1;0.5;0.1;59;101;0.5024155;230;224.6238;3;0
160;2;3;0.1;0.5;0.1;60;103;0.4761905;222;222.9903;3;2
161;2;3;0.1;0.5;0.1;61;104;0.5067265;227;225.4038;3;3
162;2;3;0.1;0.5;0.1;62;104;0.5235849;244;224.2885;3;3
163;2;3;0.1;0.5;0.1;63;101;0.4401914;222;224.2079;3;0
164;2;3;0.1;0.5;0.1;64;101;0.4954545;223;224.1881;3;0
165;2;3;0.1;0.5;0.1;65;103;0.5619835;229;224.699;3;2
166;2;3;0.1;0.5;0.1;66;101;0.4557522;233;223.5347;3;0
167;2;3;0.1;0.5;0.1;67;101;0.4657534;236;223.0891;3;0
168;2;3;0.1;0.5;0.1;68;105;0.4655172;196;223.3429;3;4
169;2;3;0.1;0.5;0.1;69;101;0.5265487;218;223.5941;3;0
170;2;3;0.1;0.5;0.1;70;101;0.490566;239;221.7921;3;0
171;2;3;0.1;0.5;0.1;71;101;0.4855769;244;222.8515;3;0
172;2;3;0.1;0.5;0.1;72;101;0.4316239;202;222.6337;3;0
173;2;3;0.1;0.5;0.1;73;104;0.5064935;228;224.8365;3;3
174;2;3;0.1;0.5;0.1;74;105;0.5260664;224;223.5143;3;4
175;2;3;0.1;0.5;0.1;75;101;0.5044643;217;221.7525;3;0
176;2;3;0.1;0.5;0.1;76;103;0.4831933;218;225.4175;3;2
177;2;3;0.1;0.5;0.1;77;101;0.5045872;211;223.8911;3;0
178;2;3;0.1;0.5;0.1;78;102;0.5138889;219;222.6471;3;1
179;2;3;0.1;0.5;0.1;79;101;0.4713656;212;222.3861;3;0
180;2;3;0.1;0.5;0.1;80;103;0.5119617;219;224.2621;3;2
181;2;3;0.1;0.5;0.1;81;101;0.4909091;235;225.6733;3;0
182;2;3;0.1;0.5;0.1;82;103;0.5657895;206;222.4854;3;2
183;2;3;0.1;0.5;0.1;83;102;0.5431034;240;224.4706;3;1
184;2;3;0.1;0.5;0.1;84;101;0.4549763;219;223.3861;3;0
185;2;3;0.1;0.5;0.1;85;103;0.5495495;200;223.3204;3;2
186;2;3;0.1;0.5;0.1;86;101;0.4951456;238;224.7426;3;0
187;2;3;0.1;0.5;0.1;87;102;0.4541284;237;222.9902;3;1
188;2;3;0.1;0.5;0.1;88;102;0.461165;223;223.1765;3;1
189;2;3;0.1;0.5;0.1;89;101;0.5401786;221;225.5644;3;0
190;2;3;0.1;0.5;0.1;90;102;0.4392523;231;224.4412;3;1
191;2;3;0.1;0.5;0.1;91;103;0.5391705;229;224.9417;3;2
192;2;3;0.1;0.5;0.1;92;101;0.4978541;219;223.5347;3;0
193;2;3;0.1;0.5;0.1;93;102;0.5728643;240;223.4118;3;1
194;2;3;0.1;0.5;0.1;94;101;0.536036;235;223.0495;3;0
195;2;3;0.1;0.5;0.1;95;101;0.5194805;204;224.3663;3;0
196;2;3;0.1;0.5;0.1;96;101;0.4744186;227;222.5446;3;0
197;2;3;0.1;0.5;0.1;97;101;0.5023256;242;222.505;3;0
198;2;3;0.1;0.5;0.1;98;104;0.4518828;217;223.3558;3;3
199;2;3;0.1;0.5;0.1;99;101;0.5560748;210;223.1584;3;0
200;2;3;0.1;0.5;0.1;100;101;0.4120172;228;223.2772;3;0
201;3;5;0.1;0.5;0.1;1;101;0.4454545;221;221.6535;5;0
202;3;5;0.1;0.5;0.1;2;102;0.5174129;227;224.1373;5;1
203;3;5;0.1;0.5;0.1;3;102;0.516129;231;224.049;5;1
204;3;5;0.1;0.5;0.1;4;102;0.4655172;224;224.7941;5;1
205;3;5;0.1;0.5;0.1;5;101;0.520362;206;224.1485;5;0
206;3;5;0.1;0.5;0.1;6;102;0.5086957;249;224.1667;5;1
207;3;5;0.1;0.5;0.1;7;101;0.5407725;220;224.2277;5;0
208;3;5;0.1;0.5;0.1;8;103;0.4719626;239;225;5;2
209;3;5;0.1;0.5;0.1;9;101;0.4120172;204;224.2772;5;0
210;3;5;0.1;0.5;0.1;10;101;0.5355649;202;223.8713;5;0
211;3;5;0.1;0.5;0.1;11;106;0.4973545;229;222.4245;5;5
212;3;5;0.1;0.5;0.1;12;104;0.5503876;238;224.2885;5;3
213;3;5;0.1;0.5;0.1;13;102;0.4863636;214;222.6667;5;1
214;3;5;0.1;0.5;0.1;14;101;0.5209302;208;223.1386;5;0
215;3;5;0.1;0.5;0.1;15;101;0.4864865;215;224.6832;5;0
216;3;5;0.1;0.5;0.1;16;105;0.4934498;219;224.3714;5;4
217;3;5;0.1;0.5;0.1;17;101;0.465812;206;221.7525;5;0
218;3;5;0.1;0.5;0.1;18;101;0.5758929;221;221.9604;5;0
219;3;5;0.1;0.5;0.1;19;101;0.4565217;215;223.2475;5;0
220;3;5;0.1;0.5;0.1;20;103;0.5196078;214;220.7864;5;2
221;3;5;0.1;0.5;0.1;21;102;0.480198;242;224.0882;5;1
222;3;5;0.1;0.5;0.1;22;102;0.4590909;214;222.2549;5;1
223;3;5;0.1;0.5;0.1;23;101;0.4977778;240;226.3465;5;0
224;3;5;0.1;0.5;0.1;24;102;0.4869565;221;223.3529;5;1
225;3;5;0.1;0.5;0.1;25;101;0.4979424;210;222.5248;5;0
226;3;5;0.1;0.5;0.1;26;102;0.5646552;220;223.0392;5;1
227;3;5;0.1;0.5;0.1;27;102;0.5283019;232;225.8333;5;1
228;3;5;0.1;0.5;0.1;28;101;0.5119617;232;223.2079;5;0
229;3;5;0.1;0.5;0.1;29;105;0.5230769;228;224.4571;5;4
230;3;5;0.1;0.5;0.1;30;101;0.5352113;237;221.396;5;0
231;3;5;0.1;0.5;0.1;31;103;0.5098039;230;223.2816;5;2
232;3;5;0.1;0.5;0.1;32;105;0.4656863;244;223.5333;5;4
233;3;5;0.1;0.5;0.1;33;102;0.4977778;222;223.2059;5;1
234;3;5;0.1;0.5;0.1;34;103;0.5286344;224;223.068;5;2
235;3;5;0.1;0.5;0.1;35;101;0.5336134;242;223.3663;5;0
236;3;5;0.1;0.5;0.1;36;101;0.4976959;231;222.5248;5;0
237;3;5;0.1;0.5;0.1;37;101;0.4748858;226;223.8317;5;0
238;3;5;0.1;0.5;0.1;38;101;0.5394191;205;222.7525;5;0
239;3;5;0.1;0.5;0.1;39;105;0.5172414;240;225.2857;5;4
240;3;5;0.1;0.5;0.1;40;101;0.4533333;227;222.5347;5;0
241;3;5;0.1;0.5;0.1;41;101;0.5024631;233;222.7624;5;0
242;3;5;0.1;0.5;0.1;42;102;0.559322;214;223.6569;5;1
243;3;5;0.1;0.5;0.1;43;102;0.5133929;231;222.9216;5;1
244;3;5;0.1;0.5;0.1;44;102;0.5111111;256;223.7451;5;1
245;3;5;0.1;0.5;0.1;45;101;0.4465649;218;222.9901;5;0
246;3;5;0.1;0.5;0.1;46;101;0.5352697;209;223.2079;5;0
247;3;5;0.1;0.5;0.1;47;104;0.4897959;225;224.3365;5;3
248;3;5;0.1;0.5;0.1;48;104;0.4816514;233;221.7308;5;3
249;3;5;0.1;0.5;0.1;49;101;0.5399061;226;222.198;5;0
250;3;5;0.1;0.5;0.1;50;101;0.4273504;232;225.2475;5;0
251;3;5;0.1;0.5;0.1;51;101;0.579646;226;223.901;5;0
252;3;5;0.1;0.5;0.1;52;103;0.4698795;235;224.165;5;2
253;3;5;0.1;0.5;0.1;53;101;0.493617;225;224.2574;5;0
254;3;5;0.1;0.5;0.1;54;101;0.4913793;226;222.7723;5;0
255;3;5;0.1;0.5;0.1;55;102;0.4675926;225;225.4314;5;1
256;3;5;0.1;0.5;0.1;56;103;0.5;202;221.8058;5;2
257;3;5;0.1;0.5;0.1;57;102;0.5045045;224;223.7941;5;1
258;3;5;0.1;0.5;0.1;58;102;0.5238095;218;222.8824;5;1
259;3;5;0.1;0.5;0.1;59;102;0.4931507;213;223.4216;5;1
260;3;5;0.1;0.5;0.1;60;102;0.5545024;228;223.1569;5;1
261;3;5;0.1;0.5;0.1;61;102;0.4439834;223;225.549;5;1
262;3;5;0.1;0.5;0.1;62;101;0.5308057;247;224.3168;5;0
263;3;5;0.1;0.5;0.1;63;101;0.549763;218;224.297;5;0
264;3;5;0.1;0.5;0.1;64;101;0.5021459;223;222.3168;5;0
265;3;5;0.1;0.5;0.1;65;101;0.5226337;220;224.9505;5;0
266;3;5;0.1;0.5;0.1;66;101;0.4937238;253;224.5743;5;0
267;3;5;0.1;0.5;0.1;67;101;0.4741379;247;222.6733;5;0
268;3;5;0.1;0.5;0.1;68;102;0.4605809;226;223.9902;5;1
269;3;5;0.1;0.5;0.1;69;101;0.5541667;214;223.8812;5;0
270;3;5;0.1;0.5;0.1;70;102;0.4748858;257;223.0588;5;1
271;3;5;0.1;0.5;0.1;71;102;0.5305164;233;224.2843;5;1
272;3;5;0.1;0.5;0.1;72;103;0.52;225;222.3398;5;2
273;3;5;0.1;0.5;0.1;73;103;0.4612069;213;223.9515;5;2
274;3;5;0.1;0.5;0.1;74;102;0.478673;225;221.7059;5;1
275;3;5;0.1;0.5;0.1;75;102;0.520362;224;224.2157;5;1
276;3;5;0.1;0.5;0.1;76;104;0.5324675;222;225.1346;5;3
277;3;5;0.1;0.5;0.1;77;101;0.5272727;227;224.6139;5;0
278;3;5;0.1;0.5;0.1;78;104;0.5048544;243;222.4327;5;3
279;3;5;0.1;0.5;0.1;79;102;0.4285714;235;225.6078;5;1
280;3;5;0.1;0.5;0.1;80;101;0.4669604;238;223.4059;5;0
281;3;5;0.1;0.5;0.1;81;101;0.4803493;225;225.7525;5;0
282;3;5;0.1;0.5;0.1;82;102;0.4638298;220;222.5196;5;1
283;3;5;0.1;0.5;0.1;83;101;0.5196507;198;224.0693;5;0
284;3;5;0.1;0.5;0.1;84;101;0.5255814;226;223.0396;5;0
285;3;5;0.1;0.5;0.1;85;101;0.4646018;213;223.4851;5;0
286;3;5;0.1;0.5;0.1;86;101;0.5435685;217;224.0099;5;0
287;3;5;0.1;0.5;0.1;87;102;0.5130435;225;222.951;5;1
288;3;5;0.1;0.5;0.1;88;102;0.5825243;216;221.951;5;1
289;3;5;0.1;0.5;0.1;89;102;0.4867257;213;223.5686;5;1
290;3;5;0.1;0.5;0.1;90;101;0.4932127;227;223.9901;5;0
291;3;5;0.1;0.5;0.1;91;101;0.5092593;222;223.7624;5;0
292;3;5;0.1;0.5;0.1;92;102;0.490566;203;224.5882;5;1
293;3;5;0.1;0.5;0.1;93;101;0.4976526;204;223.495;5;0
294;3;5;0.1;0.5;0.1;94;102;0.436214;225;223.2059;5;1
295;3;5;0.1;0.5;0.1;95;101;0.4913043;228;224.1188;5;0
296;3;5;0.1;0.5;0.1;96;101;0.4805825;248;222.9604;5;0
297;3;5;0.1;0.5;0.1;97;102;0.4977578;222;224.8922;5;1
298;3;5;0.1;0.5;0.1;98;102;0.490991;208;222.5784;5;1
299;3;5;0.1;0.5;0.1;99;101;0.51;236;221.8812;5;0
300;3;5;0.1;0.5;0.1;100;101;0.4934498;208;223.2871;5;0
301;4;7;0.1;0.5;0.1;1;101;0.5534884;214;224.1782;7;0
302;4;7;0.1;0.5;0.1;2;104;0.5021277;201;222.5962;7;3
303;4;7;0.1;0.5;0.1;3;103;0.5336538;235;221.5243;7;2
304;4;7;0.1;0.5;0.1;4;103;0.4933333;225;222.4466;7;2
305;4;7;0.1;0.5;0.1;5;103;0.5352113;223;223.4757;7;2
306;4;7;0.1;0.5;0.1;6;103;0.5470852;220;223.2913;7;2
307;4;7;0.1;0.5;0.1;7;101;0.4646018;235;223.4653;7;0
308;4;7;0.1;0.5;0.1;8;101;0.4585153;222;225.2574;7;0
309;4;7;0.1;0.5;0.1;9;101;0.5497835;230;222.6436;7;0
310;4;7;0.1;0.5;0.1;10;101;0.46875;224;222;7;0
311;4;7;0.1;0.5;0.1;11;104;0.5674419;204;224.7596;7;3
312;4;7;0.1;0.5;0.1;12;101;0.4895397;225;223.2178;7;0
313;4;7;0.1;0.5;0.1;13;110;0.4600939;223;224.4364;7;9
314;4;7;0.1;0.5;0.1;14;104;0.4794521;211;223.2788;7;3
315;4;7;0.1;0.5;0.1;15;101;0.5169492;226;222.4851;7;0
316;4;7;0.1;0.5;0.1;16;101;0.5348837;222;222.604;7;0
317;4;7;0.1;0.5;0.1;17;107;0.4837209;242;222.729;7;6
318;4;7;0.1;0.5;0.1;18;101;0.4761905;215;223.8713;7;0
319;4;7;0.1;0.5;0.1;19;102;0.4893617;222;223.8235;7;1
320;4;7;0.1;0.5;0.1;20;103;0.4869565;207;223.5146;7;2
321;4;7;0.1;0.5;0.1;21;101;0.4803493;208;224.2277;7;0
322;4;7;0.1;0.5;0.1;22;101;0.4896266;196;223.8614;7;0
323;4;7;0.1;0.5;0.1;23;102;0.5066667;215;225.4412;7;1
324;4;7;0.1;0.5;0.1;24;101;0.5277778;236;223.2178;7;0
325;4;7;0.1;0.5;0.1;25;101;0.5169082;248;224.5743;7;0
326;4;7;0.1;0.5;0.1;26;102;0.4691943;210;224.598;7;1
327;4;7;0.1;0.5;0.1;27;101;0.5299539;240;223.5743;7;0
328;4;7;0.1;0.5;0.1;28;102;0.5208333;250;223.7157;7;1
329;4;7;0.1;0.5;0.1;29;101;0.4633028;216;224.3168;7;0
330;4;7;0.1;0.5;0.1;30;101;0.4587629;215;222.1287;7;0
331;4;7;0.1;0.5;0.1;31;101;0.5048077;235;225.0396;7;0
332;4;7;0.1;0.5;0.1;32;101;0.5641026;240;224.2376;7;0
333;4;7;0.1;0.5;0.1;33;102;0.5327103;213;223.1961;7;1
334;4;7;0.1;0.5;0.1;34;102;0.518018;227;222.9608;7;1
335;4;7;0.1;0.5;0.1;35;101;0.569378;219;223.3366;7;0
336;4;7;0.1;0.5;0.1;36;102;0.4793388;206;223.1961;7;1
337;4;7;0.1;0.5;0.1;37;101;0.4907407;210;224.7921;7;0
338;4;7;0.1;0.5;0.1;38;105;0.4638298;220;223.2476;7;4
339;4;7;0.1;0.5;0.1;39;105;0.5418502;208;224.0667;7;4
340;4;7;0.1;0.5;0.1;40;103;0.5263158;212;221.7379;7;2
341;4;7;0.1;0.5;0.1;41;101;0.4902913;235;224.2475;7;0
342;4;7;0.1;0.5;0.1;42;102;0.5598291;205;223.1176;7;1
343;4;7;0.1;0.5;0.1;43;101;0.5106383;213;222.8713;7;0
344;4;7;0.1;0.5;0.1;44;103;0.4380952;233;223.7573;7;2
345;4;7;0.1;0.5;0.1;45;101;0.5395349;220;222.1287;7;0
346;4;7;0.1;0.5;0.1;46;105;0.4517544;198;223.7524;7;4
347;4;7;0.1;0.5;0.1;47;102;0.4494949;225;222.4902;7;1
348;4;7;0.1;0.5;0.1;48;101;0.4976303;214;223.9802;7;0
349;4;7;0.1;0.5;0.1;49;103;0.4957627;229;224.0971;7;2
350;4;7;0.1;0.5;0.1;50;103;0.5086207;233;222.5728;7;2
351;4;7;0.1;0.5;0.1;51;102;0.4676617;247;223.0882;7;1
352;4;7;0.1;0.5;0.1;52;104;0.5;234;223.7885;7;3
353;4;7;0.1;0.5;0.1;53;101;0.5096154;209;223.5743;7;0
354;4;7;0.1;0.5;0.1;54;105;0.5081301;234;226.6095;7;4
355;4;7;0.1;0.5;0.1;55;101;0.4414414;207;222.0297;7;0
356;4;7;0.1;0.5;0.1;56;101;0.5539906;208;222.8812;7;0
357;4;7;0.1;0.5;0.1;57;104;0.5;235;223.7115;7;3
358;4;7;0.1;0.5;0.1;58;101;0.497561;235;224.6733;7;0
359;4;7;0.1;0.5;0.1;59;101;0.5098039;257;224.1782;7;0
360;4;7;0.1;0.5;0.1;60;103;0.4618644;206;222.8932;7;2
