;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
1;1;7;1;0.6;0.1;0.1;1;2;0.4366197;225;219;7;0;0
2;1;7;1;0.6;0.1;0.1;2;2;0.539604;265;233.5;7;0;1
3;1;7;1;0.6;0.1;0.1;3;2;0.5066079;241;234;7;0;1
4;1;7;1;0.6;0.1;0.1;4;7;0.5;213;223.8571;7;5;0
5;1;7;1;0.6;0.1;0.1;5;4;0.4412955;214;233.25;7;2;0
6;1;7;1;0.6;0.1;0.1;6;7;0.470852;216;223.7143;7;5;0
7;1;7;1;0.6;0.1;0.1;7;2;0.4978723;221;228;7;0;0
8;1;7;1;0.6;0.1;0.1;8;7;0.4851064;231;225.2857;7;5;0
9;1;7;1;0.6;0.1;0.1;9;2;0.5023041;242;229.5;7;0;1
10;1;7;1;0.6;0.1;0.1;10;3;0.4393305;198;212;7;1;0
11;1;7;1;0.6;0.1;0.1;11;3;0.4869565;238;227;7;1;0
12;1;7;1;0.6;0.1;0.1;12;9;0.4779116;188;216.6667;7;7;0
13;1;7;1;0.6;0.1;0.1;13;6;0.455814;235;224.3333;7;4;0
14;1;7;1;0.6;0.1;0.1;14;4;0.4571429;223;216.5;7;2;0
15;1;7;1;0.6;0.1;0.1;15;2;0.5025126;233;216;7;0;1
16;1;7;1;0.6;0.1;0.1;16;3;0.489083;210;215.3333;7;1;0
17;1;7;1;0.6;0.1;0.1;17;3;0.4935622;226;233;7;1;0
18;1;7;1;0.6;0.1;0.1;18;5;0.456621;234;226.2;7;3;0
19;1;7;1;0.6;0.1;0.1;19;2;0.4318182;215;217.5;7;0;0
20;1;7;1;0.6;0.1;0.1;20;4;0.4765957;232;228;7;2;0
21;1;7;1;0.6;0.1;0.1;21;7;0.4690265;240;227;7;5;0
22;1;7;1;0.6;0.1;0.1;22;3;0.4977778;222;220;7;1;0
23;1;7;1;0.6;0.1;0.1;23;4;0.4896266;216;216.25;7;2;0
24;1;7;1;0.6;0.1;0.1;24;2;0.4622642;213;212.5;7;0;0
25;1;7;1;0.6;0.1;0.1;25;4;0.4626168;220;216.5;7;2;0
26;1;7;1;0.6;0.1;0.1;26;7;0.5343137;216;216;7;5;1
27;1;7;1;0.6;0.1;0.1;27;2;0.4835165;259;220.5;7;0;0
28;1;7;1;0.6;0.1;0.1;28;2;0.4230769;241;224.5;7;0;0
29;1;7;1;0.6;0.1;0.1;29;2;0.4861111;239;227.5;7;0;0
30;1;7;1;0.6;0.1;0.1;30;4;0.4863636;247;223.75;7;2;0
31;1;7;1;0.6;0.1;0.1;31;2;0.4754902;248;226;7;0;0
32;1;7;1;0.6;0.1;0.1;32;8;0.472;225;229.25;7;6;0
33;1;7;1;0.6;0.1;0.1;33;3;0.4705882;233;229.6667;7;1;0
34;1;7;1;0.6;0.1;0.1;34;3;0.4710744;205;224.6667;7;1;0
35;1;7;1;0.6;0.1;0.1;35;7;0.4487179;210;222.1429;7;5;0
36;1;7;1;0.6;0.1;0.1;36;4;0.4688995;228;221.25;7;2;0
37;1;7;1;0.6;0.1;0.1;37;2;0.4904762;246;228;7;0;0
38;1;7;1;0.6;0.1;0.1;38;2;0.5365854;233;219;7;0;1
39;1;7;1;0.6;0.1;0.1;39;6;0.4684685;225;224.3333;7;4;0
40;1;7;1;0.6;0.1;0.1;40;2;0.5070423;240;226.5;7;0;1
41;1;7;1;0.6;0.1;0.1;41;2;0.5575221;221;223.5;7;0;1
42;1;7;1;0.6;0.1;0.1;42;6;0.4142857;258;223.1667;7;4;0
43;1;7;1;0.6;0.1;0.1;43;3;0.5123967;230;231.3333;7;1;1
44;1;7;1;0.6;0.1;0.1;44;4;0.4196429;226;218.75;7;2;0
45;1;7;1;0.6;0.1;0.1;45;2;0.4848485;254;226;7;0;0
46;1;7;1;0.6;0.1;0.1;46;6;0.5044248;220;230;7;4;1
47;1;7;1;0.6;0.1;0.1;47;3;0.4979424;228;230.3333;7;1;0
48;1;7;1;0.6;0.1;0.1;48;4;0.5263158;217;223;7;2;1
49;1;7;1;0.6;0.1;0.1;49;5;0.4855967;235;226.8;7;3;0
50;1;7;1;0.6;0.1;0.1;50;2;0.5243243;240;212.5;7;0;1
51;1;7;1;0.6;0.1;0.1;51;2;0.4977578;241;232;7;0;0
52;1;7;1;0.6;0.1;0.1;52;5;0.5308057;243;227.2;7;3;1
53;1;7;1;0.6;0.1;0.1;53;6;0.5130435;227;218.3333;7;4;1
54;1;7;1;0.6;0.1;0.1;54;4;0.4415584;231;230.75;7;2;0
55;1;7;1;0.6;0.1;0.1;55;4;0.4957265;217;229.5;7;2;0
56;1;7;1;0.6;0.1;0.1;56;6;0.4855769;265;228;7;4;0
57;1;7;1;0.6;0.1;0.1;57;3;0.4868421;224;216;7;1;0
58;1;7;1;0.6;0.1;0.1;58;3;0.4684685;219;219.6667;7;1;0
59;1;7;1;0.6;0.1;0.1;59;2;0.4772727;223;199.5;7;0;0
60;1;7;1;0.6;0.1;0.1;60;6;0.5546218;222;224.3333;7;4;1
61;1;7;1;0.6;0.1;0.1;61;5;0.4801762;202;211.4;7;3;0
62;1;7;1;0.6;0.1;0.1;62;3;0.4937238;234;229;7;1;0
63;1;7;1;0.6;0.1;0.1;63;10;0.474359;222;222.1;7;8;0
64;1;7;1;0.6;0.1;0.1;64;7;0.4924242;191;222.7143;7;5;0
65;1;7;1;0.6;0.1;0.1;65;2;0.4852941;220;212;7;0;0
66;1;7;1;0.6;0.1;0.1;66;4;0.4886878;217;217.25;7;2;0
67;1;7;1;0.6;0.1;0.1;67;8;0.4835681;205;218.75;7;6;0
68;1;7;1;0.6;0.1;0.1;68;2;0.4925373;239;220;7;0;0
69;1;7;1;0.6;0.1;0.1;69;2;0.4954545;239;229.5;7;0;0
70;1;7;1;0.6;0.1;0.1;70;2;0.4774775;201;211.5;7;0;0
71;1;7;1;0.6;0.1;0.1;71;9;0.4495413;222;224.7778;7;7;0
72;1;7;1;0.6;0.1;0.1;72;6;0.4186047;218;221.8333;7;4;0
73;1;7;1;0.6;0.1;0.1;73;4;0.4461538;246;220;7;2;0
74;1;7;1;0.6;0.1;0.1;74;2;0.4903846;241;224.5;7;0;0
75;1;7;1;0.6;0.1;0.1;75;2;0.4725275;248;215;7;0;0
76;1;7;1;0.6;0.1;0.1;76;2;0.490566;231;221.5;7;0;0
77;1;7;1;0.6;0.1;0.1;77;3;0.4854772;195;210.6667;7;1;0
78;1;7;1;0.6;0.1;0.1;78;3;0.4579832;234;230.6667;7;1;0
79;1;7;1;0.6;0.1;0.1;79;12;0.4763948;224;227.3333;7;10;0
80;1;7;1;0.6;0.1;0.1;80;5;0.4425532;215;220.2;7;3;0
81;1;7;1;0.6;0.1;0.1;81;7;0.4862385;234;223;7;5;0
82;1;7;1;0.6;0.1;0.1;82;13;0.5;203;224.8462;7;11;0
83;1;7;1;0.6;0.1;0.1;83;2;0.4363636;200;210;7;0;0
84;1;7;1;0.6;0.1;0.1;84;3;0.4875;218;225.6667;7;1;0
85;1;7;1;0.6;0.1;0.1;85;2;0.4647887;221;217;7;0;0
86;1;7;1;0.6;0.1;0.1;86;4;0.4789916;210;219.75;7;2;0
87;1;7;1;0.6;0.1;0.1;87;7;0.555;231;221;7;5;1
88;1;7;1;0.6;0.1;0.1;88;3;0.4545455;205;211.3333;7;1;0
89;1;7;1;0.6;0.1;0.1;89;2;0.4805825;205;205.5;7;0;0
90;1;7;1;0.6;0.1;0.1;90;3;0.4599156;219;223.6667;7;1;0
91;1;7;1;0.6;0.1;0.1;91;6;0.4670051;235;222;7;4;0
92;1;7;1;0.6;0.1;0.1;92;3;0.5108225;238;216.6667;7;1;1
93;1;7;1;0.6;0.1;0.1;93;4;0.5285714;238;222.5;7;2;1
94;1;7;1;0.6;0.1;0.1;94;3;0.4632035;219;220.6667;7;1;0
95;1;7;1;0.6;0.1;0.1;95;3;0.4626168;209;207.3333;7;1;0
96;1;7;1;0.6;0.1;0.1;96;2;0.5217391;236;221.5;7;0;1
97;1;7;1;0.6;0.1;0.1;97;4;0.4651163;210;217;7;2;0
98;1;7;1;0.6;0.1;0.1;98;3;0.5189873;224;228;7;1;1
99;1;7;1;0.6;0.1;0.1;99;4;0.4976077;245;221.75;7;2;0
100;1;7;1;0.6;0.1;0.1;100;2;0.5104167;215;203.5;7;0;1
101;2;7;0.2;0.6;0.1;0.1;1;2;0.4858491;219;215.5;7;0;0
102;2;7;0.2;0.6;0.1;0.1;2;3;0.4741379;206;214;7;1;0
103;2;7;0.2;0.6;0.1;0.1;3;12;0.4976303;233;221.4167;7;10;0
104;2;7;0.2;0.6;0.1;0.1;4;2;0.4266667;245;235;7;0;0
105;2;7;0.2;0.6;0.1;0.1;5;2;0.4248705;233;213;7;0;0
106;2;7;0.2;0.6;0.1;0.1;6;5;0.4766355;208;213;7;3;0
107;2;7;0.2;0.6;0.1;0.1;7;3;0.4380165;213;224;7;1;0
108;2;7;0.2;0.6;0.1;0.1;8;3;0.4642857;211;222;7;1;0
109;2;7;0.2;0.6;0.1;0.1;9;3;0.4837398;228;224.3333;7;1;0
110;2;7;0.2;0.6;0.1;0.1;10;4;0.4705882;229;221;7;2;0
111;2;7;0.2;0.6;0.1;0.1;11;6;0.4485597;230;226;7;4;0
112;2;7;0.2;0.6;0.1;0.1;12;2;0.4277457;239;206;7;0;0
113;2;7;0.2;0.6;0.1;0.1;13;3;0.4650206;200;215.6667;7;1;0
114;2;7;0.2;0.6;0.1;0.1;14;2;0.4486486;233;209;7;0;0
115;2;7;0.2;0.6;0.1;0.1;15;2;0.4666667;224;224.5;7;0;0
116;2;7;0.2;0.6;0.1;0.1;16;2;0.4976744;251;233;7;0;0
117;2;7;0.2;0.6;0.1;0.1;17;4;0.4497354;236;216;7;2;0
118;2;7;0.2;0.6;0.1;0.1;18;2;0.5323383;235;218;7;0;1
119;2;7;0.2;0.6;0.1;0.1;19;5;0.4291845;222;229.4;7;3;0
120;2;7;0.2;0.6;0.1;0.1;20;11;0.473913;239;224.7273;7;9;0
121;2;7;0.2;0.6;0.1;0.1;21;7;0.473029;223;219.8571;7;5;0
122;2;7;0.2;0.6;0.1;0.1;22;3;0.4791667;229;235;7;1;0
123;2;7;0.2;0.6;0.1;0.1;23;4;0.4863636;224;228.5;7;2;0
124;2;7;0.2;0.6;0.1;0.1;24;4;0.4722222;225;222.5;7;2;0
125;2;7;0.2;0.6;0.1;0.1;25;2;0.470297;261;231.5;7;0;0
126;2;7;0.2;0.6;0.1;0.1;26;2;0.4705882;231;209;7;0;0
127;2;7;0.2;0.6;0.1;0.1;27;2;0.5067873;229;225;7;0;1
128;2;7;0.2;0.6;0.1;0.1;28;4;0.43379;223;220;7;2;0
129;2;7;0.2;0.6;0.1;0.1;29;3;0.4747082;207;223;7;1;0
130;2;7;0.2;0.6;0.1;0.1;30;5;0.4476987;192;216;7;3;0
131;2;7;0.2;0.6;0.1;0.1;31;3;0.4522822;203;218.3333;7;1;0
132;2;7;0.2;0.6;0.1;0.1;32;4;0.4423077;220;217;7;2;0
133;2;7;0.2;0.6;0.1;0.1;33;2;0.4754902;234;219;7;0;0
134;2;7;0.2;0.6;0.1;0.1;34;5;0.4814815;219;221.6;7;3;0
135;2;7;0.2;0.6;0.1;0.1;35;2;0.4313725;262;233;7;0;0
136;2;7;0.2;0.6;0.1;0.1;36;8;0.4854369;232;219.375;7;6;0
137;2;7;0.2;0.6;0.1;0.1;37;2;0.4841629;235;228;7;0;0
138;2;7;0.2;0.6;0.1;0.1;38;4;0.4798206;224;224.25;7;2;0
139;2;7;0.2;0.6;0.1;0.1;39;4;0.5378151;233;229;7;2;1
140;2;7;0.2;0.6;0.1;0.1;40;2;0.4714286;228;219;7;0;0
141;2;7;0.2;0.6;0.1;0.1;41;2;0.5336538;260;234;7;0;1
142;2;7;0.2;0.6;0.1;0.1;42;2;0.4809524;230;220;7;0;0
143;2;7;0.2;0.6;0.1;0.1;43;6;0.5;211;217.3333;7;4;0
144;2;7;0.2;0.6;0.1;0.1;44;2;0.4663462;221;214.5;7;0;0
145;2;7;0.2;0.6;0.1;0.1;45;2;0.4835681;229;221;7;0;0
146;2;7;0.2;0.6;0.1;0.1;46;3;0.4691943;233;222;7;1;0
147;2;7;0.2;0.6;0.1;0.1;47;4;0.5;228;226.5;7;2;0
148;2;7;0.2;0.6;0.1;0.1;48;6;0.4680851;207;218.3333;7;4;0
149;2;7;0.2;0.6;0.1;0.1;49;3;0.4868421;228;225.6667;7;1;0
150;2;7;0.2;0.6;0.1;0.1;50;3;0.5669291;230;229;7;1;1
151;2;7;0.2;0.6;0.1;0.1;51;3;0.4977169;209;206;7;1;0
152;2;7;0.2;0.6;0.1;0.1;52;10;0.52;244;223.9;7;8;1
153;2;7;0.2;0.6;0.1;0.1;53;8;0.515;233;222.625;7;6;1
154;2;7;0.2;0.6;0.1;0.1;54;2;0.4825871;254;227.5;7;0;0
155;2;7;0.2;0.6;0.1;0.1;55;5;0.4794521;231;218.4;7;3;0
156;2;7;0.2;0.6;0.1;0.1;56;5;0.4956897;220;218.8;7;3;0
157;2;7;0.2;0.6;0.1;0.1;57;2;0.4824561;237;232.5;7;0;0
158;2;7;0.2;0.6;0.1;0.1;58;8;0.479638;232;217.625;7;6;0
159;2;7;0.2;0.6;0.1;0.1;59;2;0.4790698;234;224.5;7;0;0
160;2;7;0.2;0.6;0.1;0.1;60;2;0.4766839;245;219;7;0;0
161;2;7;0.2;0.6;0.1;0.1;61;8;0.4795082;217;229.125;7;6;0
162;2;7;0.2;0.6;0.1;0.1;62;6;0.4573991;219;230.1667;7;4;0
163;2;7;0.2;0.6;0.1;0.1;63;2;0.4698276;219;225.5;7;0;0
164;2;7;0.2;0.6;0.1;0.1;64;5;0.4955752;218;222;7;3;0
165;2;7;0.2;0.6;0.1;0.1;65;3;0.4686192;230;232;7;1;0
166;2;7;0.2;0.6;0.1;0.1;66;5;0.4605809;216;227.2;7;3;0
167;2;7;0.2;0.6;0.1;0.1;67;3;0.4701195;203;224.3333;7;1;0
168;2;7;0.2;0.6;0.1;0.1;68;2;0.470339;232;234;7;0;0
169;2;7;0.2;0.6;0.1;0.1;69;3;0.4549356;229;226;7;1;0
170;2;7;0.2;0.6;0.1;0.1;70;3;0.4864865;218;222;7;1;0
171;2;7;0.2;0.6;0.1;0.1;71;12;0.495614;225;223.4167;7;10;0
172;2;7;0.2;0.6;0.1;0.1;72;4;0.4576271;246;234.75;7;2;0
173;2;7;0.2;0.6;0.1;0.1;73;16;0.4520548;234;226.8125;7;14;0
174;2;7;0.2;0.6;0.1;0.1;74;9;0.4976303;213;221.8889;7;7;0
175;2;7;0.2;0.6;0.1;0.1;75;3;0.4493392;215;215.3333;7;1;0
176;2;7;0.2;0.6;0.1;0.1;76;6;0.4590909;228;220.1667;7;4;0
177;2;7;0.2;0.6;0.1;0.1;77;6;0.4690265;211;221;7;4;0
178;2;7;0.2;0.6;0.1;0.1;78;2;0.4734513;235;230.5;7;0;0
179;2;7;0.2;0.6;0.1;0.1;79;6;0.4859813;233;217.5;7;4;0
180;2;7;0.2;0.6;0.1;0.1;80;4;0.4753363;245;227.25;7;2;0
181;2;7;0.2;0.6;0.1;0.1;81;3;0.4711111;210;215;7;1;0
182;2;7;0.2;0.6;0.1;0.1;82;7;0.4920635;211;217.2857;7;5;0
183;2;7;0.2;0.6;0.1;0.1;83;2;0.5098039;227;215.5;7;0;1
184;2;7;0.2;0.6;0.1;0.1;84;3;0.5;224;218;7;1;0
185;2;7;0.2;0.6;0.1;0.1;85;5;0.487395;213;224.8;7;3;0
186;2;7;0.2;0.6;0.1;0.1;86;3;0.479638;229;217;7;1;0
187;2;7;0.2;0.6;0.1;0.1;87;3;0.4609053;212;217.3333;7;1;0
188;2;7;0.2;0.6;0.1;0.1;88;2;0.4830918;220;213.5;7;0;0
189;2;7;0.2;0.6;0.1;0.1;89;2;0.4924623;219;209;7;0;0
190;2;7;0.2;0.6;0.1;0.1;90;2;0.4879227;237;222;7;0;0
191;2;7;0.2;0.6;0.1;0.1;91;7;0.4770642;227;224;7;5;0
192;2;7;0.2;0.6;0.1;0.1;92;3;0.4533898;218;226;7;1;0
193;2;7;0.2;0.6;0.1;0.1;93;3;0.4978355;228;223;7;1;0
194;2;7;0.2;0.6;0.1;0.1;94;4;0.470852;230;224;7;2;0
195;2;7;0.2;0.6;0.1;0.1;95;6;0.4669604;228;228.3333;7;4;0
196;2;7;0.2;0.6;0.1;0.1;96;3;0.4537445;219;217.6667;7;1;0
197;2;7;0.2;0.6;0.1;0.1;97;5;0.437788;255;227.8;7;3;0
198;2;7;0.2;0.6;0.1;0.1;98;2;0.5;223;221.5;7;0;0
199;2;7;0.2;0.6;0.1;0.1;99;3;0.4565217;242;229.3333;7;1;0
200;2;7;0.2;0.6;0.1;0.1;100;2;0.5;205;215.5;7;0;0
201;3;7;0.05;0.6;0.1;0.1;1;4;0.4976959;234;225.75;7;2;0
202;3;7;0.05;0.6;0.1;0.1;2;2;0.5074627;231;216;7;0;1
203;3;7;0.05;0.6;0.1;0.1;3;3;0.5132743;233;222;7;1;1
204;3;7;0.05;0.6;0.1;0.1;4;4;0.4957627;241;223;7;2;0
205;3;7;0.05;0.6;0.1;0.1;5;10;0.4956522;206;220.2;7;8;0
206;3;7;0.05;0.6;0.1;0.1;6;2;0.516129;237;227;7;0;1
207;3;7;0.05;0.6;0.1;0.1;7;11;0.4681818;219;223.2727;7;9;0
208;3;7;0.05;0.6;0.1;0.1;8;2;0.5327511;227;228;7;0;1
209;3;7;0.05;0.6;0.1;0.1;9;2;0.504386;232;230;7;0;1
210;3;7;0.05;0.6;0.1;0.1;10;3;0.5066667;221;212.6667;7;1;1
211;3;7;0.05;0.6;0.1;0.1;11;4;0.495;229;228.25;7;2;0
212;3;7;0.05;0.6;0.1;0.1;12;4;0.4638298;231;228.25;7;2;0
213;3;7;0.05;0.6;0.1;0.1;13;8;0.5080645;202;219;7;6;1
214;3;7;0.05;0.6;0.1;0.1;14;2;0.4820513;222;208.5;7;0;0
215;3;7;0.05;0.6;0.1;0.1;15;2;0.4585153;234;231.5;7;0;0
216;3;7;0.05;0.6;0.1;0.1;16;6;0.4977974;257;228.6667;7;4;0
217;3;7;0.05;0.6;0.1;0.1;17;5;0.4854772;211;225.6;7;3;0
218;3;7;0.05;0.6;0.1;0.1;18;2;0.527027;219;220.5;7;0;1
219;3;7;0.05;0.6;0.1;0.1;19;12;0.4834711;211;223.6667;7;10;0
220;3;7;0.05;0.6;0.1;0.1;20;11;0.5812808;238;220.1818;7;9;1
221;3;7;0.05;0.6;0.1;0.1;21;4;0.4162437;258;230.5;7;2;0
222;3;7;0.05;0.6;0.1;0.1;22;3;0.4675926;213;212;7;1;0
223;3;7;0.05;0.6;0.1;0.1;23;4;0.5112108;229;220.75;7;2;1
224;3;7;0.05;0.6;0.1;0.1;24;2;0.4805195;221;226;7;0;0
225;3;7;0.05;0.6;0.1;0.1;25;3;0.4279476;225;220;7;1;0
226;3;7;0.05;0.6;0.1;0.1;26;20;0.4959016;204;224.25;7;18;0
227;3;7;0.05;0.6;0.1;0.1;27;2;0.4520548;239;229;7;0;0
228;3;7;0.05;0.6;0.1;0.1;28;2;0.4694836;236;224.5;7;0;0
229;3;7;0.05;0.6;0.1;0.1;29;5;0.4940239;226;232;7;3;0
230;3;7;0.05;0.6;0.1;0.1;30;3;0.4780702;201;220.3333;7;1;0
231;3;7;0.05;0.6;0.1;0.1;31;3;0.4786325;219;221.6667;7;1;0
232;3;7;0.05;0.6;0.1;0.1;32;5;0.5210084;200;226.6;7;3;1
233;3;7;0.05;0.6;0.1;0.1;33;3;0.4261603;213;223;7;1;0
234;3;7;0.05;0.6;0.1;0.1;34;2;0.4782609;205;206;7;0;0
235;3;7;0.05;0.6;0.1;0.1;35;4;0.4660194;237;224;7;2;0
236;3;7;0.05;0.6;0.1;0.1;36;7;0.444898;225;225.8571;7;5;0
237;3;7;0.05;0.6;0.1;0.1;37;2;0.507772;233;213;7;0;1
238;3;7;0.05;0.6;0.1;0.1;38;5;0.4298643;213;224.4;7;3;0
239;3;7;0.05;0.6;0.1;0.1;39;9;0.465812;232;217.3333;7;7;0
240;3;7;0.05;0.6;0.1;0.1;40;2;0.4253394;223;222;7;0;0
241;3;7;0.05;0.6;0.1;0.1;41;2;0.472973;255;238.5;7;0;0
242;3;7;0.05;0.6;0.1;0.1;42;3;0.4715447;236;232.3333;7;1;0
243;3;7;0.05;0.6;0.1;0.1;43;3;0.4683544;193;204;7;1;0
244;3;7;0.05;0.6;0.1;0.1;44;5;0.4727273;229;222.8;7;3;0
245;3;7;0.05;0.6;0.1;0.1;45;2;0.4759825;229;229;7;0;0
246;3;7;0.05;0.6;0.1;0.1;46;9;0.5756098;236;223;7;7;1
247;3;7;0.05;0.6;0.1;0.1;47;2;0.530303;244;221;7;0;1
248;3;7;0.05;0.6;0.1;0.1;48;2;0.4292237;234;226.5;7;0;0
249;3;7;0.05;0.6;0.1;0.1;49;4;0.5725806;220;234.75;7;2;1
250;3;7;0.05;0.6;0.1;0.1;50;3;0.4954955;213;218.3333;7;1;0
251;3;7;0.05;0.6;0.1;0.1;51;2;0.490991;230;226;7;0;0
252;3;7;0.05;0.6;0.1;0.1;52;2;0.4170616;225;218;7;0;0
253;3;7;0.05;0.6;0.1;0.1;53;4;0.4722222;210;216.75;7;2;0
254;3;7;0.05;0.6;0.1;0.1;54;4;0.4862385;232;222.5;7;2;0
255;3;7;0.05;0.6;0.1;0.1;55;8;0.5;214;218.5;7;6;0
256;3;7;0.05;0.6;0.1;0.1;56;2;0.4764398;259;225;7;0;0
257;3;7;0.05;0.6;0.1;0.1;57;6;0.4761905;223;217;7;4;0
258;3;7;0.05;0.6;0.1;0.1;58;5;0.4540816;223;216.2;7;3;0
259;3;7;0.05;0.6;0.1;0.1;59;3;0.4568966;215;222;7;1;0
260;3;7;0.05;0.6;0.1;0.1;60;2;0.4299517;251;229;7;0;0
261;3;7;0.05;0.6;0.1;0.1;61;5;0.4570136;237;221.6;7;3;0
262;3;7;0.05;0.6;0.1;0.1;62;3;0.4863636;218;216.6667;7;1;0
263;3;7;0.05;0.6;0.1;0.1;63;7;0.4830508;220;226.1429;7;5;0
264;3;7;0.05;0.6;0.1;0.1;64;8;0.4644809;244;219.625;7;6;0
265;3;7;0.05;0.6;0.1;0.1;65;4;0.4761905;228;224.25;7;2;0
266;3;7;0.05;0.6;0.1;0.1;66;2;0.57277;210;211.5;7;0;1
267;3;7;0.05;0.6;0.1;0.1;67;2;0.4926108;248;225.5;7;0;0
268;3;7;0.05;0.6;0.1;0.1;68;2;0.4497608;220;214.5;7;0;0
269;3;7;0.05;0.6;0.1;0.1;69;6;0.4907407;207;220.6667;7;4;0
270;3;7;0.05;0.6;0.1;0.1;70;3;0.4908257;216;219.3333;7;1;0
271;3;7;0.05;0.6;0.1;0.1;71;2;0.4848485;234;232.5;7;0;0
272;3;7;0.05;0.6;0.1;0.1;72;8;0.5135135;222;213.875;7;6;1
273;3;7;0.05;0.6;0.1;0.1;73;3;0.4595745;208;213.6667;7;1;0
274;3;7;0.05;0.6;0.1;0.1;74;3;0.5215686;206;219.3333;7;1;1
275;3;7;0.05;0.6;0.1;0.1;75;2;0.4725738;225;231;7;0;0
276;3;7;0.05;0.6;0.1;0.1;76;2;0.495098;224;214;7;0;0
277;3;7;0.05;0.6;0.1;0.1;77;2;0.5025126;227;213;7;0;1
278;3;7;0.05;0.6;0.1;0.1;78;3;0.4917355;206;218;7;1;0
279;3;7;0.05;0.6;0.1;0.1;79;4;0.4661017;228;224.25;7;2;0
280;3;7;0.05;0.6;0.1;0.1;80;3;0.5381356;216;220;7;1;1
281;3;7;0.05;0.6;0.1;0.1;81;2;0.4663677;231;227;7;0;0
282;3;7;0.05;0.6;0.1;0.1;82;6;0.4840183;236;222.6667;7;4;0
283;3;7;0.05;0.6;0.1;0.1;83;4;0.4465116;223;233.5;7;2;0
284;3;7;0.05;0.6;0.1;0.1;84;5;0.5420561;232;224.2;7;3;1
285;3;7;0.05;0.6;0.1;0.1;85;3;0.487069;217;225.3333;7;1;0
286;3;7;0.05;0.6;0.1;0.1;86;5;0.4897959;215;225.8;7;3;0
287;3;7;0.05;0.6;0.1;0.1;87;2;0.4684685;229;225.5;7;0;0
288;3;7;0.05;0.6;0.1;0.1;88;4;0.5046296;246;224;7;2;1
289;3;7;0.05;0.6;0.1;0.1;89;2;0.4862385;230;224;7;0;0
290;3;7;0.05;0.6;0.1;0.1;90;3;0.4979424;211;217.3333;7;1;0
291;3;7;0.05;0.6;0.1;0.1;91;4;0.4854772;211;224;7;2;0
292;3;7;0.05;0.6;0.1;0.1;92;2;0.5233645;247;230.5;7;0;1
293;3;7;0.05;0.6;0.1;0.1;93;8;0.4663462;224;223.5;7;6;0
294;3;7;0.05;0.6;0.1;0.1;94;4;0.5458716;232;221;7;2;1
295;3;7;0.05;0.6;0.1;0.1;95;4;0.4700461;238;220.25;7;2;0
296;3;7;0.05;0.6;0.1;0.1;96;4;0.4583333;242;222.25;7;2;0
297;3;7;0.05;0.6;0.1;0.1;97;7;0.4285714;209;226.5714;7;5;0
298;3;7;0.05;0.6;0.1;0.1;98;6;0.4925373;223;226.1667;7;4;0
299;3;7;0.05;0.6;0.1;0.1;99;2;0.4885845;242;230.5;7;0;0
300;3;7;0.05;0.6;0.1;0.1;100;2;0.452381;245;227.5;7;0;0
301;4;7;1;0.7;0.1;0.1;1;5;0.4429825;243;226.2;7;3;0
302;4;7;1;0.7;0.1;0.1;2;11;0.4745763;219;229.2727;7;9;0
303;4;7;1;0.7;0.1;0.1;3;8;0.4651163;238;223;7;6;0
304;4;7;1;0.7;0.1;0.1;4;9;0.4398148;233;227.3333;7;7;0
305;4;7;1;0.7;0.1;0.1;5;6;0.4863636;214;217.5;7;4;0
306;4;7;1;0.7;0.1;0.1;6;5;0.442623;206;226.6;7;3;0
307;4;7;1;0.7;0.1;0.1;7;9;0.4481328;230;229.6667;7;7;0
308;4;7;1;0.7;0.1;0.1;8;8;0.4933921;249;222.625;7;6;0
309;4;7;1;0.7;0.1;0.1;9;53;0.4845815;249;225.7547;7;51;0
310;4;7;1;0.7;0.1;0.1;10;29;0.4174757;225;223.931;7;27;0
311;4;7;1;0.7;0.1;0.1;11;6;0.4636364;230;221.6667;7;4;0
312;4;7;1;0.7;0.1;0.1;12;6;0.4782609;227;216.8333;7;4;0
313;4;7;1;0.7;0.1;0.1;13;37;0.4044444;241;225.8378;7;35;0
314;4;7;1;0.7;0.1;0.1;14;7;0.4725738;220;224.4286;7;5;0
315;4;7;1;0.7;0.1;0.1;15;10;0.4558824;223;218.7;7;8;0
316;4;7;1;0.7;0.1;0.1;16;19;0.4767932;205;218.7895;7;17;0
317;4;7;1;0.7;0.1;0.1;17;12;0.4936709;227;224.4167;7;10;0
318;4;7;1;0.7;0.1;0.1;18;15;0.4825871;227;218.9333;7;13;0
319;4;7;1;0.7;0.1;0.1;19;3;0.4256198;212;225.3333;7;1;0
320;4;7;1;0.7;0.1;0.1;20;8;0.4748858;211;216;7;6;0
321;4;7;1;0.7;0.1;0.1;21;10;0.4887892;196;217.9;7;8;0
322;4;7;1;0.7;0.1;0.1;22;6;0.4311111;226;219;7;4;0
323;4;7;1;0.7;0.1;0.1;23;4;0.4533333;225;222;7;2;0
324;4;7;1;0.7;0.1;0.1;24;3;0.4833333;222;224.6667;7;1;0
325;4;7;1;0.7;0.1;0.1;25;15;0.4934498;210;221.6667;7;13;0
326;4;7;1;0.7;0.1;0.1;26;30;0.5;222;222.2;7;28;0
